,left,right,combine
0,J?@szgeVxF*+2984$EG&Hdw|qf_iR}pbh7]:Ol,"u0K'CU(3amSLkBo{5~YN[;\vA-<,/"")M!Z6j%nQP.r1=D>TyX^c`W# tI","J?@szgeVxF*+2984$EG&Hdw|qf_iR}pbh7]:Olu0K'CU(3amSLkBo{5~YN[;\vA-<,/"")M!Z6j%nQP.r1=D>TyX^c`W# tI"
1,u0K'CU(3amSLkBo{5~YN[;\vA-,"<,/"")M!Z6j%nQP.r1=D>TyX^c`W# tI","u0K'CU(3amSLkBo{5~YN[;\vA-<,/"")M!Z6j%nQP.r1=D>TyX^c`W# tI"
2,J?@szgeVxF*+2984,$EG&Hdw|qf_iR}pbh7]:Ol,J?@szgeVxF*+2984$EG&Hdw|qf_iR}pbh7]:Ol
3,"<,/"")M!Z6j%nQP",.r1=D>TyX^c`W# tI,"<,/"")M!Z6j%nQP.r1=D>TyX^c`W# tI"
4,u0K'CU(3amSL,kBo{5~YN[;\vA-,u0K'CU(3amSLkBo{5~YN[;\vA-
5,$EG&Hdw|qf_i,R}pbh7]:Ol,$EG&Hdw|qf_iR}pbh7]:Ol
6,J?@szgeV,xF*+2984,J?@szgeVxF*+2984
7,.r1=D>TyX^,c`W# tI,.r1=D>TyX^c`W# tI
8,"<,/"")",M!Z6j%nQP,"<,/"")M!Z6j%nQP"
9,kBo{5~,YN[;\vA-,kBo{5~YN[;\vA-
10,u0K'CU(,3amSL,u0K'CU(3amSL
11,R}pbh,7]:Ol,R}pbh7]:Ol
12,$EG&Hd,w|qf_i,$EG&Hdw|qf_i
13,J?@s,zgeV,J?@szgeV
14,xF*+2,984,xF*+2984
15,c`W#, tI,c`W# tI
16,.r1=D,>TyX^,.r1=D>TyX^
17,M!,Z6j%nQP,M!Z6j%nQP
18,"<,/",""")","<,/"")"
19,YN[;,\vA-,YN[;\vA-
20,kB,o{5~,kBo{5~
21,3am,SL,3amSL
22,u0K'C,U(,u0K'CU(
23,7]:,Ol,7]:Ol
24,R},pbh,R}pbh
25,w|,qf_i,w|qf_i
26,$E,G&Hd,$EG&Hd
27,xF*,+2,xF*+2
28,zg,eV,zgeV
29,98,4,984
30,J?,@s,J?@s
31, ,tI, tI
32,Z6j%,nQP,Z6j%nQP
33,>T,yX^,>TyX^
34,.r,1=D,.r1=D
35,c`,W#,c`W#
36,"""",),""")"
37,M,!,M!
38,o{,5~,o{5~
39,"<,",/,"<,/"
40,YN,[;,YN[;
41,\v,A-,\vA-
42,S,L,SL
43,3a,m,3am
44,k,B,kB
45,U,(,U(
46,w,|,w|
47,p,bh,pbh
48,G&,Hd,G&Hd
49,O,l,Ol
50,7],:,7]:
51,u0K',C,u0K'C
52,qf_,i,qf_i
53,R,},R}
54,+,2,+2
55,$,E,$E
56,z,g,zg
57,e,V,eV
58,@,s,@s
59,J,?,J?
60,9,8,98
61,t,I,tI
62,x,F*,xF*
63,W,#,W#
64,n,QP,nQP
65,y,X^,yX^
66,1,=D,1=D
67,Z6,j%,Z6j%
68,>,T,>T
69,c,`,c`
70,.,r,.r
71,5,~,5~
72,A,-,A-
73,o,{,o{
74,<,",","<,"
75,Y,N,YN
76,\,v,\v
77,[,;,[;
78,3,a,3a
79,b,h,bh
80,q,f_,qf_
81,u,0K',u0K'
82,H,d,Hd
83,G,&,G&
84,7,],7]
85,F,*,F*
86,j,%,j%
87,X,^,X^
88,Z,6,Z6
89,Q,P,QP
90,=,D,=D
91,f,_,f_
92,0K,',0K'
93,0,K,0K
