,left,right,combine
0,"@:&^,<KcF`6Vn1)[+YbaPSOv-28x4_G9.qoDg]W","Jih\rpjd*emM $(ZwQ%RXUA|y;}s57TIEC{kLz?fN3l>B=0/H'!u""~#t","@:&^,<KcF`6Vn1)[+YbaPSOv-28x4_G9.qoDg]WJih\rpjd*emM $(ZwQ%RXUA|y;}s57TIEC{kLz?fN3l>B=0/H'!u""~#t"
1,Jih\rpjd*emM $(ZwQ%RX,"UA|y;}s57TIEC{kLz?fN3l>B=0/H'!u""~#t","Jih\rpjd*emM $(ZwQ%RXUA|y;}s57TIEC{kLz?fN3l>B=0/H'!u""~#t"
2,"@:&^,<KcF`6Vn1)[",+YbaPSOv-28x4_G9.qoDg]W,"@:&^,<KcF`6Vn1)[+YbaPSOv-28x4_G9.qoDg]W"
3,UA|y;}s57TIEC{kL,"z?fN3l>B=0/H'!u""~#t","UA|y;}s57TIEC{kLz?fN3l>B=0/H'!u""~#t"
4,Jih\rpjd*,emM $(ZwQ%RX,Jih\rpjd*emM $(ZwQ%RX
5,+YbaPSOv-28x,4_G9.qoDg]W,+YbaPSOv-28x4_G9.qoDg]W
6,"@:&^,<Kc",F`6Vn1)[,"@:&^,<KcF`6Vn1)["
7,z?fN3l>B,"=0/H'!u""~#t","z?fN3l>B=0/H'!u""~#t"
8,UA|y;}s,57TIEC{kL,UA|y;}s57TIEC{kL
9,emM ,$(ZwQ%RX,emM $(ZwQ%RX
10,Jih\r,pjd*,Jih\rpjd*
11,4_G9.q,oDg]W,4_G9.qoDg]W
12,+Yba,PSOv-28x,+YbaPSOv-28x
13,@:&^,",<Kc","@:&^,<Kc"
14,F`6V,n1)[,F`6Vn1)[
15,"=0/H'!u""",~#t,"=0/H'!u""~#t"
16,UA|,y;}s,UA|y;}s
17,$(Z,wQ%RX,$(ZwQ%RX
18,57TIEC,{kL,57TIEC{kL
19,z?fN,3l>B,z?fN3l>B
20,em,M ,emM 
21,pj,d*,pjd*
22,oD,g]W,oDg]W
23,4_G,9.q,4_G9.q
24,Ji,h\r,Jih\r
25,PS,Ov-28x,PSOv-28x
26,+,Yba,+Yba
27,F`,6V,F`6V
28,n1,)[,n1)[
29,@:,&^,@:&^
30,",<",Kc,",<Kc"
31,~#,t,~#t
32,57,TIEC,57TIEC
33,3,l>B,3l>B
34,UA,|,UA|
35,y;,}s,y;}s
36,$,(Z,$(Z
37,z?,fN,z?fN
38,wQ%R,X,wQ%RX
39,=0/,"H'!u""","=0/H'!u"""
40,{k,L,{kL
41,e,m,em
42,d,*,d*
43,M, ,M 
44,p,j,pj
45,4_,G,4_G
46,9,.q,9.q
47,o,D,oD
48,P,S,PS
49,Ov,-28x,Ov-28x
50,J,i,Ji
51,g],W,g]W
52,h,\r,h\r
53,Yb,a,Yba
54,n,1,n1
55,@,:,@:
56,K,c,Kc
57,F,`,F`
58,",",<,",<"
59,),[,)[
60,&,^,&^
61,6,V,6V
62,~,#,~#
63,5,7,57
64,=,0/,=0/
65,H',"!u""","H'!u"""
66,{,k,{k
67,z,?,z?
68,wQ,%R,wQ%R
69,y,;,y;
70,l,>B,l>B
71,T,IEC,TIEC
72,},s,}s
73,(,Z,(Z
74,U,A,UA
75,f,N,fN
76,-28,x,-28x
77,.,q,.q
78,\,r,\r
79,4,_,4_
80,O,v,Ov
81,g,],g]
82,Y,b,Yb
83,!u,"""","!u"""
84,%,R,%R
85,0,/,0/
86,>,B,>B
87,w,Q,wQ
88,H,',H'
89,I,EC,IEC
90,-,28,-28
91,2,8,28
92,E,C,EC
93,!,u,!u
