,left,right,combine
0,&V#'_Zwg>K%;N)}fP<zX{l^8\7-ujY4FmJ!@Gq 12:,"OnsI5]D0=U[|h/T`xvEQar,?Ck~tye.9$MHdbpBL+""6ciA(*3WoSR","&V#'_Zwg>K%;N)}fP<zX{l^8\7-ujY4FmJ!@Gq 12:OnsI5]D0=U[|h/T`xvEQar,?Ck~tye.9$MHdbpBL+""6ciA(*3WoSR"
1,"OnsI5]D0=U[|h/T`xvEQar,?Ck~","tye.9$MHdbpBL+""6ciA(*3WoSR","OnsI5]D0=U[|h/T`xvEQar,?Ck~tye.9$MHdbpBL+""6ciA(*3WoSR"
2,&V#'_Zwg>K%;N)}fP<zX{l^,8\7-ujY4FmJ!@Gq 12:,&V#'_Zwg>K%;N)}fP<zX{l^8\7-ujY4FmJ!@Gq 12:
3,tye.9$MHdbpBL,"+""6ciA(*3WoSR","tye.9$MHdbpBL+""6ciA(*3WoSR"
4,OnsI5]D0=U[|h/T,"`xvEQar,?Ck~","OnsI5]D0=U[|h/T`xvEQar,?Ck~"
5,8\7-ujY4Fm,J!@Gq 12:,8\7-ujY4FmJ!@Gq 12:
6,&V#'_Zwg>K%;,N)}fP<zX{l^,&V#'_Zwg>K%;N)}fP<zX{l^
7,"+""6ciA(*",3WoSR,"+""6ciA(*3WoSR"
8,tye.,9$MHdbpBL,tye.9$MHdbpBL
9,`xvEQ,"ar,?Ck~","`xvEQar,?Ck~"
10,OnsI5]D0,=U[|h/T,OnsI5]D0=U[|h/T
11,J!@Gq, 12:,J!@Gq 12:
12,&V#'_Z,wg>K%;,&V#'_Zwg>K%;
13,N)}fP<,zX{l^,N)}fP<zX{l^
14,8\7-u,jY4Fm,8\7-ujY4Fm
15,3Wo,SR,3WoSR
16,"+""6c",iA(*,"+""6ciA(*"
17,9$MHd,bpBL,9$MHdbpBL
18,ty,e.,tye.
19,`xv,EQ,`xvEQ
20,=U[,|h/T,=U[|h/T
21,"ar,?",Ck~,"ar,?Ck~"
22,On,sI5]D0,OnsI5]D0
23,J!@,Gq,J!@Gq
24, 1,2:, 12:
25,jY4,Fm,jY4Fm
26,8\,7-u,8\7-u
27,&V,#'_Z,&V#'_Z
28,N,)}fP<,N)}fP<
29,wg>,K%;,wg>K%;
30,zX{,l^,zX{l^
31,S,R,SR
32,3W,o,3Wo
33,iA,(*,iA(*
34,"+""",6c,"+""6c"
35,bp,BL,bpBL
36,t,y,ty
37,9$MH,d,9$MHd
38,e,.,e.
39,C,k~,Ck~
40,=U,[,=U[
41,sI,5]D0,sI5]D0
42,`,xv,`xv
43,|,h/T,|h/T
44,ar,",?","ar,?"
45,E,Q,EQ
46,O,n,On
47,2,:,2:
48,J!,@,J!@
49,G,q,Gq
50, ,1, 1
51,#',_Z,#'_Z
52,7-,u,7-u
53,wg,>,wg>
54,&,V,&V
55,K%,;,K%;
56,F,m,Fm
57,8,\,8\
58,l,^,l^
59,j,Y4,jY4
60,),}fP<,)}fP<
61,zX,{,zX{
62,i,A,iA
63,3,W,3W
64,+,"""","+"""
65,B,L,BL
66,b,p,bp
67,6,c,6c
68,(,*,(*
69,9$M,H,9$MH
70,h,/T,h/T
71,",",?,",?"
72,a,r,ar
73,=,U,=U
74,x,v,xv
75,s,I,sI
76,k,~,k~
77,5],D0,5]D0
78,J,!,J!
79,K,%,K%
80,#,',#'
81,w,g,wg
82,z,X,zX
83,_,Z,_Z
84,7,-,7-
85,Y,4,Y4
86,},fP<,}fP<
87,9$,M,9$M
88,5,],5]
89,/,T,/T
90,D,0,D0
91,f,P<,fP<
92,P,<,P<
93,9,$,9$
