,left,right,combine
0,"v&Z'Ih:x/sJ]=\w!MkC@_Rqj?""Bo7","mXG|;*9[5,U2<fyET(Neb^L3zQ.#O~YdcVnr}l8WF-SpHg>6K`ua%+{iD1A$)t 0P4","v&Z'Ih:x/sJ]=\w!MkC@_Rqj?""Bo7mXG|;*9[5,U2<fyET(Neb^L3zQ.#O~YdcVnr}l8WF-SpHg>6K`ua%+{iD1A$)t 0P4"
1,"mXG|;*9[5,U2<fyET(Neb^L3z",Q.#O~YdcVnr}l8WF-SpHg>6K`ua%+{iD1A$)t 0P4,"mXG|;*9[5,U2<fyET(Neb^L3zQ.#O~YdcVnr}l8WF-SpHg>6K`ua%+{iD1A$)t 0P4"
2,v&Z'Ih:x/sJ]=\w,"!MkC@_Rqj?""Bo7","v&Z'Ih:x/sJ]=\w!MkC@_Rqj?""Bo7"
3,Q.#O~YdcVnr}l8W,F-SpHg>6K`ua%+{iD1A$)t 0P4,Q.#O~YdcVnr}l8WF-SpHg>6K`ua%+{iD1A$)t 0P4
4,"mXG|;*9[5,U",2<fyET(Neb^L3z,"mXG|;*9[5,U2<fyET(Neb^L3z"
5,!MkC@_Rq,"j?""Bo7","!MkC@_Rqj?""Bo7"
6,v&Z'Ih:x/,sJ]=\w,v&Z'Ih:x/sJ]=\w
7,F-SpHg>6K`ua%+{i,D1A$)t 0P4,F-SpHg>6K`ua%+{iD1A$)t 0P4
8,Q.#O~,YdcVnr}l8W,Q.#O~YdcVnr}l8W
9,mXG|;*9,"[5,U","mXG|;*9[5,U"
10,2<fyET,(Neb^L3z,2<fyET(Neb^L3z
11,"j?""B",o7,"j?""Bo7"
12,!MkC,@_Rq,!MkC@_Rq
13,sJ,]=\w,sJ]=\w
14,F-SpHg>6K,`ua%+{i,F-SpHg>6K`ua%+{i
15,D1A$)t, 0P4,D1A$)t 0P4
16,v&Z'I,h:x/,v&Z'Ih:x/
17,YdcV,nr}l8W,YdcVnr}l8W
18,Q.#,O~,Q.#O~
19,(Neb^L,3z,(Neb^L3z
20,2<f,yET,2<fyET
21,[5,",U","[5,U"
22,mXG|,;*9,mXG|;*9
23,o,7,o7
24,j?,"""B","j?""B"
25,!M,kC,!MkC
26,@_,Rq,@_Rq
27,]=\,w,]=\w
28,s,J,sJ
29,v&,Z'I,v&Z'I
30,`ua%+,{i,`ua%+{i
31,h:,x/,h:x/
32,nr},l8W,nr}l8W
33,D1A$,)t,D1A$)t
34, 0P,4, 0P4
35,F-SpH,g>6K,F-SpHg>6K
36,Y,dcV,YdcV
37,O,~,O~
38,;,*9,;*9
39,Q,.#,Q.#
40,[,5,[5
41,3,z,3z
42,(Neb,^L,(Neb^L
43,2,<f,2<f
44,",",U,",U"
45,mX,G|,mXG|
46,y,ET,yET
47,"""",B,"""B"
48,R,q,Rq
49,j,?,j?
50,@,_,@_
51,!,M,!M
52,k,C,kC
53,],=\,]=\
54, 0,P, 0P
55,),t,)t
56,d,cV,dcV
57,F-S,pH,F-SpH
58,Z,'I,Z'I
59,v,&,v&
60,h,:,h:
61,`u,a%+,`ua%+
62,nr,},nr}
63,D1,A$,D1A$
64,g>6,K,g>6K
65,{,i,{i
66,x,/,x/
67,l,8W,l8W
68,^,L,^L
69,m,X,mX
70,E,T,ET
71,<,f,<f
72,(Ne,b,(Neb
73,G,|,G|
74,*,9,*9
75,.,#,.#
76,=,\,=\
77,p,H,pH
78,8,W,8W
79,F,-S,F-S
80, ,0, 0
81,D,1,D1
82,a%,+,a%+
83,',I,'I
84,`,u,`u
85,n,r,nr
86,A,$,A$
87,c,V,cV
88,g>,6,g>6
89,(,Ne,(Ne
90,N,e,Ne
91,a,%,a%
92,-,S,-S
93,g,>,g>
