,left,right,combine
0,zRTpXml`u?HDCiV]eZJ':2=g<S5~OcBaLK{q!fs,"0-3}\M/bPWktU|Yh(1ndE;x,Gw A&o$_.+Qr#6%4v^>)9*""FI@y7jN[8","zRTpXml`u?HDCiV]eZJ':2=g<S5~OcBaLK{q!fs0-3}\M/bPWktU|Yh(1ndE;x,Gw A&o$_.+Qr#6%4v^>)9*""FI@y7jN[8"
1,0-3}\M/bPWktU|Yh(1ndE;x,",Gw A&o$_.+Qr#6%4v^>)9*""FI@y7jN[8","0-3}\M/bPWktU|Yh(1ndE;x,Gw A&o$_.+Qr#6%4v^>)9*""FI@y7jN[8"
2,zRTpXml`u?HDCiV]eZ,J':2=g<S5~OcBaLK{q!fs,zRTpXml`u?HDCiV]eZJ':2=g<S5~OcBaLK{q!fs
3,",Gw A&o$_.+Qr","#6%4v^>)9*""FI@y7jN[8",",Gw A&o$_.+Qr#6%4v^>)9*""FI@y7jN[8"
4,0-3}\M/bPWk,tU|Yh(1ndE;x,0-3}\M/bPWktU|Yh(1ndE;x
5,J':2=g<S5~O,cBaLK{q!fs,J':2=g<S5~OcBaLK{q!fs
6,zRTpXml`u,?HDCiV]eZ,zRTpXml`u?HDCiV]eZ
7,"#6%4v^>)9*""F",I@y7jN[8,"#6%4v^>)9*""FI@y7jN[8"
8,",Gw A&",o$_.+Qr,",Gw A&o$_.+Qr"
9,tU|Yh(,1ndE;x,tU|Yh(1ndE;x
10,0-3}\M/,bPWk,0-3}\M/bPWk
11,cBaLK,{q!fs,cBaLK{q!fs
12,J':2=g,<S5~O,J':2=g<S5~O
13,?HDC,iV]eZ,?HDCiV]eZ
14,zRTpX,ml`u,zRTpXml`u
15,I@y7,jN[8,I@y7jN[8
16,#6%4,"v^>)9*""F","#6%4v^>)9*""F"
17,o$_.,+Qr,o$_.+Qr
18,",Gw", A&,",Gw A&"
19,1nd,E;x,1ndE;x
20,bP,Wk,bPWk
21,tU,|Yh(,tU|Yh(
22,0-,3}\M/,0-3}\M/
23,{q,!fs,{q!fs
24,cBa,LK,cBaLK
25,iV],eZ,iV]eZ
26,<S5,~O,<S5~O
27,J':,2=g,J':2=g
28,?H,DC,?HDC
29,ml,`u,ml`u
30,jN,[8,jN[8
31,zRT,pX,zRTpX
32,v^,">)9*""F","v^>)9*""F"
33,I@,y7,I@y7
34,+,Qr,+Qr
35, ,A&, A&
36,#6,%4,#6%4
37,o$,_.,o$_.
38,",",Gw,",Gw"
39,E;,x,E;x
40,1n,d,1nd
41,|Y,h(,|Yh(
42,3}\,M/,3}\M/
43,b,P,bP
44,t,U,tU
45,W,k,Wk
46,!,fs,!fs
47,{,q,{q
48,0,-,0-
49,L,K,LK
50,cB,a,cBa
51,2,=g,2=g
52,J',:,J':
53,e,Z,eZ
54,~,O,~O
55,iV,],iV]
56,<,S5,<S5
57,D,C,DC
58,?,H,?H
59,`,u,`u
60,m,l,ml
61,j,N,jN
62,v,^,v^
63,zR,T,zRT
64,p,X,pX
65,>),"9*""F",">)9*""F"
66,y,7,y7
67,I,@,I@
68,[,8,[8
69,Q,r,Qr
70,A,&,A&
71,o,$,o$
72,%,4,%4
73,#,6,#6
74,_,.,_.
75,G,w,Gw
76,E,;,E;
77,3,}\,3}\
78,|,Y,|Y
79,1,n,1n
80,M,/,M/
81,h,(,h(
82,f,s,fs
83,J,',J'
84,S,5,S5
85,i,V,iV
86,=,g,=g
87,c,B,cB
88,z,R,zR
89,>,),>)
90,"9*""",F,"9*""F"
91,},\,}\
92,9*,"""","9*"""
93,9,*,9*
