,left,right,combine
0,.)86%*(n&h`iw-ZdbTG{/9kI:@pQ4WujCyOq^E7,"0s=3',_""?$P\2o5Mt K][|m#1J;YceBVDAvNaxFSgX+~>zr}ULflH<!R",".)86%*(n&h`iw-ZdbTG{/9kI:@pQ4WujCyOq^E70s=3',_""?$P\2o5Mt K][|m#1J;YceBVDAvNaxFSgX+~>zr}ULflH<!R"
1,"0s=3',_""?$P\2o5Mt K][",|m#1J;YceBVDAvNaxFSgX+~>zr}ULflH<!R,"0s=3',_""?$P\2o5Mt K][|m#1J;YceBVDAvNaxFSgX+~>zr}ULflH<!R"
2,.)86%*(n&h`iw-ZdbTG{/,9kI:@pQ4WujCyOq^E7,.)86%*(n&h`iw-ZdbTG{/9kI:@pQ4WujCyOq^E7
3,|m#1J;YceBV,DAvNaxFSgX+~>zr}ULflH<!R,|m#1J;YceBVDAvNaxFSgX+~>zr}ULflH<!R
4,"0s=3',_""?$P",\2o5Mt K][,"0s=3',_""?$P\2o5Mt K]["
5,9kI:@pQ4,WujCyOq^E7,9kI:@pQ4WujCyOq^E7
6,.)86%*(n&h`iw-Z,dbTG{/,.)86%*(n&h`iw-ZdbTG{/
7,DAvNaxFSgX+~>,zr}ULflH<!R,DAvNaxFSgX+~>zr}ULflH<!R
8,|m#1J,;YceBV,|m#1J;YceBV
9,0s=3',",_""?$P","0s=3',_""?$P"
10,\2o5Mt, K][,\2o5Mt K][
11,WujCy,Oq^E7,WujCyOq^E7
12,9kI:,@pQ4,9kI:@pQ4
13,db,TG{/,dbTG{/
14,DAvN,axFSgX+~>,DAvNaxFSgX+~>
15,zr}UL,flH<!R,zr}ULflH<!R
16,.)86%*(n,&h`iw-Z,.)86%*(n&h`iw-Z
17,;Y,ceBV,;YceBV
18,|m#,1J,|m#1J
19, ,K][, K][
20,Oq^,E7,Oq^E7
21,",_""",?$P,",_""?$P"
22,\2o,5Mt,\2o5Mt
23,0s=,3',0s=3'
24,Wu,jCy,WujCy
25,@p,Q4,@pQ4
26,9k,I:,9kI:
27,TG,{/,TG{/
28,d,b,db
29,zr},UL,zr}UL
30,&h`,iw-Z,&h`iw-Z
31,flH,<!R,flH<!R
32,axFSgX,+~>,axFSgX+~>
33,ce,BV,ceBV
34,.)8,6%*(n,.)86%*(n
35,DA,vN,DAvN
36,;,Y,;Y
37,1,J,1J
38,K,][,K][
39,Oq,^,Oq^
40,\,2o,\2o
41,?,$P,?$P
42,0,s=,0s=
43,jC,y,jCy
44,",","_""",",_"""
45,E,7,E7
46,5M,t,5Mt
47,3,',3'
48,|m,#,|m#
49,W,u,Wu
50,{,/,{/
51,T,G,TG
52,9,k,9k
53,I,:,I:
54,@,p,@p
55,Q,4,Q4
56,i,w-Z,iw-Z
57,axF,SgX,axFSgX
58,&h,`,&h`
59,6%*,(n,6%*(n
60,.,)8,.)8
61,f,lH,flH
62,B,V,BV
63,c,e,ce
64,U,L,UL
65,+,~>,+~>
66,v,N,vN
67,zr,},zr}
68,<,!R,<!R
69,D,A,DA
70,O,q,Oq
71,j,C,jC
72,2,o,2o
73,$,P,$P
74,_,"""","_"""
75,s,=,s=
76,5,M,5M
77,],[,][
78,|,m,|m
79,a,xF,axF
80,l,H,lH
81,!,R,!R
82,S,gX,SgX
83,(,n,(n
84,~,>,~>
85,&,h,&h
86,z,r,zr
87,),8,)8
88,6%,*,6%*
89,w-,Z,w-Z
90,w,-,w-
91,x,F,xF
92,g,X,gX
93,6,%,6%
