,left,right,combine
0,"{95T1Ck""d7swn]+BJV3[Y&vOcrE;S'#Q2tFD@xUW?",".Xoj:qb!>P|glm$~)i4GIuRZ *,MA8LN</zH_K^}(%\ap`6f=y-eh0","{95T1Ck""d7swn]+BJV3[Y&vOcrE;S'#Q2tFD@xUW?.Xoj:qb!>P|glm$~)i4GIuRZ *,MA8LN</zH_K^}(%\ap`6f=y-eh0"
1,.Xoj:qb!>P|glm$~)i4GIu,"RZ *,MA8LN</zH_K^}(%\ap`6f=y-eh0",".Xoj:qb!>P|glm$~)i4GIuRZ *,MA8LN</zH_K^}(%\ap`6f=y-eh0"
2,"{95T1Ck""d7swn]+B",JV3[Y&vOcrE;S'#Q2tFD@xUW?,"{95T1Ck""d7swn]+BJV3[Y&vOcrE;S'#Q2tFD@xUW?"
3,"RZ *,MA8LN</zH",_K^}(%\ap`6f=y-eh0,"RZ *,MA8LN</zH_K^}(%\ap`6f=y-eh0"
4,.Xoj:qb!>P,|glm$~)i4GIu,.Xoj:qb!>P|glm$~)i4GIu
5,JV3[Y&vOcrE;S',#Q2tFD@xUW?,JV3[Y&vOcrE;S'#Q2tFD@xUW?
6,"{95T1Ck""",d7swn]+B,"{95T1Ck""d7swn]+B"
7,_K^}(%\ap,`6f=y-eh0,_K^}(%\ap`6f=y-eh0
8,"RZ *,MA",8LN</zH,"RZ *,MA8LN</zH"
9,|glm,$~)i4GIu,|glm$~)i4GIu
10,.Xoj:q,b!>P,.Xoj:qb!>P
11,JV3[Y&,vOcrE;S',JV3[Y&vOcrE;S'
12,#Q2tFD,@xUW?,#Q2tFD@xUW?
13,d7sw,n]+B,d7swn]+B
14,{95T,"1Ck""","{95T1Ck"""
15,`6f=y,-eh0,`6f=y-eh0
16,RZ ,"*,MA","RZ *,MA"
17,8L,N</zH,8LN</zH
18,_K,^}(%\ap,_K^}(%\ap
19,$~),i4GIu,$~)i4GIu
20,b!,>P,b!>P
21,|g,lm,|glm
22,.Xo,j:q,.Xoj:q
23,@x,UW?,@xUW?
24,JV3,[Y&,JV3[Y&
25,vOc,rE;S',vOcrE;S'
26,#Q2,tFD,#Q2tFD
27,n,]+B,n]+B
28,d7,sw,d7sw
29,1C,"k""","1Ck"""
30,{9,5T,{95T
31,-e,h0,-eh0
32,8,L,8L
33,i4G,Iu,i4GIu
34,N</,zH,N</zH
35,"*,",MA,"*,MA"
36,^}(%,\ap,^}(%\ap
37,RZ, ,RZ 
38,_,K,_K
39,`6,f=y,`6f=y
40,$,~),$~)
41,j:,q,j:q
42,>,P,>P
43,|,g,|g
44,l,m,lm
45,b,!,b!
46,]+,B,]+B
47,@,x,@x
48,JV,3,JV3
49,.X,o,.Xo
50,UW,?,UW?
51,[,Y&,[Y&
52,r,E;S',rE;S'
53,v,Oc,vOc
54,#Q,2,#Q2
55,t,FD,tFD
56,1,C,1C
57,s,w,sw
58,5,T,5T
59,h,0,h0
60,{,9,{9
61,d,7,d7
62,k,"""","k"""
63,-,e,-e
64,z,H,zH
65,M,A,MA
66,f,=y,f=y
67,~,),~)
68,`,6,`6
69,^},(%,^}(%
70,I,u,Iu
71,*,",","*,"
72,R,Z,RZ
73,i4,G,i4G
74,N<,/,N</
75,\a,p,\ap
76,j,:,j:
77,O,c,Oc
78,U,W,UW
79,Y,&,Y&
80,F,D,FD
81,.,X,.X
82,J,V,JV
83,],+,]+
84,#,Q,#Q
85,E;S,',E;S'
86,i,4,i4
87,=,y,=y
88,\,a,\a
89,(,%,(%
90,^,},^}
91,N,<,N<
92,E,;S,E;S
93,;,S,;S
