,left,right,combine
0,"""gXl57N?`8ASP29hM@4yWb(]Tp[3!RH.K-,6*V",'sn_<C>1=%q#)Gz}txDIorj|$Y&:0c{k~ L/^eU;ZfJvdF+\maQOwiEuB,"""gXl57N?`8ASP29hM@4yWb(]Tp[3!RH.K-,6*V'sn_<C>1=%q#)Gz}txDIorj|$Y&:0c{k~ L/^eU;ZfJvdF+\maQOwiEuB"
1,'sn_<C>1=%q#)Gz}txDIorj|,$Y&:0c{k~ L/^eU;ZfJvdF+\maQOwiEuB,'sn_<C>1=%q#)Gz}txDIorj|$Y&:0c{k~ L/^eU;ZfJvdF+\maQOwiEuB
2,"""gXl57N?`8ASP29hM@4","yWb(]Tp[3!RH.K-,6*V","""gXl57N?`8ASP29hM@4yWb(]Tp[3!RH.K-,6*V"
3,$Y&:0c{k~ L/^e,U;ZfJvdF+\maQOwiEuB,$Y&:0c{k~ L/^eU;ZfJvdF+\maQOwiEuB
4,'sn_<C>1=%q,#)Gz}txDIorj|,'sn_<C>1=%q#)Gz}txDIorj|
5,yWb(]Tp[3,"!RH.K-,6*V","yWb(]Tp[3!RH.K-,6*V"
6,"""gXl57N?",`8ASP29hM@4,"""gXl57N?`8ASP29hM@4"
7,U;ZfJvdF,+\maQOwiEuB,U;ZfJvdF+\maQOwiEuB
8,$Y&:0c{k,~ L/^e,$Y&:0c{k~ L/^e
9,#)Gz},txDIorj|,#)Gz}txDIorj|
10,'sn_<,C>1=%q,'sn_<C>1=%q
11,!RH.,"K-,6*V","!RH.K-,6*V"
12,yWb(,]Tp[3,yWb(]Tp[3
13,`8ASP2,9hM@4,`8ASP29hM@4
14,"""gXl",57N?,"""gXl57N?"
15,+\maQO,wiEuB,+\maQOwiEuB
16,U;Zf,JvdF,U;ZfJvdF
17,~ ,L/^e,~ L/^e
18,txDI,orj|,txDIorj|
19,$Y&:0,c{k,$Y&:0c{k
20,#),Gz},#)Gz}
21,C>1=,%q,C>1=%q
22,'s,n_<,'sn_<
23,K-,",6*V","K-,6*V"
24,!R,H.,!RH.
25,]T,p[3,]Tp[3
26,yW,b(,yWb(
27,`8A,SP2,`8ASP2
28,9h,M@4,9hM@4
29,"""g",Xl,"""gXl"
30,57,N?,57N?
31,wiE,uB,wiEuB
32,U;,Zf,U;Zf
33,Jv,dF,JvdF
34,+\ma,QO,+\maQO
35,L/,^e,L/^e
36,~, ,~ 
37,$Y,&:0,$Y&:0
38,c,{k,c{k
39,or,j|,orj|
40,tx,DI,txDI
41,#,),#)
42,Gz,},Gz}
43,%,q,%q
44,",6*",V,",6*V"
45,',s,'s
46,n,_<,n_<
47,K,-,K-
48,C,>1=,C>1=
49,H,.,H.
50,!,R,!R
51,p,[3,p[3
52,],T,]T
53,b,(,b(
54,9,h,9h
55,y,W,yW
56,`8,A,`8A
57,M,@4,M@4
58,S,P2,SP2
59,N,?,N?
60,5,7,57
61,"""",g,"""g"
62,X,l,Xl
63,u,B,uB
64,wi,E,wiE
65,^,e,^e
66,L,/,L/
67,J,v,Jv
68,+,\ma,+\ma
69,Q,O,QO
70,U,;,U;
71,Z,f,Zf
72,d,F,dF
73,o,r,or
74,{,k,{k
75,j,|,j|
76,$,Y,$Y
77,&,:0,&:0
78,D,I,DI
79,t,x,tx
80,G,z,Gz
81,>,1=,>1=
82,",6",*,",6*"
83,_,<,_<
84,[,3,[3
85,@,4,@4
86,P,2,P2
87,`,8,`8
88,w,i,wi
89,\m,a,\ma
90,:,0,:0
91,",",6,",6"
92,1,=,1=
93,\,m,\m
