,left,right,combine
0,"s$-B})w(byfl*,`VS7te3Z^4@:%~x']IE&1WR_A;<","|Qi.GqF0HmKp9o>PvDY!NT\=2jh5d8M[uk{""r?X/ JOagLC6+znU#c","s$-B})w(byfl*,`VS7te3Z^4@:%~x']IE&1WR_A;<|Qi.GqF0HmKp9o>PvDY!NT\=2jh5d8M[uk{""r?X/ JOagLC6+znU#c"
1,|Qi.GqF0HmKp9o>PvDY!NT\=2,"jh5d8M[uk{""r?X/ JOagLC6+znU#c","|Qi.GqF0HmKp9o>PvDY!NT\=2jh5d8M[uk{""r?X/ JOagLC6+znU#c"
2,"s$-B})w(byfl*,`VS7te3",Z^4@:%~x']IE&1WR_A;<,"s$-B})w(byfl*,`VS7te3Z^4@:%~x']IE&1WR_A;<"
3,"jh5d8M[uk{""r?X/", JOagLC6+znU#c,"jh5d8M[uk{""r?X/ JOagLC6+znU#c"
4,|Qi.GqF0HmKp,9o>PvDY!NT\=2,|Qi.GqF0HmKp9o>PvDY!NT\=2
5,Z^4@:%~x'],IE&1WR_A;<,Z^4@:%~x']IE&1WR_A;<
6, JOagL,C6+znU#c, JOagLC6+znU#c
7,s$-B})w(by,"fl*,`VS7te3","s$-B})w(byfl*,`VS7te3"
8,jh5d8M[uk{,"""r?X/","jh5d8M[uk{""r?X/"
9,9o>PvD,Y!NT\=2,9o>PvDY!NT\=2
10,|Qi.G,qF0HmKp,|Qi.GqF0HmKp
11,IE&1,WR_A;<,IE&1WR_A;<
12,Z^4@:%,~x'],Z^4@:%~x']
13,s$-B})w,(by,s$-B})w(by
14,"fl*,`VS",7te3,"fl*,`VS7te3"
15, ,JOagL, JOagL
16,C6+z,nU#c,C6+znU#c
17,"""r",?X/,"""r?X/"
18,9o>,PvD,9o>PvD
19,qF0,HmKp,qF0HmKp
20,jh5d,8M[uk{,jh5d8M[uk{
21,Y!N,T\=2,Y!NT\=2
22,|Q,i.G,|Qi.G
23,~x,'],~x']
24,IE,&1,IE&1
25,WR_A,;<,WR_A;<
26,Z^4@,:%,Z^4@:%
27,s$,-B})w,s$-B})w
28,nU,#c,nU#c
29,7t,e3,7te3
30,(b,y,(by
31,"fl*,",`VS,"fl*,`VS"
32,JO,agL,JOagL
33,C6,+z,C6+z
34,?,X/,?X/
35,"""",r,"""r"
36,jh,5d,jh5d
37,Hm,Kp,HmKp
38,T\,=2,T\=2
39,Y!,N,Y!N
40,Pv,D,PvD
41,qF,0,qF0
42,i.,G,i.G
43,8M[u,k{,8M[uk{
44,9o,>,9o>
45,I,E,IE
46,;,<,;<
47,|,Q,|Q
48,W,R_A,WR_A
49,~,x,~x
50,&,1,&1
51,',],']
52,:,%,:%
53,n,U,nU
54,J,O,JO
55,C,6,C6
56,`V,S,`VS
57,Z^4,@,Z^4@
58,s,$,s$
59,f,"l*,","fl*,"
60,7,t,7t
61,+,z,+z
62,e,3,e3
63,#,c,#c
64,(,b,(b
65,-B,})w,-B})w
66,a,gL,agL
67,X,/,X/
68,j,h,jh
69,P,v,Pv
70,8,M[u,8M[u
71,T,\,T\
72,5,d,5d
73,i,.,i.
74,k,{,k{
75,9,o,9o
76,Y,!,Y!
77,=,2,=2
78,q,F,qF
79,K,p,Kp
80,H,m,Hm
81,R_,A,R_A
82,-,B,-B
83,g,L,gL
84,Z^,4,Z^4
85,`,V,`V
86,}),w,})w
87,l,"*,","l*,"
88,M,[u,M[u
89,[,u,[u
90,*,",","*,"
91,Z,^,Z^
92,R,_,R_
93,},),})
