,left,right,combine
0,Ddt[$P=@!]O5%Zy`|Kb3{Fv7g;Uqp<8n+wR/,"*a""WX.C(mj,h Mk9~41iz#\TS}^BlJLEQf-)eAs&:uVx62rcHY?N0>_o'IG","Ddt[$P=@!]O5%Zy`|Kb3{Fv7g;Uqp<8n+wR/*a""WX.C(mj,h Mk9~41iz#\TS}^BlJLEQf-)eAs&:uVx62rcHY?N0>_o'IG"
1,"*a""WX.C(mj,h Mk9~41iz#",\TS}^BlJLEQf-)eAs&:uVx62rcHY?N0>_o'IG,"*a""WX.C(mj,h Mk9~41iz#\TS}^BlJLEQf-)eAs&:uVx62rcHY?N0>_o'IG"
2,Ddt[$P=@!]O5%Zy`,|Kb3{Fv7g;Uqp<8n+wR/,Ddt[$P=@!]O5%Zy`|Kb3{Fv7g;Uqp<8n+wR/
3,\TS}^BlJLEQf-)e,As&:uVx62rcHY?N0>_o'IG,\TS}^BlJLEQf-)eAs&:uVx62rcHY?N0>_o'IG
4,"*a""WX.C(mj,",h Mk9~41iz#,"*a""WX.C(mj,h Mk9~41iz#"
5,|Kb3{Fv7g;U,qp<8n+wR/,|Kb3{Fv7g;Uqp<8n+wR/
6,Ddt[$P=@!,]O5%Zy`,Ddt[$P=@!]O5%Zy`
7,As&:uVx62r,cHY?N0>_o'IG,As&:uVx62rcHY?N0>_o'IG
8,\TS}^Bl,JLEQf-)e,\TS}^BlJLEQf-)e
9,"*a""W","X.C(mj,","*a""WX.C(mj,"
10,h Mk9,~41iz#,h Mk9~41iz#
11,qp<8,n+wR/,qp<8n+wR/
12,|Kb3{Fv,7g;U,|Kb3{Fv7g;U
13,]O5,%Zy`,]O5%Zy`
14,As&:uV,x62r,As&:uVx62r
15,cHY?,N0>_o'IG,cHY?N0>_o'IG
16,Dd,t[$P=@!,Ddt[$P=@!
17,JLEQ,f-)e,JLEQf-)e
18,\TS}^,Bl,\TS}^Bl
19,~41,iz#,~41iz#
20,h M,k9,h Mk9
21,X.C,"(mj,","X.C(mj,"
22,*a,"""W","*a""W"
23,n+,wR/,n+wR/
24,7g,;U,7g;U
25,%Z,y`,%Zy`
26,|Kb3{,Fv,|Kb3{Fv
27,qp,<8,qp<8
28,]O,5,]O5
29,t[$,P=@!,t[$P=@!
30,f-,)e,f-)e
31,As&,:uV,As&:uV
32,D,d,Dd
33,c,HY?,cHY?
34,N0>,_o'IG,N0>_o'IG
35,x6,2r,x62r
36,J,LEQ,JLEQ
37,B,l,Bl
38,\T,S}^,\TS}^
39,(m,"j,","(mj,"
40,h, M,h M
41,k,9,k9
42,iz,#,iz#
43,X.,C,X.C
44,"""",W,"""W"
45,w,R/,wR/
46,*,a,*a
47,~4,1,~41
48,n,+,n+
49,|,Kb3{,|Kb3{
50,%,Z,%Z
51,7,g,7g
52,F,v,Fv
53,;,U,;U
54,q,p,qp
55,<,8,<8
56,y,`,y`
57,P,=@!,P=@!
58,:,uV,:uV
59,2,r,2r
60,f,-,f-
61,],O,]O
62,x,6,x6
63,_o',IG,_o'IG
64,H,Y?,HY?
65,),e,)e
66,A,s&,As&
67,t[,$,t[$
68,L,EQ,LEQ
69,N0,>,N0>
70,S,}^,S}^
71, ,M, M
72,j,",","j,"
73,i,z,iz
74,X,.,X.
75,R,/,R/
76,\,T,\T
77,~,4,~4
78,(,m,(m
79,K,b3{,Kb3{
80,Y,?,Y?
81,N,0,N0
82,s,&,s&
83,_o,',_o'
84,=,@!,=@!
85,},^,}^
86,E,Q,EQ
87,u,V,uV
88,I,G,IG
89,t,[,t[
90,b,3{,b3{
91,3,{,3{
92,@,!,@!
93,_,o,_o
