,left,right,combine
0,"ct\&=.iMeP~{j#%;nB0Ka4?I|-+s/(o1`,mw2q","6H*@z>]Of'C$S!W8<_G:)XAl^hyU5QvRgTpZu""Vb}kL9E rY[Dd73FNJx","ct\&=.iMeP~{j#%;nB0Ka4?I|-+s/(o1`,mw2q6H*@z>]Of'C$S!W8<_G:)XAl^hyU5QvRgTpZu""Vb}kL9E rY[Dd73FNJx"
1,6H*@z>]Of'C$S!W8<_G:)XAl^h,"yU5QvRgTpZu""Vb}kL9E rY[Dd73FNJx","6H*@z>]Of'C$S!W8<_G:)XAl^hyU5QvRgTpZu""Vb}kL9E rY[Dd73FNJx"
2,ct\&=.iMeP~{j#%;n,"B0Ka4?I|-+s/(o1`,mw2q","ct\&=.iMeP~{j#%;nB0Ka4?I|-+s/(o1`,mw2q"
3,"yU5QvRgTpZu""Vb}kL",9E rY[Dd73FNJx,"yU5QvRgTpZu""Vb}kL9E rY[Dd73FNJx"
4,6H*@z>]Of'C$,S!W8<_G:)XAl^h,6H*@z>]Of'C$S!W8<_G:)XAl^h
5,B0Ka4?I|-+s,"/(o1`,mw2q","B0Ka4?I|-+s/(o1`,mw2q"
6,ct\&=.iMe,P~{j#%;n,ct\&=.iMeP~{j#%;n
7,9E rY[,Dd73FNJx,9E rY[Dd73FNJx
8,yU5QvR,"gTpZu""Vb}kL","yU5QvRgTpZu""Vb}kL"
9,S!W8<_G,:)XAl^h,S!W8<_G:)XAl^h
10,6H*@,z>]Of'C$,6H*@z>]Of'C$
11,/(o1`,",mw2q","/(o1`,mw2q"
12,B0Ka4,?I|-+s,B0Ka4?I|-+s
13,P~{j,#%;n,P~{j#%;n
14,ct\&,=.iMe,ct\&=.iMe
15,Dd7,3FNJx,Dd73FNJx
16,9E ,rY[,9E rY[
17,"gTpZu""V",b}kL,"gTpZu""Vb}kL"
18,:)X,Al^h,:)XAl^h
19,S!W,8<_G,S!W8<_G
20,yU5,QvR,yU5QvR
21,z>]O,f'C$,z>]Of'C$
22,6H,*@,6H*@
23,/(,o1`,/(o1`
24,",m",w2q,",mw2q"
25,?I|,-+s,?I|-+s
26,B0K,a4,B0Ka4
27,#%,;n,#%;n
28,P~,{j,P~{j
29,3F,NJx,3FNJx
30,ct,\&,ct\&
31,=.i,Me,=.iMe
32,D,d7,Dd7
33,r,Y[,rY[
34,9E, ,9E 
35,gT,"pZu""V","gTpZu""V"
36,b},kL,b}kL
37,y,U5,yU5
38,f',C$,f'C$
39,Al,^h,Al^h
40,8<,_G,8<_G
41,:,)X,:)X
42,S!,W,S!W
43,Q,vR,QvR
44,z,>]O,z>]O
45,6,H,6H
46,*,@,*@
47,w,2q,w2q
48,-+,s,-+s
49,",",m,",m"
50,o1,`,o1`
51,/,(,/(
52,?,I|,?I|
53,{,j,{j
54,B0,K,B0K
55,#,%,#%
56,a,4,a4
57,;,n,;n
58,P,~,P~
59,c,t,ct
60,=.,i,=.i
61,M,e,Me
62,\,&,\&
63,d,7,d7
64,3,F,3F
65,N,Jx,NJx
66,Y,[,Y[
67,9,E,9E
68,k,L,kL
69,"pZu""",V,"pZu""V"
70,b,},b}
71,g,T,gT
72,8,<,8<
73,>],O,>]O
74,C,$,C$
75,_,G,_G
76,^,h,^h
77,A,l,Al
78,v,R,vR
79,),X,)X
80,S,!,S!
81,U,5,U5
82,f,',f'
83,I,|,I|
84,o,1,o1
85,-,+,-+
86,2,q,2q
87,B,0,B0
88,J,x,Jx
89,=,.,=.
90,p,"Zu""","pZu"""
91,>,],>]
92,Zu,"""","Zu"""
93,Z,u,Zu
