,left,right,combine
0,"jJm1;'Li""$\=}^(,9d/Oae<y3I+Czc24W*.{",gQF:YTw]NU&VGRr[XB_phvq5K?8ul70DS~PbfHZ-Mn`EAt|6k@o x>!s)#%,"jJm1;'Li""$\=}^(,9d/Oae<y3I+Czc24W*.{gQF:YTw]NU&VGRr[XB_phvq5K?8ul70DS~PbfHZ-Mn`EAt|6k@o x>!s)#%"
1,gQF:YTw]NU&VGRr[XB_phvq5K?8,ul70DS~PbfHZ-Mn`EAt|6k@o x>!s)#%,gQF:YTw]NU&VGRr[XB_phvq5K?8ul70DS~PbfHZ-Mn`EAt|6k@o x>!s)#%
2,"jJm1;'Li""$\=}^(,9d/",Oae<y3I+Czc24W*.{,"jJm1;'Li""$\=}^(,9d/Oae<y3I+Czc24W*.{"
3,ul70DS~PbfHZ,-Mn`EAt|6k@o x>!s)#%,ul70DS~PbfHZ-Mn`EAt|6k@o x>!s)#%
4,gQF:YTw]NU&VGRr[,XB_phvq5K?8,gQF:YTw]NU&VGRr[XB_phvq5K?8
5,Oae<y3I+,Czc24W*.{,Oae<y3I+Czc24W*.{
6,"jJm1;'Li""","$\=}^(,9d/","jJm1;'Li""$\=}^(,9d/"
7,-Mn`EAt|6k@o, x>!s)#%,-Mn`EAt|6k@o x>!s)#%
8,ul70DS~,PbfHZ,ul70DS~PbfHZ
9,gQF:YTw]N,U&VGRr[,gQF:YTw]NU&VGRr[
10,XB_ph,vq5K?8,XB_phvq5K?8
11,Cz,c24W*.{,Czc24W*.{
12,Oae<,y3I+,Oae<y3I+
13,$\=}^,"(,9d/","$\=}^(,9d/"
14,-Mn`E,At|6k@o,-Mn`EAt|6k@o
15, x>,!s)#%, x>!s)#%
16,jJm1;,"'Li""","jJm1;'Li"""
17,Pb,fHZ,PbfHZ
18,vq5,K?8,vq5K?8
19,c24W,*.{,c24W*.{
20,ul70,DS~,ul70DS~
21,XB,_ph,XB_ph
22,U&VG,Rr[,U&VGRr[
23,gQF,:YTw]N,gQF:YTw]N
24,C,z,Cz
25,Oa,e<,Oae<
26,y3,I+,y3I+
27,"(,9",d/,"(,9d/"
28, ,x>, x>
29,!s,)#%,!s)#%
30,At|6k,@o,At|6k@o
31,-M,n`E,-Mn`E
32,',"Li""","'Li"""
33,jJm,1;,jJm1;
34,$\,=}^,$\=}^
35,f,HZ,fHZ
36,P,b,Pb
37,ul,70,ul70
38,Rr,[,Rr[
39,*,.{,*.{
40,_,ph,_ph
41,U&,VG,U&VG
42,c2,4W,c24W
43,D,S~,DS~
44,v,q5,vq5
45,X,B,XB
46,K,?8,K?8
47,:YTw,]N,:YTw]N
48,g,QF,gQF
49,I,+,I+
50,e,<,e<
51,O,a,Oa
52,d,/,d/
53,y,3,y3
54,"(,",9,"(,9"
55,$,\,$\
56,!,s,!s
57,1,;,1;
58,H,Z,HZ
59,Li,"""","Li"""
60,=},^,=}^
61,n`,E,n`E
62,@,o,@o
63,)#,%,)#%
64,x,>,x>
65,-,M,-M
66,j,Jm,jJm
67,At,|6k,At|6k
68,R,r,Rr
69,p,h,ph
70,V,G,VG
71,],N,]N
72,.,{,.{
73,c,2,c2
74,S,~,S~
75,Q,F,QF
76,u,l,ul
77,:,YTw,:YTw
78,?,8,?8
79,4,W,4W
80,U,&,U&
81,7,0,70
82,q,5,q5
83,(,",","(,"
84,A,t,At
85,=,},=}
86,),#,)#
87,L,i,Li
88,n,`,n`
89,J,m,Jm
90,|6,k,|6k
91,Y,Tw,YTw
92,T,w,Tw
93,|,6,|6
