,left,right,combine
0,"nX*?N5i;>Md]'7/fFwR!^""So1E}Y,BpUx{P_#C",.Q\WT$brLgq+lh)9&VkjG%ysA =H2(u3e0v|D@<t4O~[-8`cK:ZI6mzJa,"nX*?N5i;>Md]'7/fFwR!^""So1E}Y,BpUx{P_#C.Q\WT$brLgq+lh)9&VkjG%ysA =H2(u3e0v|D@<t4O~[-8`cK:ZI6mzJa"
1,.Q\WT$brLgq+lh)9&VkjG%ysA =,H2(u3e0v|D@<t4O~[-8`cK:ZI6mzJa,.Q\WT$brLgq+lh)9&VkjG%ysA =H2(u3e0v|D@<t4O~[-8`cK:ZI6mzJa
2,nX*?N5i;>Md]'7/fFwR,"!^""So1E}Y,BpUx{P_#C","nX*?N5i;>Md]'7/fFwR!^""So1E}Y,BpUx{P_#C"
3,H2(u3e0v|D@<t,4O~[-8`cK:ZI6mzJa,H2(u3e0v|D@<t4O~[-8`cK:ZI6mzJa
4,.Q\WT$br,Lgq+lh)9&VkjG%ysA =,.Q\WT$brLgq+lh)9&VkjG%ysA =
5,"!^""So1E}Y,B",pUx{P_#C,"!^""So1E}Y,BpUx{P_#C"
6,nX*?N5i;,>Md]'7/fFwR,nX*?N5i;>Md]'7/fFwR
7,4O~[-8`,cK:ZI6mzJa,4O~[-8`cK:ZI6mzJa
8,H2(u3e0,v|D@<t,H2(u3e0v|D@<t
9,Lgq+lh)9,&VkjG%ysA =,Lgq+lh)9&VkjG%ysA =
10,.Q\W,T$br,.Q\WT$br
11,"!^""So1","E}Y,B","!^""So1E}Y,B"
12,pUx{,P_#C,pUx{P_#C
13,>Md]'7,/fFwR,>Md]'7/fFwR
14,nX*?,N5i;,nX*?N5i;
15,cK:ZI,6mzJa,cK:ZI6mzJa
16,4O~[,-8`,4O~[-8`
17,&VkjG,%ysA =,&VkjG%ysA =
18,v|D,@<t,v|D@<t
19,H2(,u3e0,H2(u3e0
20,Lgq,+lh)9,Lgq+lh)9
21,T$,br,T$br
22,.Q,\W,.Q\W
23,E},"Y,B","E}Y,B"
24,/fF,wR,/fFwR
25,pUx,{,pUx{
26,"!^""",So1,"!^""So1"
27,P_,#C,P_#C
28,>,Md]'7,>Md]'7
29,nX,*?,nX*?
30,6m,zJa,6mzJa
31,N5,i;,N5i;
32,cK:,ZI,cK:ZI
33,-8,`,-8`
34,v|,D,v|D
35,4O,~[,4O~[
36,&Vk,jG,&VkjG
37,+l,h)9,+lh)9
38,H,2(,H2(
39,u3,e0,u3e0
40,@<,t,@<t
41,%ysA ,=,%ysA =
42,\,W,\W
43,b,r,br
44,Lg,q,Lgq
45,T,$,T$
46,"Y,",B,"Y,B"
47,/f,F,/fF
48,P,_,P_
49,p,Ux,pUx
50,#,C,#C
51,w,R,wR
52,E,},E}
53,S,o1,So1
54,.,Q,.Q
55,!,"^""","!^"""
56,M,d]'7,Md]'7
57,Z,I,ZI
58,6,m,6m
59,zJ,a,zJa
60,i,;,i;
61,*,?,*?
62,N,5,N5
63,n,X,nX
64,cK,:,cK:
65,&V,k,&Vk
66,2,(,2(
67,+,l,+l
68,e,0,e0
69,h),9,h)9
70,j,G,jG
71,v,|,v|
72,u,3,u3
73,@,<,@<
74,4,O,4O
75,%ys,A ,%ysA 
76,-,8,-8
77,~,[,~[
78,L,g,Lg
79,o,1,o1
80,Y,",","Y,"
81,/,f,/f
82,U,x,Ux
83,^,"""","^"""
84,d]',7,d]'7
85,z,J,zJ
86,%,ys,%ys
87,&,V,&V
88,A, ,A 
89,h,),h)
90,c,K,cK
91,d,]',d]'
92,],',]'
93,y,s,ys
