,left,right,combine
0,"GLvZTHj9DV h78?#(U1QCO,3!%YP{N]Sn4~M+ko/","IfX_}*6A-<FKBR.)abgJ'^>e;2i0yWs:utpzd`mqr|$x5E\@lcw&""[=","GLvZTHj9DV h78?#(U1QCO,3!%YP{N]Sn4~M+ko/IfX_}*6A-<FKBR.)abgJ'^>e;2i0yWs:utpzd`mqr|$x5E\@lcw&""[="
1,IfX_}*6A-<FKBR.)abgJ'^>e;,"2i0yWs:utpzd`mqr|$x5E\@lcw&""[=","IfX_}*6A-<FKBR.)abgJ'^>e;2i0yWs:utpzd`mqr|$x5E\@lcw&""[="
2,GLvZTHj9DV h78,"?#(U1QCO,3!%YP{N]Sn4~M+ko/","GLvZTHj9DV h78?#(U1QCO,3!%YP{N]Sn4~M+ko/"
3,2i0yWs:utpzd`mqr|$,"x5E\@lcw&""[=","2i0yWs:utpzd`mqr|$x5E\@lcw&""[="
4,IfX_}*6A-,<FKBR.)abgJ'^>e;,IfX_}*6A-<FKBR.)abgJ'^>e;
5,"?#(U1QCO,3!%",YP{N]Sn4~M+ko/,"?#(U1QCO,3!%YP{N]Sn4~M+ko/"
6,GLvZTHj9,DV h78,GLvZTHj9DV h78
7,x5E\@,"lcw&""[=","x5E\@lcw&""[="
8,<FKBR.)abg,J'^>e;,<FKBR.)abgJ'^>e;
9,2i0yWs:utpz,d`mqr|$,2i0yWs:utpzd`mqr|$
10,IfX_,}*6A-,IfX_}*6A-
11,?#(U1QC,"O,3!%","?#(U1QCO,3!%"
12,YP{N]Sn4~,M+ko/,YP{N]Sn4~M+ko/
13,DV ,h78,DV h78
14,lcw,"&""[=","lcw&""[="
15,GLvZ,THj9,GLvZTHj9
16,x5,E\@,x5E\@
17,2i0yW,s:utpz,2i0yWs:utpz
18,J',^>e;,J'^>e;
19,<FKBR,.)abg,<FKBR.)abg
20,d`mq,r|$,d`mqr|$
21,}*6,A-,}*6A-
22,If,X_,IfX_
23,YP{N]S,n4~,YP{N]Sn4~
24,?#(U,1QC,?#(U1QC
25,"O,3",!%,"O,3!%"
26,M+,ko/,M+ko/
27,h7,8,h78
28,"&""",[=,"&""[="
29,TH,j9,THj9
30,lc,w,lcw
31,GL,vZ,GLvZ
32,DV, ,DV 
33,E,\@,E\@
34,x,5,x5
35,s:ut,pz,s:utpz
36,2i0,yW,2i0yW
37,^,>e;,^>e;
38,J,',J'
39,.)a,bg,.)abg
40,r|,$,r|$
41,d`m,q,d`mq
42,<FK,BR,<FKBR
43,I,f,If
44,X,_,X_
45,A,-,A-
46,}*,6,}*6
47,!,%,!%
48,1Q,C,1QC
49,YP{N,]S,YP{N]S
50,O,",3","O,3"
51,M,+,M+
52,n4,~,n4~
53,ko,/,ko/
54,?#,(U,?#(U
55,T,H,TH
56,[,=,[=
57,\,@,\@
58,h,7,h7
59,v,Z,vZ
60,&,"""","&"""
61,D,V,DV
62,j,9,j9
63,l,c,lc
64,G,L,GL
65,s,:ut,s:ut
66,>,e;,>e;
67,.,)a,.)a
68,B,R,BR
69,r,|,r|
70,b,g,bg
71,y,W,yW
72,d,`m,d`m
73,<,FK,<FK
74,2i,0,2i0
75,p,z,pz
76,},*,}*
77,n,4,n4
78,k,o,ko
79,1,Q,1Q
80,YP{,N,YP{N
81,",",3,",3"
82,(,U,(U
83,?,#,?#
84,],S,]S
85,),a,)a
86,F,K,FK
87,e,;,e;
88,`,m,`m
89,:u,t,:ut
90,2,i,2i
91,Y,P{,YP{
92,P,{,P{
93,:,u,:u
