,left,right,combine
0,"^0P7}m""Du[\d3~*Ai8#nVY;ots_6T4+Z?","vJ&'xL(lH5pBQ$S hcqIa%erzwO-R)@j><!fgUW|/]1CNkK{bF2E:,.9`yX=GM","^0P7}m""Du[\d3~*Ai8#nVY;ots_6T4+Z?vJ&'xL(lH5pBQ$S hcqIa%erzwO-R)@j><!fgUW|/]1CNkK{bF2E:,.9`yX=GM"
1,vJ&'xL(lH5pBQ$S hcqIa%,"erzwO-R)@j><!fgUW|/]1CNkK{bF2E:,.9`yX=GM","vJ&'xL(lH5pBQ$S hcqIa%erzwO-R)@j><!fgUW|/]1CNkK{bF2E:,.9`yX=GM"
2,"^0P7}m""Du[\d3~*Ai",8#nVY;ots_6T4+Z?,"^0P7}m""Du[\d3~*Ai8#nVY;ots_6T4+Z?"
3,erzwO-R)@j><!fgU,"W|/]1CNkK{bF2E:,.9`yX=GM","erzwO-R)@j><!fgUW|/]1CNkK{bF2E:,.9`yX=GM"
4,vJ&'xL(lH5p,BQ$S hcqIa%,vJ&'xL(lH5pBQ$S hcqIa%
5,8#nVY;o,ts_6T4+Z?,8#nVY;ots_6T4+Z?
6,"^0P7}m""D",u[\d3~*Ai,"^0P7}m""Du[\d3~*Ai"
7,W|/]1CNkK,"{bF2E:,.9`yX=GM","W|/]1CNkK{bF2E:,.9`yX=GM"
8,erzw,O-R)@j><!fgU,erzwO-R)@j><!fgU
9,vJ&'xL,(lH5p,vJ&'xL(lH5p
10,BQ$S ,hcqIa%,BQ$S hcqIa%
11,ts_6,T4+Z?,ts_6T4+Z?
12,8#n,VY;o,8#nVY;o
13,u[\d,3~*Ai,u[\d3~*Ai
14,W|/]1,CNkK,W|/]1CNkK
15,"{bF2E:,.9`",yX=GM,"{bF2E:,.9`yX=GM"
16,^0P7,"}m""D","^0P7}m""D"
17,O-R,)@j><!fgU,O-R)@j><!fgU
18,er,zw,erzw
19,hc,qIa%,hcqIa%
20,BQ$S, ,BQ$S 
21,(lH,5p,(lH5p
22,vJ&,'xL,vJ&'xL
23,T4,+Z?,T4+Z?
24,ts,_6,ts_6
25,8,#n,8#n
26,VY,;o,VY;o
27,3~*,Ai,3~*Ai
28,{bF2E,":,.9`","{bF2E:,.9`"
29,^0,P7,^0P7
30,yX=,GM,yX=GM
31,u,[\d,u[\d
32,)@j><!,fgU,)@j><!fgU
33,CN,kK,CNkK
34,W|,/]1,W|/]1
35,},"m""D","}m""D"
36,O-,R,O-R
37,z,w,zw
38,e,r,er
39,qI,a%,qIa%
40,+Z,?,+Z?
41,(,lH,(lH
42,5,p,5p
43,h,c,hc
44,BQ,$S,BQ$S
45,',xL,'xL
46,v,J&,vJ&
47,T,4,T4
48,A,i,Ai
49,_,6,_6
50,;,o,;o
51,V,Y,VY
52,t,s,ts
53,#,n,#n
54,3,~*,3~*
55,C,N,CN
56,k,K,kK
57,fg,U,fgU
58,m,"""D","m""D"
59,[\,d,[\d
60,{b,F2E,{bF2E
61,P,7,P7
62,^,0,^0
63,)@j,><!,)@j><!
64,":,.",9`,":,.9`"
65,/],1,/]1
66,W,|,W|
67,yX,=,yX=
68,G,M,GM
69,O,-,O-
70,$,S,$S
71,a,%,a%
72,l,H,lH
73,+,Z,+Z
74,x,L,xL
75,J,&,J&
76,q,I,qI
77,B,Q,BQ
78,{,b,{b
79,),@j,)@j
80,F2,E,F2E
81,~,*,~*
82,f,g,fg
83,:,",.",":,."
84,"""",D,"""D"
85,9,`,9`
86,y,X,yX
87,[,\,[\
88,/,],/]
89,><,!,><!
90,>,<,><
91,",",.,",."
92,@,j,@j
93,F,2,F2
