,left,right,combine
0,"NYxpmD&]cIiyuE5Jb(}gW_G.{F$!%K?[^318,L ","HnwP;ejO>:o+`|Sar6QVAk*Xtq7\R~#v)'Bs0C-/dZ2U9M4<@=fh""Tzl","NYxpmD&]cIiyuE5Jb(}gW_G.{F$!%K?[^318,L HnwP;ejO>:o+`|Sar6QVAk*Xtq7\R~#v)'Bs0C-/dZ2U9M4<@=fh""Tzl"
1,HnwP;ejO>:o+`|Sar6QVAk*,"Xtq7\R~#v)'Bs0C-/dZ2U9M4<@=fh""Tzl","HnwP;ejO>:o+`|Sar6QVAk*Xtq7\R~#v)'Bs0C-/dZ2U9M4<@=fh""Tzl"
2,NYxpmD&]cIiyuE5Jb(},"gW_G.{F$!%K?[^318,L ","NYxpmD&]cIiyuE5Jb(}gW_G.{F$!%K?[^318,L "
3,Xtq7\R~#v)'Bs0C-/dZ,"2U9M4<@=fh""Tzl","Xtq7\R~#v)'Bs0C-/dZ2U9M4<@=fh""Tzl"
4,HnwP;ejO,>:o+`|Sar6QVAk*,HnwP;ejO>:o+`|Sar6QVAk*
5,gW_G.{F$!,"%K?[^318,L ","gW_G.{F$!%K?[^318,L "
6,NYxpmD&,]cIiyuE5Jb(},NYxpmD&]cIiyuE5Jb(}
7,2U9M4<,"@=fh""Tzl","2U9M4<@=fh""Tzl"
8,Xtq7\R~#v),'Bs0C-/dZ,Xtq7\R~#v)'Bs0C-/dZ
9,>:o+`|,Sar6QVAk*,>:o+`|Sar6QVAk*
10,HnwP,;ejO,HnwP;ejO
11,%K?[^,"318,L ","%K?[^318,L "
12,]cIiyu,E5Jb(},]cIiyuE5Jb(}
13,gW_G,.{F$!,gW_G.{F$!
14,NYxp,mD&,NYxpmD&
15,"@=fh""",Tzl,"@=fh""Tzl"
16,2U,9M4<,2U9M4<
17,Sar6,QVAk*,Sar6QVAk*
18,'Bs0,C-/dZ,'Bs0C-/dZ
19,Xtq7,\R~#v),Xtq7\R~#v)
20,>:,o+`|,>:o+`|
21,Hn,wP,HnwP
22,;e,jO,;ejO
23,"318,L", ,"318,L "
24,gW,_G,gW_G
25,E5J,b(},E5Jb(}
26,]cI,iyu,]cIiyu
27,.{F,$!,.{F$!
28,%K,?[^,%K?[^
29,m,D&,mD&
30,9M,4<,9M4<
31,@=,"fh""","@=fh"""
32,NY,xp,NYxp
33,T,zl,Tzl
34,2,U,2U
35,Xt,q7,Xtq7
36,\R~,#v),\R~#v)
37,C-/d,Z,C-/dZ
38,o+,`|,o+`|
39,QVA,k*,QVAk*
40,',Bs0,'Bs0
41,Sa,r6,Sar6
42,>,:,>:
43,j,O,jO
44,H,n,Hn
45,;,e,;e
46,w,P,wP
47,]c,I,]cI
48,g,W,gW
49,$,!,$!
50,E,5J,E5J
51,%,K,%K
52,_,G,_G
53,"318,",L,"318,L"
54,b(,},b(}
55,i,yu,iyu
56,.{,F,.{F
57,?,[^,?[^
58,D,&,D&
59,x,p,xp
60,N,Y,NY
61,4,<,4<
62,9,M,9M
63,z,l,zl
64,@,=,@=
65,fh,"""","fh"""
66,#v,),#v)
67,X,t,Xt
68,B,s0,Bs0
69,o,+,o+
70,`,|,`|
71,r,6,r6
72,S,a,Sa
73,k,*,k*
74,\R,~,\R~
75,q,7,q7
76,C,-/d,C-/d
77,Q,VA,QVA
78,],c,]c
79,318,",","318,"
80,.,{,.{
81,b,(,b(
82,[,^,[^
83,y,u,yu
84,5,J,5J
85,f,h,fh
86,s,0,s0
87,\,R,\R
88,V,A,VA
89,-/,d,-/d
90,#,v,#v
91,3,18,318
92,1,8,18
93,-,/,-/
