,left,right,combine
0,"SEIN:.dQke5TzC3K)L?""JlW4sp(R-D'AFg`[Yiu","X/7j0oc\1@_&>y8#hOxwfanr^9,{qPHM|6=!~G<Bv%U]VZ$bt+}*m 2;","SEIN:.dQke5TzC3K)L?""JlW4sp(R-D'AFg`[YiuX/7j0oc\1@_&>y8#hOxwfanr^9,{qPHM|6=!~G<Bv%U]VZ$bt+}*m 2;"
1,X/7j0oc\1@_&>y8#hOxwfanr,"^9,{qPHM|6=!~G<Bv%U]VZ$bt+}*m 2;","X/7j0oc\1@_&>y8#hOxwfanr^9,{qPHM|6=!~G<Bv%U]VZ$bt+}*m 2;"
2,SEIN:.dQke5TzC3K)L,"?""JlW4sp(R-D'AFg`[Yiu","SEIN:.dQke5TzC3K)L?""JlW4sp(R-D'AFg`[Yiu"
3,"^9,{qPHM|6=!~G<B",v%U]VZ$bt+}*m 2;,"^9,{qPHM|6=!~G<Bv%U]VZ$bt+}*m 2;"
4,X/7j0oc\1@_,&>y8#hOxwfanr,X/7j0oc\1@_&>y8#hOxwfanr
5,"?""JlW4sp(",R-D'AFg`[Yiu,"?""JlW4sp(R-D'AFg`[Yiu"
6,SEIN:.dQ,ke5TzC3K)L,SEIN:.dQke5TzC3K)L
7,v%U]VZ$b,t+}*m 2;,v%U]VZ$bt+}*m 2;
8,"^9,{qPHM|",6=!~G<B,"^9,{qPHM|6=!~G<B"
9,&>y8#hO,xwfanr,&>y8#hOxwfanr
10,X/7j0,oc\1@_,X/7j0oc\1@_
11,R-D'AFg,`[Yiu,R-D'AFg`[Yiu
12,"?""JlW",4sp(,"?""JlW4sp("
13,ke5T,zC3K)L,ke5TzC3K)L
14,SEIN,:.dQ,SEIN:.dQ
15,t+}*m, 2;,t+}*m 2;
16,v%U]V,Z$b,v%U]VZ$b
17,6=!~,G<B,6=!~G<B
18,"^9,{",qPHM|,"^9,{qPHM|"
19,xwf,anr,xwfanr
20,&>y8,#hO,&>y8#hO
21,oc\,1@_,oc\1@_
22,X/7,j0,X/7j0
23,`[Y,iu,`[Yiu
24,R-D',AFg,R-D'AFg
25,4s,p(,4sp(
26,"?""J",lW,"?""JlW"
27,zC3,K)L,zC3K)L
28,ke,5T,ke5T
29,:.,dQ,:.dQ
30,SE,IN,SEIN
31, ,2;, 2;
32,t+,}*m,t+}*m
33,Z,$b,Z$b
34,v%U,]V,v%U]V
35,G<,B,G<B
36,^9,",{","^9,{"
37,6=!,~,6=!~
38,q,PHM|,qPHM|
39,a,nr,anr
40,xw,f,xwf
41,#,hO,#hO
42,1@,_,1@_
43,&>,y8,&>y8
44,o,c\,oc\
45,j,0,j0
46,X/,7,X/7
47,`,[Y,`[Y
48,R-,D',R-D'
49,i,u,iu
50,A,Fg,AFg
51,p,(,p(
52,l,W,lW
53,4,s,4s
54,"?""",J,"?""J"
55,5,T,5T
56,zC,3,zC3
57,k,e,ke
58,K),L,K)L
59,S,E,SE
60,d,Q,dQ
61,I,N,IN
62,:,.,:.
63,2,;,2;
64,t,+,t+
65,}*,m,}*m
66,$,b,$b
67,v,%U,v%U
68,],V,]V
69,6,=!,6=!
70,^,9,^9
71,G,<,G<
72,P,HM|,PHM|
73,",",{,",{"
74,n,r,nr
75,y,8,y8
76,h,O,hO
77,&,>,&>
78,c,\,c\
79,x,w,xw
80,1,@,1@
81,[,Y,[Y
82,F,g,Fg
83,X,/,X/
84,R,-,R-
85,D,',D'
86,?,"""","?"""
87,z,C,zC
88,K,),K)
89,},*,}*
90,%,U,%U
91,=,!,=!
92,HM,|,HM|
93,H,M,HM
