,left,right,combine
0,"quDr-l7ngO,+Y;=Q9{zS""~|GLMs!pKP^'( ._e",/h2%c&NXwRJ)>5*4[iv#am$<V]I\dbjE8?WB`F}k@xHC31f0o6Z:tATyU,"quDr-l7ngO,+Y;=Q9{zS""~|GLMs!pKP^'( ._e/h2%c&NXwRJ)>5*4[iv#am$<V]I\dbjE8?WB`F}k@xHC31f0o6Z:tATyU"
1,/h2%c&NXwRJ)>5*4[iv#am$,<V]I\dbjE8?WB`F}k@xHC31f0o6Z:tATyU,/h2%c&NXwRJ)>5*4[iv#am$<V]I\dbjE8?WB`F}k@xHC31f0o6Z:tATyU
2,"quDr-l7ngO,+Y;=Q","9{zS""~|GLMs!pKP^'( ._e","quDr-l7ngO,+Y;=Q9{zS""~|GLMs!pKP^'( ._e"
3,<V]I\dbjE8?WB`F}k,@xHC31f0o6Z:tATyU,<V]I\dbjE8?WB`F}k@xHC31f0o6Z:tATyU
4,/h2%c&NXwRJ,)>5*4[iv#am$,/h2%c&NXwRJ)>5*4[iv#am$
5,"9{zS""~|GLMs!p",KP^'( ._e,"9{zS""~|GLMs!pKP^'( ._e"
6,quDr-l7,"ngO,+Y;=Q","quDr-l7ngO,+Y;=Q"
7,@xHC31f0,o6Z:tATyU,@xHC31f0o6Z:tATyU
8,<V]I\dbj,E8?WB`F}k,<V]I\dbjE8?WB`F}k
9,)>5*4,[iv#am$,)>5*4[iv#am$
10,/h2%c&N,XwRJ,/h2%c&NXwRJ
11,KP^'(, ._e,KP^'( ._e
12,"9{zS""",~|GLMs!p,"9{zS""~|GLMs!p"
13,"ngO,+",Y;=Q,"ngO,+Y;=Q"
14,@xHC,31f0,@xHC31f0
15,o6Z:t,ATyU,o6Z:tATyU
16,quDr,-l7,quDr-l7
17,E8,?WB`F}k,E8?WB`F}k
18,<V]I,\dbj,<V]I\dbj
19,[iv,#am$,[iv#am$
20,Xw,RJ,XwRJ
21,)>,5*4,)>5*4
22,/h2%c,&N,/h2%c&N
23,KP,^'(,KP^'(
24,~|GLM,s!p,~|GLMs!p
25, .,_e, ._e
26,9{,"zS""","9{zS"""
27,Y;,=Q,Y;=Q
28,ng,"O,+","ngO,+"
29,31,f0,31f0
30,AT,yU,ATyU
31,-l,7,-l7
32,qu,Dr,quDr
33,o6Z,:t,o6Z:t
34,@x,HC,@xHC
35,?W,B`F}k,?WB`F}k
36,E,8,E8
37,\,dbj,\dbj
38,<V,]I,<V]I
39,[i,v,[iv
40,#a,m$,#am$
41,X,w,Xw
42,R,J,RJ
43,),>,)>
44,5,*4,5*4
45,&,N,&N
46,s!,p,s!p
47,~|G,LM,~|GLM
48,^,'(,^'(
49,_,e,_e
50,/h,2%c,/h2%c
51, ,., .
52,K,P,KP
53,z,"S""","zS"""
54,O,",+","O,+"
55,9,{,9{
56,Y,;,Y;
57,=,Q,=Q
58,n,g,ng
59,:,t,:t
60,-,l,-l
61,f,0,f0
62,?,W,?W
63,3,1,31
64,@,x,@x
65,D,r,Dr
66,H,C,HC
67,A,T,AT
68,o6,Z,o6Z
69,q,u,qu
70,B`F},k,B`F}k
71,y,U,yU
72,d,bj,dbj
73,[,i,[i
74,#,a,#a
75,],I,]I
76,<,V,<V
77,m,$,m$
78,*,4,*4
79,/,h,/h
80,',(,'(
81,s,!,s!
82,S,"""","S"""
83,2%,c,2%c
84,~,|G,~|G
85,L,M,LM
86,",",+,",+"
87,o,6,o6
88,b,j,bj
89,B`F,},B`F}
90,|,G,|G
91,2,%,2%
92,B,`F,B`F
93,`,F,`F
