,left,right,combine
0,"Gv6F]XD@C0{=RUIg$mwA`r<7;fH*""?BdM%5&Pq","u>JkcE}#xh\~o:(y)j.pat8 b14|'QVOS/nezZ_2+![3sTK-,9^iLWYlN","Gv6F]XD@C0{=RUIg$mwA`r<7;fH*""?BdM%5&Pqu>JkcE}#xh\~o:(y)j.pat8 b14|'QVOS/nezZ_2+![3sTK-,9^iLWYlN"
1,u>JkcE}#xh\~o:(y)j.pat8," b14|'QVOS/nezZ_2+![3sTK-,9^iLWYlN","u>JkcE}#xh\~o:(y)j.pat8 b14|'QVOS/nezZ_2+![3sTK-,9^iLWYlN"
2,Gv6F]XD@C0{=RUIg,"$mwA`r<7;fH*""?BdM%5&Pq","Gv6F]XD@C0{=RUIg$mwA`r<7;fH*""?BdM%5&Pq"
3, b14|'QVOS/nezZ_2+!,"[3sTK-,9^iLWYlN"," b14|'QVOS/nezZ_2+![3sTK-,9^iLWYlN"
4,u>JkcE}#xh\~o,:(y)j.pat8,u>JkcE}#xh\~o:(y)j.pat8
5,$mwA`r<7;fH,"*""?BdM%5&Pq","$mwA`r<7;fH*""?BdM%5&Pq"
6,Gv6F]XD@,C0{=RUIg,Gv6F]XD@C0{=RUIg
7,"[3sTK-,9^i",LWYlN,"[3sTK-,9^iLWYlN"
8, b14|'QVOS,/nezZ_2+!, b14|'QVOS/nezZ_2+!
9,:(y)j.,pat8,:(y)j.pat8
10,u>JkcE}#,xh\~o,u>JkcE}#xh\~o
11,"*""?Bd",M%5&Pq,"*""?BdM%5&Pq"
12,$mwA,`r<7;fH,$mwA`r<7;fH
13,Gv6F,]XD@,Gv6F]XD@
14,C0{=,RUIg,C0{=RUIg
15,LW,YlN,LWYlN
16, b14|,'QVOS, b14|'QVOS
17,/nezZ,_2+!,/nezZ_2+!
18,[3sTK,"-,9^i","[3sTK-,9^i"
19,pa,t8,pat8
20,:(,y)j.,:(y)j.
21,xh,\~o,xh\~o
22,M%5,&Pq,M%5&Pq
23,"*""?",Bd,"*""?Bd"
24,u>,JkcE}#,u>JkcE}#
25,`r<,7;fH,`r<7;fH
26,$mw,A,$mwA
27,]X,D@,]XD@
28,C0,{=,C0{=
29,RU,Ig,RUIg
30,Gv,6F,Gv6F
31,Yl,N,YlN
32, b1,4|, b14|
33,'QV,OS,'QVOS
34,[3,sTK,[3sTK
35,L,W,LW
36,"-,9",^i,"-,9^i"
37,/nez,Z,/nezZ
38,_2,+!,_2+!
39,t,8,t8
40,y,)j.,y)j.
41,p,a,pa
42,:,(,:(
43,\~,o,\~o
44,B,d,Bd
45,"*""",?,"*""?"
46,JkcE,}#,JkcE}#
47,x,h,xh
48,M,%5,M%5
49,u,>,u>
50,&P,q,&Pq
51,`r,<,`r<
52,7;,fH,7;fH
53,$,mw,$mw
54,G,v,Gv
55,R,U,RU
56,D,@,D@
57,C,0,C0
58,6,F,6F
59,{,=,{=
60,I,g,Ig
61,],X,]X
62,^,i,^i
63, ,b1, b1
64,sT,K,sTK
65,[,3,[3
66,/ne,z,/nez
67,',QV,'QV
68,-,",9","-,9"
69,O,S,OS
70,4,|,4|
71,Y,l,Yl
72,_,2,_2
73,+,!,+!
74,),j.,)j.
75,7,;,7;
76,m,w,mw
77,`,r,`r
78,J,kcE,JkcE
79,&,P,&P
80,f,H,fH
81,%,5,%5
82,},#,}#
83,*,"""","*"""
84,\,~,\~
85,j,.,j.
86,b,1,b1
87,s,T,sT
88,",",9,",9"
89,Q,V,QV
90,/n,e,/ne
91,k,cE,kcE
92,c,E,cE
93,/,n,/n
