,left,right,combine
0,;LQ+P.Skr{sHqC(d!`$:@0x>]?%UatZmv8=*clfiV,"9Tz""A^XoDwEM&5J/\jnh6Y,BFI'[7R)4G_y<-W3u~g1KO |2#pN}eb",";LQ+P.Skr{sHqC(d!`$:@0x>]?%UatZmv8=*clfiV9Tz""A^XoDwEM&5J/\jnh6Y,BFI'[7R)4G_y<-W3u~g1KO |2#pN}eb"
1,"9Tz""A^XoDwEM&5J/\jnh6Y",",BFI'[7R)4G_y<-W3u~g1KO |2#pN}eb","9Tz""A^XoDwEM&5J/\jnh6Y,BFI'[7R)4G_y<-W3u~g1KO |2#pN}eb"
2,;LQ+P.Skr{sHqC(,d!`$:@0x>]?%UatZmv8=*clfiV,;LQ+P.Skr{sHqC(d!`$:@0x>]?%UatZmv8=*clfiV
3,",BFI'[7R)4G_y<-W",3u~g1KO |2#pN}eb,",BFI'[7R)4G_y<-W3u~g1KO |2#pN}eb"
4,"9Tz""A^Xo",DwEM&5J/\jnh6Y,"9Tz""A^XoDwEM&5J/\jnh6Y"
5,d!`$:@0x>]?%Ua,tZmv8=*clfiV,d!`$:@0x>]?%UatZmv8=*clfiV
6,;LQ+P.Sk,r{sHqC(,;LQ+P.Skr{sHqC(
7,3u~g1KO ,|2#pN}eb,3u~g1KO |2#pN}eb
8,",BFI'[7R",)4G_y<-W,",BFI'[7R)4G_y<-W"
9,DwEM&5J,/\jnh6Y,DwEM&5J/\jnh6Y
10,"9Tz""",A^Xo,"9Tz""A^Xo"
11,tZmv8=,*clfiV,tZmv8=*clfiV
12,d!`$:@0x,>]?%Ua,d!`$:@0x>]?%Ua
13,;LQ+,P.Sk,;LQ+P.Sk
14,r{sH,qC(,r{sHqC(
15,3u~g1,KO ,3u~g1KO 
16,|2#p,N}eb,|2#pN}eb
17,)4G,_y<-W,)4G_y<-W
18,/\jn,h6Y,/\jnh6Y
19,",BFI",'[7R,",BFI'[7R"
20,DwE,M&5J,DwEM&5J
21,A^,Xo,A^Xo
22,>]?,%Ua,>]?%Ua
23,*cl,fiV,*clfiV
24,9T,"z""","9Tz"""
25,tZmv,8=,tZmv8=
26,d!`,$:@0x,d!`$:@0x
27,qC,(,qC(
28,P.,Sk,P.Sk
29,;L,Q+,;LQ+
30,r{,sH,r{sH
31,3u,~g1,3u~g1
32,KO, ,KO 
33,N},eb,N}eb
34,_,y<-W,_y<-W
35,|2#,p,|2#p
36,)4,G,)4G
37,h,6Y,h6Y
38,'[,7R,'[7R
39,/\,jn,/\jn
40,",B",FI,",BFI"
41,M&5,J,M&5J
42,D,wE,DwE
43,A,^,A^
44,X,o,Xo
45,z,"""","z"""
46,>],?,>]?
47,8,=,8=
48,9,T,9T
49,%U,a,%Ua
50,fi,V,fiV
51,tZ,mv,tZmv
52,$:@0,x,$:@0x
53,*c,l,*cl
54,Q,+,Q+
55,P,.,P.
56,s,H,sH
57,d!,`,d!`
58,;,L,;L
59,S,k,Sk
60,q,C,qC
61,r,{,r{
62,|,2#,|2#
63,3,u,3u
64,y<,-W,y<-W
65,e,b,eb
66,~g,1,~g1
67,K,O,KO
68,N,},N}
69,F,I,FI
70,7,R,7R
71,),4,)4
72,',[,'[
73,6,Y,6Y
74,M&,5,M&5
75,",",B,",B"
76,/,\,/\
77,w,E,wE
78,j,n,jn
79,m,v,mv
80,t,Z,tZ
81,$:@,0,$:@0
82,>,],>]
83,%,U,%U
84,f,i,fi
85,*,c,*c
86,d,!,d!
87,y,<,y<
88,-,W,-W
89,2,#,2#
90,~,g,~g
91,M,&,M&
92,$:,@,$:@
93,$,:,$:
