,left,right,combine
0,GrUj!okaZ4]>Lm7z8;(W}?N&K*RIY=TC[xVbvF_2,"Q60`sMtfp/""Du5%|PS~ec)BJhE+n:-i.$9^3< XA'ql1wyg{#d@,H\O","GrUj!okaZ4]>Lm7z8;(W}?N&K*RIY=TC[xVbvF_2Q60`sMtfp/""Du5%|PS~ec)BJhE+n:-i.$9^3< XA'ql1wyg{#d@,H\O"
1,"Q60`sMtfp/""Du5%|PS~ec)","BJhE+n:-i.$9^3< XA'ql1wyg{#d@,H\O","Q60`sMtfp/""Du5%|PS~ec)BJhE+n:-i.$9^3< XA'ql1wyg{#d@,H\O"
2,GrUj!okaZ4]>Lm7z8;(W},?N&K*RIY=TC[xVbvF_2,GrUj!okaZ4]>Lm7z8;(W}?N&K*RIY=TC[xVbvF_2
3,BJhE+n:-i.$9^3< ,"XA'ql1wyg{#d@,H\O","BJhE+n:-i.$9^3< XA'ql1wyg{#d@,H\O"
4,"Q60`sMtfp/""Du",5%|PS~ec),"Q60`sMtfp/""Du5%|PS~ec)"
5,?N&K*RIY,=TC[xVbvF_2,?N&K*RIY=TC[xVbvF_2
6,GrUj!okaZ4]>Lm,7z8;(W},GrUj!okaZ4]>Lm7z8;(W}
7,XA'ql1wy,"g{#d@,H\O","XA'ql1wyg{#d@,H\O"
8,BJhE+n:-i.,$9^3< ,BJhE+n:-i.$9^3< 
9,5%|P,S~ec),5%|PS~ec)
10,Q60`sM,"tfp/""Du","Q60`sMtfp/""Du"
11,=TC[,xVbvF_2,=TC[xVbvF_2
12,?N&K,*RIY,?N&K*RIY
13,GrUj!ok,aZ4]>Lm,GrUj!okaZ4]>Lm
14,7z8;,(W},7z8;(W}
15,g{#d,"@,H\O","g{#d@,H\O"
16,XA'q,l1wy,XA'ql1wy
17,$9^3,< ,$9^3< 
18,BJhE,+n:-i.,BJhE+n:-i.
19,S~e,c),S~ec)
20,5%,|P,5%|P
21,Q60,`sM,Q60`sM
22,tfp/,"""Du","tfp/""Du"
23,xVbv,F_2,xVbvF_2
24,*R,IY,*RIY
25,=T,C[,=TC[
26,?N,&K,?N&K
27,aZ4]>,Lm,aZ4]>Lm
28,GrUj,!ok,GrUj!ok
29,7z,8;,7z8;
30,(,W},(W}
31,"@,",H\O,"@,H\O"
32,l1,wy,l1wy
33,g{,#d,g{#d
34,XA,'q,XA'q
35,+n:,-i.,+n:-i.
36,$9,^3,$9^3
37,<, ,< 
38,BJ,hE,BJhE
39,c,),c)
40,|,P,|P
41,5,%,5%
42,S,~e,S~e
43,"""",Du,"""Du"
44,tf,p/,tfp/
45,F_,2,F_2
46,Q6,0,Q60
47,`,sM,`sM
48,xV,bv,xVbv
49,I,Y,IY
50,=,T,=T
51,C,[,C[
52,*,R,*R
53,&,K,&K
54,W,},W}
55,a,Z4]>,aZ4]>
56,Gr,Uj,GrUj
57,!,ok,!ok
58,L,m,Lm
59,7,z,7z
60,?,N,?N
61,8,;,8;
62,H,\O,H\O
63,g,{,g{
64,#,d,#d
65,l,1,l1
66,w,y,wy
67,@,",","@,"
68,',q,'q
69,X,A,XA
70,+n,:,+n:
71,h,E,hE
72,-,i.,-i.
73,$,9,$9
74,B,J,BJ
75,^,3,^3
76,~,e,~e
77,s,M,sM
78,Q,6,Q6
79,F,_,F_
80,b,v,bv
81,D,u,Du
82,t,f,tf
83,p,/,p/
84,x,V,xV
85,G,r,Gr
86,\,O,\O
87,U,j,Uj
88,Z,4]>,Z4]>
89,o,k,ok
90,+,n,+n
91,i,.,i.
92,4],>,4]>
93,4,],4]
