,left,right,combine
0,"O&6,sD+17$o/uKd'IWiQL(CSczjgGZ5;p.kJ3X","EwY}n""@\T_^Mmvl?*HUy0-e>:9)fFx!V%~84|<Aa#2=NrBRhP tq`[{b]","O&6,sD+17$o/uKd'IWiQL(CSczjgGZ5;p.kJ3XEwY}n""@\T_^Mmvl?*HUy0-e>:9)fFx!V%~84|<Aa#2=NrBRhP tq`[{b]"
1,"EwY}n""@\T_^Mmvl?*HUy0-e>",:9)fFx!V%~84|<Aa#2=NrBRhP tq`[{b],"EwY}n""@\T_^Mmvl?*HUy0-e>:9)fFx!V%~84|<Aa#2=NrBRhP tq`[{b]"
2,"O&6,sD+17$o/uKd",'IWiQL(CSczjgGZ5;p.kJ3X,"O&6,sD+17$o/uKd'IWiQL(CSczjgGZ5;p.kJ3X"
3,:9)fFx!V%~84|<Aa,#2=NrBRhP tq`[{b],:9)fFx!V%~84|<Aa#2=NrBRhP tq`[{b]
4,"EwY}n""@\",T_^Mmvl?*HUy0-e>,"EwY}n""@\T_^Mmvl?*HUy0-e>"
5,'IWiQL(CScz,jgGZ5;p.kJ3X,'IWiQL(CSczjgGZ5;p.kJ3X
6,"O&6,sD+1",7$o/uKd,"O&6,sD+17$o/uKd"
7,#2=NrBRhP, tq`[{b],#2=NrBRhP tq`[{b]
8,:9)fFx,!V%~84|<Aa,:9)fFx!V%~84|<Aa
9,T_^Mm,vl?*HUy0-e>,T_^Mmvl?*HUy0-e>
10,EwY},"n""@\","EwY}n""@\"
11,'IWiQ,L(CScz,'IWiQL(CScz
12,jgGZ5,;p.kJ3X,jgGZ5;p.kJ3X
13,7$o/,uKd,7$o/uKd
14, tq,`[{b], tq`[{b]
15,"O&6,",sD+1,"O&6,sD+1"
16,#2=Nr,BRhP,#2=NrBRhP
17,vl?*HUy,0-e>,vl?*HUy0-e>
18,!V%~8,4|<Aa,!V%~84|<Aa
19,:9),fFx,:9)fFx
20,T_,^Mm,T_^Mm
21,"n""",@\,"n""@\"
22,Ew,Y},EwY}
23,'IW,iQ,'IWiQ
24,jg,GZ5,jgGZ5
25,L(,CScz,L(CScz
26,;p.k,J3X,;p.kJ3X
27,u,Kd,uKd
28,7$,o/,7$o/
29, ,tq, tq
30,`[{,b],`[{b]
31,O&,"6,","O&6,"
32,sD,+1,sD+1
33,B,RhP,BRhP
34,:,9),:9)
35,fF,x,fFx
36,!,V%~8,!V%~8
37,4,|<Aa,4|<Aa
38,vl?*,HUy,vl?*HUy
39,0-,e>,0-e>
40,#2,=Nr,#2=Nr
41,@,\,@\
42,n,"""","n"""
43,T,_,T_
44,^M,m,^Mm
45,Y,},Y}
46,L,(,L(
47,J3,X,J3X
48,;p,.k,;p.k
49,i,Q,iQ
50,E,w,Ew
51,K,d,Kd
52,',IW,'IW
53,j,g,jg
54,GZ,5,GZ5
55,CS,cz,CScz
56,o,/,o/
57,s,D,sD
58,`,[{,`[{
59,t,q,tq
60,+,1,+1
61,b,],b]
62,7,$,7$
63,O,&,O&
64,6,",","6,"
65,Rh,P,RhP
66,e,>,e>
67,f,F,fF
68,V%~,8,V%~8
69,H,Uy,HUy
70,=N,r,=Nr
71,#,2,#2
72,vl,?*,vl?*
73,0,-,0-
74,|<A,a,|<Aa
75,9,),9)
76,^,M,^M
77,.,k,.k
78,;,p,;p
79,c,z,cz
80,J,3,J3
81,I,W,IW
82,G,Z,GZ
83,C,S,CS
84,[,{,[{
85,R,h,Rh
86,U,y,Uy
87,?,*,?*
88,V%,~,V%~
89,=,N,=N
90,v,l,vl
91,|<,A,|<A
92,|,<,|<
93,V,%,V%
