,left,right,combine
0,"3=`G0'?vY}4$T""&^p6hWJk2%X+IFPj/g:K@{)C","MrDZ*]>8A<!_w[\BHf5|eRquc7Us#iQV 9.;E(-l~yadOmtxN1o,nzSbL","3=`G0'?vY}4$T""&^p6hWJk2%X+IFPj/g:K@{)CMrDZ*]>8A<!_w[\BHf5|eRquc7Us#iQV 9.;E(-l~yadOmtxN1o,nzSbL"
1,MrDZ*]>8A<!_w[\BHf5|eRquc7Us#iQ,"V 9.;E(-l~yadOmtxN1o,nzSbL","MrDZ*]>8A<!_w[\BHf5|eRquc7Us#iQV 9.;E(-l~yadOmtxN1o,nzSbL"
2,"3=`G0'?vY}4$T""&^p6h",WJk2%X+IFPj/g:K@{)C,"3=`G0'?vY}4$T""&^p6hWJk2%X+IFPj/g:K@{)C"
3,V 9.;E(-l~ya,"dOmtxN1o,nzSbL","V 9.;E(-l~yadOmtxN1o,nzSbL"
4,MrDZ*]>8A<!_w[\BHf5,|eRquc7Us#iQ,MrDZ*]>8A<!_w[\BHf5|eRquc7Us#iQ
5,WJk2%X+I,FPj/g:K@{)C,WJk2%X+IFPj/g:K@{)C
6,3=`G0'?,"vY}4$T""&^p6h","3=`G0'?vY}4$T""&^p6h"
7,dOmtx,"N1o,nzSbL","dOmtxN1o,nzSbL"
8,V 9.,;E(-l~ya,V 9.;E(-l~ya
9,|eRquc7U,s#iQ,|eRquc7Us#iQ
10,MrDZ*]>8A<,!_w[\BHf5,MrDZ*]>8A<!_w[\BHf5
11,FPj/g,:K@{)C,FPj/g:K@{)C
12,WJk2,%X+I,WJk2%X+I
13,3=,`G0'?,3=`G0'?
14,"vY}4$T""&",^p6h,"vY}4$T""&^p6h"
15,"N1o,n",zSbL,"N1o,nzSbL"
16,;E(-,l~ya,;E(-l~ya
17,dOm,tx,dOmtx
18,s#,iQ,s#iQ
19,V ,9.,V 9.
20,|eRqu,c7U,|eRquc7U
21,:K@,{)C,:K@{)C
22,Mr,DZ*]>8A<,MrDZ*]>8A<
23,!_w,[\BHf5,!_w[\BHf5
24,FPj,/g,FPj/g
25,WJ,k2,WJk2
26,%X,+I,%X+I
27,zS,bL,zSbL
28,3,=,3=
29,^p,6h,^p6h
30,vY}4,"$T""&","vY}4$T""&"
31,`G,0'?,`G0'?
32,N1,"o,n","N1o,n"
33,t,x,tx
34,d,Om,dOm
35,;E,(-,;E(-
36,l~,ya,l~ya
37,V, ,V 
38,i,Q,iQ
39,c7,U,c7U
40,s,#,s#
41,9,.,9.
42,DZ*,]>8A<,DZ*]>8A<
43,!_,w,!_w
44,|e,Rqu,|eRqu
45,[,\BHf5,[\BHf5
46,{,)C,{)C
47,M,r,Mr
48,:,K@,:K@
49,/,g,/g
50,F,Pj,FPj
51,+,I,+I
52,W,J,WJ
53,%,X,%X
54,k,2,k2
55,6,h,6h
56,0',?,0'?
57,$T,"""&","$T""&"
58,o,",n","o,n"
59,b,L,bL
60,`,G,`G
61,^,p,^p
62,vY,}4,vY}4
63,z,S,zS
64,N,1,N1
65,;,E,;E
66,(,-,(-
67,O,m,Om
68,y,a,ya
69,l,~,l~
70,c,7,c7
71,),C,)C
72,],>8A<,]>8A<
73,\B,Hf5,\BHf5
74,DZ,*,DZ*
75,!,_,!_
76,Rq,u,Rqu
77,K,@,K@
78,|,e,|e
79,P,j,Pj
80,v,Y,vY
81,$,T,$T
82,"""",&,"""&"
83,",",n,",n"
84,0,',0'
85,},4,}4
86,Hf,5,Hf5
87,\,B,\B
88,D,Z,DZ
89,R,q,Rq
90,>8,A<,>8A<
91,>,8,>8
92,A,<,A<
93,H,f,Hf
