,left,right,combine
0,"q=iYEH|RTh3Zdb~vzyAVO{,+I<7!XBa':c%8o;stQ",">JUF?.jm@5`rS[L]l$feC1n""uKk(09)2} gM/4*w^pDPx_W&G6-#N\","q=iYEH|RTh3Zdb~vzyAVO{,+I<7!XBa':c%8o;stQ>JUF?.jm@5`rS[L]l$feC1n""uKk(09)2} gM/4*w^pDPx_W&G6-#N\"
1,>JUF?.jm@5`rS[L]l$feC1,"n""uKk(09)2} gM/4*w^pDPx_W&G6-#N\",">JUF?.jm@5`rS[L]l$feC1n""uKk(09)2} gM/4*w^pDPx_W&G6-#N\"
2,q=iYEH|RTh3Zdb~vz,"yAVO{,+I<7!XBa':c%8o;stQ","q=iYEH|RTh3Zdb~vzyAVO{,+I<7!XBa':c%8o;stQ"
3,"n""uKk(09)2} ",gM/4*w^pDPx_W&G6-#N\,"n""uKk(09)2} gM/4*w^pDPx_W&G6-#N\"
4,>JUF?.jm@5,`rS[L]l$feC1,>JUF?.jm@5`rS[L]l$feC1
5,"yAVO{,+I<7!",XBa':c%8o;stQ,"yAVO{,+I<7!XBa':c%8o;stQ"
6,q=iYEH|R,Th3Zdb~vz,q=iYEH|RTh3Zdb~vz
7,gM/4*w^pD,Px_W&G6-#N\,gM/4*w^pDPx_W&G6-#N\
8,"n""uKk(09",)2} ,"n""uKk(09)2} "
9,`rS[L],l$feC1,`rS[L]l$feC1
10,>JUF,?.jm@5,>JUF?.jm@5
11,"yAVO{,",+I<7!,"yAVO{,+I<7!"
12,XBa':c%8o,;stQ,XBa':c%8o;stQ
13,Th3Z,db~vz,Th3Zdb~vz
14,q=iY,EH|R,q=iYEH|R
15,gM/,4*w^pD,gM/4*w^pD
16,Px_W&,G6-#N\,Px_W&G6-#N\
17,)2}, ,)2} 
18,"n""uK",k(09,"n""uKk(09"
19,`rS,[L],`rS[L]
20,l$f,eC1,l$feC1
21,?.,jm@5,?.jm@5
22,>J,UF,>JUF
23,+I,<7!,+I<7!
24,XBa',:c%8o,XBa':c%8o
25,;s,tQ,;stQ
26,yA,"VO{,","yAVO{,"
27,db,~vz,db~vz
28,EH,|R,EH|R
29,q=,iY,q=iY
30,Th,3Z,Th3Z
31,Px,_W&,Px_W&
32,G6-,#N\,G6-#N\
33,gM,/,gM/
34,4*w,^pD,4*w^pD
35,),2},)2}
36,k(,09,k(09
37,e,C1,eC1
38,n,"""uK","n""uK"
39,`r,S,`rS
40,jm,@5,jm@5
41,[,L],[L]
42,l,$f,l$f
43,?,.,?.
44,U,F,UF
45,>,J,>J
46,y,A,yA
47,XB,a',XBa'
48,<7,!,<7!
49,~v,z,~vz
50,:c%8,o,:c%8o
51,+,I,+I
52,VO,"{,","VO{,"
53,t,Q,tQ
54,;,s,;s
55,|,R,|R
56,3,Z,3Z
57,T,h,Th
58,d,b,db
59,i,Y,iY
60,q,=,q=
61,E,H,EH
62,_W,&,_W&
63,G6,-,G6-
64,^,pD,^pD
65,g,M,gM
66,#N,\,#N\
67,P,x,Px
68,2,},2}
69,4,*w,4*w
70,0,9,09
71,@,5,@5
72,j,m,jm
73,"""",uK,"""uK"
74,k,(,k(
75,C,1,C1
76,L,],L]
77,$,f,$f
78,`,r,`r
79,<,7,<7
80,V,O,VO
81,~,v,~v
82,X,B,XB
83,:,c%8,:c%8
84,{,",","{,"
85,a,',a'
86,_,W,_W
87,p,D,pD
88,*,w,*w
89,G,6,G6
90,#,N,#N
91,u,K,uK
92,c%,8,c%8
93,c,%,c%
