,left,right,combine
0,"50&($+Rc]a9*z""x[!f38_`u%B:Q;.|2<DK\?{=Zm7)XL","4Obyv}qV/Wd~twHoJPTFCNe@pU,'gjr-G s16#ikISlEhM^A>nY","50&($+Rc]a9*z""x[!f38_`u%B:Q;.|2<DK\?{=Zm7)XL4Obyv}qV/Wd~twHoJPTFCNe@pU,'gjr-G s16#ikISlEhM^A>nY"
1,4Obyv}qV/Wd~twHoJPTF,"CNe@pU,'gjr-G s16#ikISlEhM^A>nY","4Obyv}qV/Wd~twHoJPTFCNe@pU,'gjr-G s16#ikISlEhM^A>nY"
2,"50&($+Rc]a9*z""x[!f3",8_`u%B:Q;.|2<DK\?{=Zm7)XL,"50&($+Rc]a9*z""x[!f38_`u%B:Q;.|2<DK\?{=Zm7)XL"
3,"CNe@pU,'gjr-G", s16#ikISlEhM^A>nY,"CNe@pU,'gjr-G s16#ikISlEhM^A>nY"
4,4Obyv}qV/,Wd~twHoJPTF,4Obyv}qV/Wd~twHoJPTF
5,8_`u%B:Q;.,|2<DK\?{=Zm7)XL,8_`u%B:Q;.|2<DK\?{=Zm7)XL
6,50&($+Rc]a9,"*z""x[!f3","50&($+Rc]a9*z""x[!f3"
7, s16#ikI,SlEhM^A>nY, s16#ikISlEhM^A>nY
8,"CNe@pU,",'gjr-G,"CNe@pU,'gjr-G"
9,Wd~t,wHoJPTF,Wd~twHoJPTF
10,4Obyv,}qV/,4Obyv}qV/
11,|2<DK\?,{=Zm7)XL,|2<DK\?{=Zm7)XL
12,8_`u%,B:Q;.,8_`u%B:Q;.
13,"*z""x",[!f3,"*z""x[!f3"
14,SlEhM,^A>nY,SlEhM^A>nY
15,50&(,$+Rc]a9,50&($+Rc]a9
16, s1,6#ikI, s16#ikI
17,'gj,r-G,'gjr-G
18,CNe,"@pU,","CNe@pU,"
19,wHo,JPTF,wHoJPTF
20,Wd,~t,Wd~t
21,}q,V/,}qV/
22,4Ob,yv,4Obyv
23,{=Zm,7)XL,{=Zm7)XL
24,|2,<DK\?,|2<DK\?
25,B:,Q;.,B:Q;.
26,[!,f3,[!f3
27,*z,"""x","*z""x"
28,8_`,u%,8_`u%
29,SlE,hM,SlEhM
30,$+Rc,]a9,$+Rc]a9
31,6#,ikI,6#ikI
32,50,&(,50&(
33,^A>,nY,^A>nY
34, ,s1, s1
35,r,-G,r-G
36,CN,e,CNe
37,'g,j,'gj
38,@p,"U,","@pU,"
39,JP,TF,JPTF
40,w,Ho,wHo
41,~,t,~t
42,W,d,Wd
43,V,/,V/
44,},q,}q
45,y,v,yv
46,7),XL,7)XL
47,<,DK\?,<DK\?
48,4,Ob,4Ob
49,|,2,|2
50,{=,Zm,{=Zm
51,Q,;.,Q;.
52,f,3,f3
53,B,:,B:
54,[,!,[!
55,*,z,*z
56,"""",x,"""x"
57,8,_`,8_`
58,u,%,u%
59,$+,Rc,$+Rc
60,],a9,]a9
61,5,0,50
62,S,lE,SlE
63,n,Y,nY
64,6,#,6#
65,i,kI,ikI
66,^A,>,^A>
67,h,M,hM
68,&,(,&(
69,s,1,s1
70,J,P,JP
71,U,",","U,"
72,-,G,-G
73,H,o,Ho
74,',g,'g
75,@,p,@p
76,C,N,CN
77,T,F,TF
78,X,L,XL
79,{,=,{=
80,;,.,;.
81,O,b,Ob
82,Z,m,Zm
83,7,),7)
84,D,K\?,DK\?
85,_,`,_`
86,l,E,lE
87,^,A,^A
88,k,I,kI
89,$,+,$+
90,R,c,Rc
91,a,9,a9
92,K\,?,K\?
93,K,\,K\
