,left,right,combine
0,"pJ^AYj2#>1_!+bV=Xt]*7vOzPoU4%IlD|,f'","}<dME~wx 50?GSm\a3.yFL$sH/(QT""`r){R-Z@;8WBukhgiKC9nqNe:[6&c","pJ^AYj2#>1_!+bV=Xt]*7vOzPoU4%IlD|,f'}<dME~wx 50?GSm\a3.yFL$sH/(QT""`r){R-Z@;8WBukhgiKC9nqNe:[6&c"
1,}<dME~wx 50?GSm\a3.yFL,"$sH/(QT""`r){R-Z@;8WBukhgiKC9nqNe:[6&c","}<dME~wx 50?GSm\a3.yFL$sH/(QT""`r){R-Z@;8WBukhgiKC9nqNe:[6&c"
2,pJ^AYj2#>1_!+b,"V=Xt]*7vOzPoU4%IlD|,f'","pJ^AYj2#>1_!+bV=Xt]*7vOzPoU4%IlD|,f'"
3,"$sH/(QT""`r){R-Z@;",8WBukhgiKC9nqNe:[6&c,"$sH/(QT""`r){R-Z@;8WBukhgiKC9nqNe:[6&c"
4,}<dME~wx ,50?GSm\a3.yFL,}<dME~wx 50?GSm\a3.yFL
5,V=Xt]*7vOz,"PoU4%IlD|,f'","V=Xt]*7vOzPoU4%IlD|,f'"
6,pJ^AYj2#,>1_!+b,pJ^AYj2#>1_!+b
7,8WBukhgiKC9nq,Ne:[6&c,8WBukhgiKC9nqNe:[6&c
8,"$sH/(QT""`r",){R-Z@;,"$sH/(QT""`r){R-Z@;"
9,50?G,Sm\a3.yFL,50?GSm\a3.yFL
10,}<dME,~wx ,}<dME~wx 
11,PoU4%I,"lD|,f'","PoU4%IlD|,f'"
12,V=X,t]*7vOz,V=Xt]*7vOz
13,pJ^A,Yj2#,pJ^AYj2#
14,>1_,!+b,>1_!+b
15,Ne:,[6&c,Ne:[6&c
16,$sH/(Q,"T""`r","$sH/(QT""`r"
17,){R-,Z@;,){R-Z@;
18,8WBukhg,iKC9nq,8WBukhgiKC9nq
19,Sm\,a3.yFL,Sm\a3.yFL
20,~w,x ,~wx 
21,50,?G,50?G
22,}<d,ME,}<dME
23,t]*,7vOz,t]*7vOz
24,PoU4,%I,PoU4%I
25,lD|,",f'","lD|,f'"
26,V=,X,V=X
27,!+,b,!+b
28,Yj,2#,Yj2#
29,pJ,^A,pJ^A
30,[,6&c,[6&c
31,>1,_,>1_
32,N,e:,Ne:
33,){,R-,){R-
34,Z@,;,Z@;
35,"T""",`r,"T""`r"
36,a3.,yFL,a3.yFL
37,8WB,ukhg,8WBukhg
38,iKC9,nq,iKC9nq
39,$sH/,(Q,$sH/(Q
40,S,m\,Sm\
41,~,w,~w
42,5,0,50
43,?,G,?G
44,x, ,x 
45,M,E,ME
46,t,]*,t]*
47,},<d,}<d
48,7v,Oz,7vOz
49,Po,U4,PoU4
50,l,D|,lD|
51,",",f',",f'"
52,%,I,%I
53,V,=,V=
54,2,#,2#
55,p,J,pJ
56,6,&c,6&c
57,!,+,!+
58,Y,j,Yj
59,^,A,^A
60,>,1,>1
61,e,:,e:
62,ukh,g,ukhg
63,y,FL,yFL
64,Z,@,Z@
65,i,KC9,iKC9
66,a,3.,a3.
67,$sH,/,$sH/
68,T,"""","T"""
69,(,Q,(Q
70,R,-,R-
71,8,WB,8WB
72,`,r,`r
73,),{,){
74,n,q,nq
75,m,\,m\
76,7,v,7v
77,],*,]*
78,<,d,<d
79,O,z,Oz
80,U,4,U4
81,D,|,D|
82,f,',f'
83,P,o,Po
84,&,c,&c
85,W,B,WB
86,F,L,FL
87,3,.,3.
88,$s,H,$sH
89,K,C9,KC9
90,uk,h,ukh
91,u,k,uk
92,$,s,$s
93,C,9,C9
