,left,right,combine
0,"%JPVxs[M_3\SiA^G;O5adC09 u=Qorf""4/(L1F","X)6vnHgW}pmj&!w.Y$`7*,?]|E+bq#Z@lkKT~hBINc>zU2t8eD-:Ry<'{","%JPVxs[M_3\SiA^G;O5adC09 u=Qorf""4/(L1FX)6vnHgW}pmj&!w.Y$`7*,?]|E+bq#Z@lkKT~hBINc>zU2t8eD-:Ry<'{"
1,"X)6vnHgW}pmj&!w.Y$`7*,?]|E+bq#Z@l",kKT~hBINc>zU2t8eD-:Ry<'{,"X)6vnHgW}pmj&!w.Y$`7*,?]|E+bq#Z@lkKT~hBINc>zU2t8eD-:Ry<'{"
2,%JPVxs[M_3\SiA^G;O5ad,"C09 u=Qorf""4/(L1F","%JPVxs[M_3\SiA^G;O5adC09 u=Qorf""4/(L1F"
3,kKT~hBINc>,zU2t8eD-:Ry<'{,kKT~hBINc>zU2t8eD-:Ry<'{
4,X)6vnHgW}pmj&!w.,"Y$`7*,?]|E+bq#Z@l","X)6vnHgW}pmj&!w.Y$`7*,?]|E+bq#Z@l"
5,C09 u=Qor,"f""4/(L1F","C09 u=Qorf""4/(L1F"
6,%JPVxs[M,_3\SiA^G;O5ad,%JPVxs[M_3\SiA^G;O5ad
7,zU2t8eD,-:Ry<'{,zU2t8eD-:Ry<'{
8,kKT~h,BINc>,kKT~hBINc>
9,X)6vnHg,W}pmj&!w.,X)6vnHgW}pmj&!w.
10,"Y$`7*,?]",|E+bq#Z@l,"Y$`7*,?]|E+bq#Z@l"
11,"f""4/",(L1F,"f""4/(L1F"
12,C09 ,u=Qor,C09 u=Qor
13,_3\Si,A^G;O5ad,_3\SiA^G;O5ad
14,%JPV,xs[M,%JPVxs[M
15,zU2t,8eD,zU2t8eD
16,-:R,y<'{,-:Ry<'{
17,BI,Nc>,BINc>
18,kKT,~h,kKT~h
19,|E+bq,#Z@l,|E+bq#Z@l
20,Y$`7,"*,?]","Y$`7*,?]"
21,W}pmj,&!w.,W}pmj&!w.
22,X),6vnHg,X)6vnHg
23,(L,1F,(L1F
24,"f""",4/,"f""4/"
25,u=Q,or,u=Qor
26,C09, ,C09 
27,_3,\Si,_3\Si
28,A^G;O,5ad,A^G;O5ad
29,xs,[M,xs[M
30,%JP,V,%JPV
31,-,:R,-:R
32,N,c>,Nc>
33,zU,2t,zU2t
34,y<,'{,y<'{
35,8,eD,8eD
36,~,h,~h
37,B,I,BI
38,kK,T,kKT
39,|E,+bq,|E+bq
40,Y$,`7,Y$`7
41,X,),X)
42,6v,nHg,6vnHg
43,W},pmj,W}pmj
44,#Z,@l,#Z@l
45,&!,w.,&!w.
46,*,",?]","*,?]"
47,1,F,1F
48,4,/,4/
49,o,r,or
50,(,L,(L
51,f,"""","f"""
52,u=,Q,u=Q
53,x,s,xs
54,[,M,[M
55,\,Si,\Si
56,A,^G;O,A^G;O
57,C,09,C09
58,_,3,_3
59,5,ad,5ad
60,%J,P,%JP
61,',{,'{
62,y,<,y<
63,:,R,:R
64,z,U,zU
65,2,t,2t
66,c,>,c>
67,e,D,eD
68,+,bq,+bq
69,W,},W}
70,#,Z,#Z
71,6,v,6v
72,p,mj,pmj
73,|,E,|E
74,`,7,`7
75,",?",],",?]"
76,Y,$,Y$
77,&,!,&!
78,k,K,kK
79,n,Hg,nHg
80,w,.,w.
81,@,l,@l
82,S,i,Si
83,a,d,ad
84,u,=,u=
85,^,G;O,^G;O
86,0,9,09
87,%,J,%J
88,b,q,bq
89,H,g,Hg
90,",",?,",?"
91,m,j,mj
92,G,;O,G;O
93,;,O,;O
