,left,right,combine
0,"#yQE-&P|NxFt?~!A*,<;%Kj^:vHTYLSeuogG'b`Z","8\Mad [O6Wi}n@UqB)(pkCXJ50Vsh9{Drf""m=73wz/4c$2.>1IR]l+_","#yQE-&P|NxFt?~!A*,<;%Kj^:vHTYLSeuogG'b`Z8\Mad [O6Wi}n@UqB)(pkCXJ50Vsh9{Drf""m=73wz/4c$2.>1IR]l+_"
1,8\Mad [O6Wi}n@UqB)(pkCXJ,"50Vsh9{Drf""m=73wz/4c$2.>1IR]l+_","8\Mad [O6Wi}n@UqB)(pkCXJ50Vsh9{Drf""m=73wz/4c$2.>1IR]l+_"
2,"#yQE-&P|NxFt?~!A*,<;",%Kj^:vHTYLSeuogG'b`Z,"#yQE-&P|NxFt?~!A*,<;%Kj^:vHTYLSeuogG'b`Z"
3,"50Vsh9{Drf""m=73",wz/4c$2.>1IR]l+_,"50Vsh9{Drf""m=73wz/4c$2.>1IR]l+_"
4,8\Mad [O6Wi},n@UqB)(pkCXJ,8\Mad [O6Wi}n@UqB)(pkCXJ
5,%Kj^:vHTYLS,euogG'b`Z,%Kj^:vHTYLSeuogG'b`Z
6,#yQE-&P|Nx,"Ft?~!A*,<;","#yQE-&P|NxFt?~!A*,<;"
7,wz/4c$2.>1,IR]l+_,wz/4c$2.>1IR]l+_
8,50Vsh9{D,"rf""m=73","50Vsh9{Drf""m=73"
9,n@UqB)(,pkCXJ,n@UqB)(pkCXJ
10,8\Mad ,[O6Wi},8\Mad [O6Wi}
11,euog,G'b`Z,euogG'b`Z
12,Ft?~,"!A*,<;","Ft?~!A*,<;"
13,%Kj^:v,HTYLS,%Kj^:vHTYLS
14,#yQE,-&P|Nx,#yQE-&P|Nx
15,IR],l+_,IR]l+_
16,"rf""m",=73,"rf""m=73"
17,wz/4c$2,.>1,wz/4c$2.>1
18,50V,sh9{D,50Vsh9{D
19,pkC,XJ,pkCXJ
20,[O6,Wi},[O6Wi}
21,n@U,qB)(,n@UqB)(
22,8\M,ad ,8\Mad 
23,eu,og,euog
24,G'b,`Z,G'b`Z
25,"!A*,",<;,"!A*,<;"
26,HTY,LS,HTYLS
27,%K,j^:v,%Kj^:v
28,Ft,?~,Ft?~
29,-&,P|Nx,-&P|Nx
30,#y,QE,#yQE
31,l,+_,l+_
32,IR,],IR]
33,sh,9{D,sh9{D
34,.>,1,.>1
35,wz/,4c$2,wz/4c$2
36,=7,3,=73
37,rf,"""m","rf""m"
38,5,0V,50V
39,X,J,XJ
40,pk,C,pkC
41,n,@U,n@U
42,Wi,},Wi}
43,ad, ,ad 
44,[O,6,[O6
45,qB,)(,qB)(
46,8,\M,8\M
47,`,Z,`Z
48,G',b,G'b
49,e,u,eu
50,o,g,og
51,L,S,LS
52,%,K,%K
53,F,t,Ft
54,!A*,",","!A*,"
55,j,^:v,j^:v
56,?,~,?~
57,<,;,<;
58,H,TY,HTY
59,P,|Nx,P|Nx
60,#,y,#y
61,-,&,-&
62,Q,E,QE
63,+,_,+_
64,I,R,IR
65,r,f,rf
66,wz,/,wz/
67,0,V,0V
68,4,c$2,4c$2
69,s,h,sh
70,"""",m,"""m"
71,9{,D,9{D
72,=,7,=7
73,.,>,.>
74,[,O,[O
75,p,k,pk
76,@,U,@U
77,q,B,qB
78,),(,)(
79,a,d,ad
80,W,i,Wi
81,\,M,\M
82,G,',G'
83,T,Y,TY
84,!,A*,!A*
85,^,:v,^:v
86,|N,x,|Nx
87,w,z,wz
88,9,{,9{
89,c$,2,c$2
90,:,v,:v
91,|,N,|N
92,A,*,A*
93,c,$,c$
