,left,right,combine
0,8Uep$6+1[)I@Zh3m*2LD\`}KfrMlkY^.cSH(wC0v,"N/da5G?t~B!Tx4'QVo=R{s""y7j%u,]-i&Az: gnE_9bJ|;#>WPX<FOq","8Uep$6+1[)I@Zh3m*2LD\`}KfrMlkY^.cSH(wC0vN/da5G?t~B!Tx4'QVo=R{s""y7j%u,]-i&Az: gnE_9bJ|;#>WPX<FOq"
1,N/da5G?t~B!Tx4'QVo=R{s,"""y7j%u,]-i&Az: gnE_9bJ|;#>WPX<FOq","N/da5G?t~B!Tx4'QVo=R{s""y7j%u,]-i&Az: gnE_9bJ|;#>WPX<FOq"
2,8Uep$6+1[)I@Zh3m,*2LD\`}KfrMlkY^.cSH(wC0v,8Uep$6+1[)I@Zh3m*2LD\`}KfrMlkY^.cSH(wC0v
3,"""y7j%u,]-i&",Az: gnE_9bJ|;#>WPX<FOq,"""y7j%u,]-i&Az: gnE_9bJ|;#>WPX<FOq"
4,N/da5G?t~B!,Tx4'QVo=R{s,N/da5G?t~B!Tx4'QVo=R{s
5,*2LD\`}Kf,rMlkY^.cSH(wC0v,*2LD\`}KfrMlkY^.cSH(wC0v
6,8Uep$6+1[,)I@Zh3m,8Uep$6+1[)I@Zh3m
7,Az: gnE_9,bJ|;#>WPX<FOq,Az: gnE_9bJ|;#>WPX<FOq
8,"""y7j%u,",]-i&,"""y7j%u,]-i&"
9,Tx4',QVo=R{s,Tx4'QVo=R{s
10,N/da5G?,t~B!,N/da5G?t~B!
11,rMlkY^.,cSH(wC0v,rMlkY^.cSH(wC0v
12,*2LD,\`}Kf,*2LD\`}Kf
13,)I@,Zh3m,)I@Zh3m
14,8Uep$,6+1[,8Uep$6+1[
15,bJ|;#,>WPX<FOq,bJ|;#>WPX<FOq
16,Az: ,gnE_9,Az: gnE_9
17,]-,i&,]-i&
18,QV,o=R{s,QVo=R{s
19,"""y7","j%u,","""y7j%u,"
20,Tx,4',Tx4'
21,t~,B!,t~B!
22,N/d,a5G?,N/da5G?
23,cSH(w,C0v,cSH(wC0v
24,rMlk,Y^.,rMlkY^.
25,\`},Kf,\`}Kf
26,)I,@,)I@
27,*2,LD,*2LD
28,Zh,3m,Zh3m
29,6,+1[,6+1[
30,gn,E_9,gnE_9
31,>WP,X<FOq,>WPX<FOq
32,8Ue,p$,8Uep$
33,bJ,|;#,bJ|;#
34,Az:, ,Az: 
35,i,&,i&
36,],-,]-
37,"""",y7,"""y7"
38,Q,V,QV
39,o=,R{s,o=R{s
40,j%,"u,","j%u,"
41,4,',4'
42,T,x,Tx
43,t,~,t~
44,B,!,B!
45,a5G,?,a5G?
46,cS,H(w,cSH(w
47,Y^,.,Y^.
48,rMl,k,rMlk
49,K,f,Kf
50,C0,v,C0v
51,N/,d,N/d
52,\`,},\`}
53,L,D,LD
54,Z,h,Zh
55,3,m,3m
56,),I,)I
57,*,2,*2
58,+1,[,+1[
59,p,$,p$
60,b,J,bJ
61,>W,P,>WP
62,X<FO,q,X<FOq
63,E_,9,E_9
64,|;,#,|;#
65,8U,e,8Ue
66,g,n,gn
67,A,z:,Az:
68,y,7,y7
69,R,{s,R{s
70,u,",","u,"
71,j,%,j%
72,o,=,o=
73,H(,w,H(w
74,Y,^,Y^
75,C,0,C0
76,c,S,cS
77,N,/,N/
78,a5,G,a5G
79,rM,l,rMl
80,\,`,\`
81,X,<FO,X<FO
82,8,U,8U
83,z,:,z:
84,E,_,E_
85,>,W,>W
86,|,;,|;
87,+,1,+1
88,{,s,{s
89,a,5,a5
90,r,M,rM
91,H,(,H(
92,<,FO,<FO
93,F,O,FO
