,left,right,combine
0, o&/F{iQKma@#U=RLjkxrZ!D%2h-zc\_;}q',"Cyt?$wSO0f""`AH(bWpds^+I7e]3)v61l85><[VP*9MnG4YB.:~TNu,J|XgE"," o&/F{iQKma@#U=RLjkxrZ!D%2h-zc\_;}q'Cyt?$wSO0f""`AH(bWpds^+I7e]3)v61l85><[VP*9MnG4YB.:~TNu,J|XgE"
1,"Cyt?$wSO0f""`AH(bWpds^+I7e]","3)v61l85><[VP*9MnG4YB.:~TNu,J|XgE","Cyt?$wSO0f""`AH(bWpds^+I7e]3)v61l85><[VP*9MnG4YB.:~TNu,J|XgE"
2, o&/F{iQKma@#,U=RLjkxrZ!D%2h-zc\_;}q', o&/F{iQKma@#U=RLjkxrZ!D%2h-zc\_;}q'
3,3)v61l85><[VP*9MnG,"4YB.:~TNu,J|XgE","3)v61l85><[VP*9MnG4YB.:~TNu,J|XgE"
4,Cyt?$wSO0f,"""`AH(bWpds^+I7e]","Cyt?$wSO0f""`AH(bWpds^+I7e]"
5,U=RLjkxrZ!D%,2h-zc\_;}q',U=RLjkxrZ!D%2h-zc\_;}q'
6, o&/F{,iQKma@#, o&/F{iQKma@#
7,"4YB.:~TNu,",J|XgE,"4YB.:~TNu,J|XgE"
8,"""`AH(b",Wpds^+I7e],"""`AH(bWpds^+I7e]"
9,3)v61l85>,<[VP*9MnG,3)v61l85><[VP*9MnG
10,Cyt?$w,SO0f,Cyt?$wSO0f
11,2h-zc\,_;}q',2h-zc\_;}q'
12,U=RLjk,xrZ!D%,U=RLjkxrZ!D%
13,iQKm,a@#,iQKma@#
14, o,&/F{, o&/F{
15,J|,XgE,J|XgE
16,<[VP,*9MnG,<[VP*9MnG
17,3)v6,1l85>,3)v61l85>
18,Wpd,s^+I7e],Wpds^+I7e]
19,"""`A",H(b,"""`AH(b"
20,4YB.:,"~TNu,","4YB.:~TNu,"
21,SO,0f,SO0f
22,Cyt,?$w,Cyt?$w
23,xrZ,!D%,xrZ!D%
24,2h-z,c\,2h-zc\
25,_;},q',_;}q'
26,U=,RLjk,U=RLjk
27,iQ,Km,iQKm
28,&/,F{,&/F{
29,a@,#,a@#
30, ,o, o
31,Xg,E,XgE
32,J,|,J|
33,H(,b,H(b
34,3)v,6,3)v6
35,Wp,d,Wpd
36,1,l85>,1l85>
37,~,"TNu,","~TNu,"
38,s^+,I7e],s^+I7e]
39,<[,VP,<[VP
40,"""",`A,"""`A"
41,*9M,nG,*9MnG
42,4Y,B.:,4YB.:
43,0,f,0f
44,S,O,SO
45,?$,w,?$w
46,!,D%,!D%
47,2h,-z,2h-z
48,RL,jk,RLjk
49,q,',q'
50,Cy,t,Cyt
51,c,\,c\
52,x,rZ,xrZ
53,_;,},_;}
54,F,{,F{
55,a,@,a@
56,i,Q,iQ
57,U,=,U=
58,K,m,Km
59,&,/,&/
60,X,g,Xg
61,V,P,VP
62,*,9M,*9M
63,<,[,<[
64,s,^+,s^+
65,`,A,`A
66,W,p,Wp
67,l,85>,l85>
68,B.,:,B.:
69,I7e,],I7e]
70,H,(,H(
71,3,)v,3)v
72,T,"Nu,","TNu,"
73,n,G,nG
74,4,Y,4Y
75,-,z,-z
76,2,h,2h
77,D,%,D%
78,_,;,_;
79,C,y,Cy
80,j,k,jk
81,?,$,?$
82,r,Z,rZ
83,R,L,RL
84,),v,)v
85,B,.,B.
86,^,+,^+
87,9,M,9M
88,I7,e,I7e
89,8,5>,85>
90,Nu,",","Nu,"
91,N,u,Nu
92,I,7,I7
93,5,>,5>
