,left,right,combine
0,:+DaKm$zkL_p?RO<U.h-jP8wy;*%~YNAVH|Xn0t,"!{CdceF2T,ZsGr4=fiv5\b(x M3uE[^`q>""g67BI#&o9/)Q@lWJS}]'1",":+DaKm$zkL_p?RO<U.h-jP8wy;*%~YNAVH|Xn0t!{CdceF2T,ZsGr4=fiv5\b(x M3uE[^`q>""g67BI#&o9/)Q@lWJS}]'1"
1,"!{CdceF2T,ZsGr4=fiv5\b(x ","M3uE[^`q>""g67BI#&o9/)Q@lWJS}]'1","!{CdceF2T,ZsGr4=fiv5\b(x M3uE[^`q>""g67BI#&o9/)Q@lWJS}]'1"
2,:+DaKm$zkL_p?RO<U.h-j,P8wy;*%~YNAVH|Xn0t,:+DaKm$zkL_p?RO<U.h-jP8wy;*%~YNAVH|Xn0t
3,"M3uE[^`q>""g67BI",#&o9/)Q@lWJS}]'1,"M3uE[^`q>""g67BI#&o9/)Q@lWJS}]'1"
4,"!{CdceF2T,ZsGr",4=fiv5\b(x ,"!{CdceF2T,ZsGr4=fiv5\b(x "
5,P8wy;*%~,YNAVH|Xn0t,P8wy;*%~YNAVH|Xn0t
6,:+DaKm$zkL_p,?RO<U.h-j,:+DaKm$zkL_p?RO<U.h-j
7,#&o9/)Q@,lWJS}]'1,#&o9/)Q@lWJS}]'1
8,M3uE[^,"`q>""g67BI","M3uE[^`q>""g67BI"
9,4=fiv5\,b(x ,4=fiv5\b(x 
10,!{CdceF2,"T,ZsGr","!{CdceF2T,ZsGr"
11,YNAV,H|Xn0t,YNAVH|Xn0t
12,P8wy,;*%~,P8wy;*%~
13,lWJS},]'1,lWJS}]'1
14,:+DaKm,$zkL_p,:+DaKm$zkL_p
15,?RO<,U.h-j,?RO<U.h-j
16,#&o9,/)Q@,#&o9/)Q@
17,"`q>""g",67BI,"`q>""g67BI"
18,M3,uE[^,M3uE[^
19,b(,x ,b(x 
20,4=fiv,5\,4=fiv5\
21,!{C,dceF2,!{CdceF2
22,"T,Zs",Gr,"T,ZsGr"
23,H|,Xn0t,H|Xn0t
24,;*,%~,;*%~
25,YN,AV,YNAV
26,P8,wy,P8wy
27,U.,h-j,U.h-j
28,lWJ,S},lWJS}
29,:+Da,Km,:+DaKm
30,],'1,]'1
31,?R,O<,?RO<
32,$zk,L_p,$zkL_p
33,/,)Q@,/)Q@
34,67,BI,67BI
35,uE,[^,uE[^
36,#&,o9,#&o9
37,`q,">""g","`q>""g"
38,b,(,b(
39,x, ,x 
40,M,3,M3
41,5,\,5\
42,4,=fiv,4=fiv
43,G,r,Gr
44,Xn,0t,Xn0t
45,T,",Zs","T,Zs"
46,!,{C,!{C
47,dce,F2,dceF2
48,H,|,H|
49,%,~,%~
50,Y,N,YN
51,;,*,;*
52,w,y,wy
53,A,V,AV
54,P,8,P8
55,:+,Da,:+Da
56,?,R,?R
57,',1,'1
58,h-,j,h-j
59,O,<,O<
60,)Q,@,)Q@
61,L_,p,L_p
62,U,.,U.
63,$z,k,$zk
64,K,m,Km
65,S,},S}
66,lW,J,lWJ
67,6,7,67
68,">""",g,">""g"
69,`,q,`q
70,[,^,[^
71,#,&,#&
72,u,E,uE
73,o,9,o9
74,B,I,BI
75,F,2,F2
76,=fi,v,=fiv
77,{,C,{C
78,",",Zs,",Zs"
79,X,n,Xn
80,0,t,0t
81,d,ce,dce
82,:,+,:+
83,h,-,h-
84,l,W,lW
85,),Q,)Q
86,D,a,Da
87,$,z,$z
88,L,_,L_
89,>,"""",">"""
90,c,e,ce
91,Z,s,Zs
92,=f,i,=fi
93,=,f,=f
