,left,right,combine
0,"1cCHAvkp7Bqz\53fF^V%GWya?lY]D.Z),O9eg","un2M`4;}diRXKbEUT0<&{J+Sw#N8'!(sL>$=6/r[-t@P~Io *_|:Qhm""xj","1cCHAvkp7Bqz\53fF^V%GWya?lY]D.Z),O9egun2M`4;}diRXKbEUT0<&{J+Sw#N8'!(sL>$=6/r[-t@P~Io *_|:Qhm""xj"
1,un2M`4;}diRXKbEUT0<&{J+Sw,"#N8'!(sL>$=6/r[-t@P~Io *_|:Qhm""xj","un2M`4;}diRXKbEUT0<&{J+Sw#N8'!(sL>$=6/r[-t@P~Io *_|:Qhm""xj"
2,1cCHAvkp7Bqz\53fF,"^V%GWya?lY]D.Z),O9eg","1cCHAvkp7Bqz\53fF^V%GWya?lY]D.Z),O9eg"
3,#N8'!(sL>$=6/r[-t@P,"~Io *_|:Qhm""xj","#N8'!(sL>$=6/r[-t@P~Io *_|:Qhm""xj"
4,un2M`4;}di,RXKbEUT0<&{J+Sw,un2M`4;}diRXKbEUT0<&{J+Sw
5,^V%GWya?l,"Y]D.Z),O9eg","^V%GWya?lY]D.Z),O9eg"
6,1cCHAvkp,7Bqz\53fF,1cCHAvkp7Bqz\53fF
7,~Io *_,"|:Qhm""xj","~Io *_|:Qhm""xj"
8,#N8'!(sL>,$=6/r[-t@P,#N8'!(sL>$=6/r[-t@P
9,RXKbEUT0<&,{J+Sw,RXKbEUT0<&{J+Sw
10,un2M`4,;}di,un2M`4;}di
11,Y]D.,"Z),O9eg","Y]D.Z),O9eg"
12,^V%GW,ya?l,^V%GWya?l
13,7Bqz,\53fF,7Bqz\53fF
14,1cCH,Avkp,1cCHAvkp
15,|:Qh,"m""xj","|:Qhm""xj"
16,~Io, *_,~Io *_
17,$=6/,r[-t@P,$=6/r[-t@P
18,#N8',!(sL>,#N8'!(sL>
19,{J+,Sw,{J+Sw
20,RXKb,EUT0<&,RXKbEUT0<&
21,;},di,;}di
22,"Z),",O9eg,"Z),O9eg"
23,un2,M`4,un2M`4
24,Y],D.,Y]D.
25,ya,?l,ya?l
26,^V%,GW,^V%GW
27,\53,fF,\53fF
28,7B,qz,7Bqz
29,Av,kp,Avkp
30, ,*_, *_
31,"m""",xj,"m""xj"
32,1c,CH,1cCH
33,|:,Qh,|:Qh
34,~,Io,~Io
35,!(,sL>,!(sL>
36,$=,6/,$=6/
37,r[,-t@P,r[-t@P
38,#N,8',#N8'
39,S,w,Sw
40,RX,Kb,RXKb
41,EU,T0<&,EUT0<&
42,{,J+,{J+
43,d,i,di
44,;,},;}
45,M,`4,M`4
46,Z),",","Z),"
47,u,n2,un2
48,O9,eg,O9eg
49,D,.,D.
50,Y,],Y]
51,^V,%,^V%
52,y,a,ya
53,G,W,GW
54,?,l,?l
55,f,F,fF
56,\,53,\53
57,7,B,7B
58,q,z,qz
59,k,p,kp
60,1,c,1c
61,Q,h,Qh
62,|,:,|:
63,*,_,*_
64,C,H,CH
65,A,v,Av
66,x,j,xj
67,I,o,Io
68,m,"""","m"""
69,6,/,6/
70,$,=,$=
71,s,L>,sL>
72,r,[,r[
73,8,',8'
74,-t,@P,-t@P
75,!,(,!(
76,#,N,#N
77,J,+,J+
78,T0<,&,T0<&
79,R,X,RX
80,K,b,Kb
81,E,U,EU
82,`,4,`4
83,e,g,eg
84,O,9,O9
85,Z,),Z)
86,n,2,n2
87,^,V,^V
88,5,3,53
89,-,t,-t
90,L,>,L>
91,@,P,@P
92,T,0<,T0<
93,0,<,0<
