,left,right,combine
0,"=|$XzQ`h.pg/uFPjC6""Am:@%Jw}9yLeREDV)a>IdU4","!_v52T{flr?Y# M]o~HWN[B+tn;1OS8\bkZ3x^,q7<Gi0*-&K'c(s","=|$XzQ`h.pg/uFPjC6""Am:@%Jw}9yLeREDV)a>IdU4!_v52T{flr?Y# M]o~HWN[B+tn;1OS8\bkZ3x^,q7<Gi0*-&K'c(s"
1,!_v52T{flr?Y# M]o~HWN[,"B+tn;1OS8\bkZ3x^,q7<Gi0*-&K'c(s","!_v52T{flr?Y# M]o~HWN[B+tn;1OS8\bkZ3x^,q7<Gi0*-&K'c(s"
2,"=|$XzQ`h.pg/uFPjC6""Am",:@%Jw}9yLeREDV)a>IdU4,"=|$XzQ`h.pg/uFPjC6""Am:@%Jw}9yLeREDV)a>IdU4"
3,B+tn;1OS8\bkZ3x,"^,q7<Gi0*-&K'c(s","B+tn;1OS8\bkZ3x^,q7<Gi0*-&K'c(s"
4,!_v52T{flr?Y#, M]o~HWN[,!_v52T{flr?Y# M]o~HWN[
5,:@%Jw}9yLeRE,DV)a>IdU4,:@%Jw}9yLeREDV)a>IdU4
6,=|$XzQ`h.pg/u,"FPjC6""Am","=|$XzQ`h.pg/uFPjC6""Am"
7,"^,q7<Gi",0*-&K'c(s,"^,q7<Gi0*-&K'c(s"
8,B+tn;1OS,8\bkZ3x,B+tn;1OS8\bkZ3x
9, M],o~HWN[, M]o~HWN[
10,!_v52T,{flr?Y#,!_v52T{flr?Y#
11,DV)a>,IdU4,DV)a>IdU4
12,:@%Jw},9yLeRE,:@%Jw}9yLeRE
13,FPjC,"6""Am","FPjC6""Am"
14,=|$XzQ`h,.pg/u,=|$XzQ`h.pg/u
15,0*-&K,'c(s,0*-&K'c(s
16,"^,q",7<Gi,"^,q7<Gi"
17,8\bk,Z3x,8\bkZ3x
18,B+tn;,1OS,B+tn;1OS
19,o~,HWN[,o~HWN[
20, ,M], M]
21,{fl,r?Y#,{flr?Y#
22,!_v,52T,!_v52T
23,Id,U4,IdU4
24,DV),a>,DV)a>
25,9y,LeRE,9yLeRE
26,:@%J,w},:@%Jw}
27,"6""",Am,"6""Am"
28,FP,jC,FPjC
29,.p,g/u,.pg/u
30,'c,(s,'c(s
31,=|$,XzQ`h,=|$XzQ`h
32,0*,-&K,0*-&K
33,7<,Gi,7<Gi
34,^,",q","^,q"
35,Z3,x,Z3x
36,8\,bk,8\bk
37,1O,S,1OS
38,B+,tn;,B+tn;
39,HW,N[,HWN[
40,o,~,o~
41,M,],M]
42,r?,Y#,r?Y#
43,{f,l,{fl
44,52,T,52T
45,!,_v,!_v
46,U,4,U4
47,I,d,Id
48,a,>,a>
49,9,y,9y
50,w,},w}
51,Le,RE,LeRE
52,:@,%J,:@%J
53,DV,),DV)
54,A,m,Am
55,6,"""","6"""
56,g/,u,g/u
57,j,C,jC
58,F,P,FP
59,',c,'c
60,X,zQ`h,XzQ`h
61,.,p,.p
62,(,s,(s
63,=|,$,=|$
64,-,&K,-&K
65,G,i,Gi
66,7,<,7<
67,",",q,",q"
68,0,*,0*
69,Z,3,Z3
70,8,\,8\
71,t,n;,tn;
72,b,k,bk
73,1,O,1O
74,B,+,B+
75,N,[,N[
76,H,W,HW
77,{,f,{f
78,Y,#,Y#
79,5,2,52
80,r,?,r?
81,_,v,_v
82,R,E,RE
83,%,J,%J
84,D,V,DV
85,:,@,:@
86,L,e,Le
87,g,/,g/
88,=,|,=|
89,&,K,&K
90,zQ`,h,zQ`h
91,n,;,n;
92,zQ,`,zQ`
93,z,Q,zQ
