,left,right,combine
0,"9a[rtyEGmIedo/H)l$ h""z'ZjUc(X|:n5?V46!-","qCMv.]x{3`_SRQsL8;+#1k*u<DP\O^iN~@2%}gfFwB7bWTA0K&pJ,>=Y","9a[rtyEGmIedo/H)l$ h""z'ZjUc(X|:n5?V46!-qCMv.]x{3`_SRQsL8;+#1k*u<DP\O^iN~@2%}gfFwB7bWTA0K&pJ,>=Y"
1,qCMv.]x{3`_SRQsL8;,"+#1k*u<DP\O^iN~@2%}gfFwB7bWTA0K&pJ,>=Y","qCMv.]x{3`_SRQsL8;+#1k*u<DP\O^iN~@2%}gfFwB7bWTA0K&pJ,>=Y"
2,9a[rtyEGmIedo/H)l,"$ h""z'ZjUc(X|:n5?V46!-","9a[rtyEGmIedo/H)l$ h""z'ZjUc(X|:n5?V46!-"
3,+#1k*u<DP\O^iN~,"@2%}gfFwB7bWTA0K&pJ,>=Y","+#1k*u<DP\O^iN~@2%}gfFwB7bWTA0K&pJ,>=Y"
4,qCMv.]x{,3`_SRQsL8;,qCMv.]x{3`_SRQsL8;
5,"$ h""z'Zj",Uc(X|:n5?V46!-,"$ h""z'ZjUc(X|:n5?V46!-"
6,9a[rtyEG,mIedo/H)l,9a[rtyEGmIedo/H)l
7,+#1k*u<D,P\O^iN~,+#1k*u<DP\O^iN~
8,@2%}gfFwB7bW,"TA0K&pJ,>=Y","@2%}gfFwB7bWTA0K&pJ,>=Y"
9,3`_S,RQsL8;,3`_SRQsL8;
10,qCMv.,]x{,qCMv.]x{
11,Uc(X|:n,5?V46!-,Uc(X|:n5?V46!-
12,$ ,"h""z'Zj","$ h""z'Zj"
13,mIedo,/H)l,mIedo/H)l
14,9a[r,tyEG,9a[rtyEG
15,@2%}gf,FwB7bW,@2%}gfFwB7bW
16,TA0K&,"pJ,>=Y","TA0K&pJ,>=Y"
17,+#1k*,u<D,+#1k*u<D
18,P\O^,iN~,P\O^iN~
19,RQs,L8;,RQsL8;
20,3`,_S,3`_S
21,],x{,]x{
22,qC,Mv.,qCMv.
23,5?V4,6!-,5?V46!-
24,"h""z'",Zj,"h""z'Zj"
25,Uc(,X|:n,Uc(X|:n
26,$, ,$ 
27,/H,)l,/H)l
28,mI,edo,mIedo
29,ty,EG,tyEG
30,9a,[r,9a[r
31,+#1,k*,+#1k*
32,TA0,K&,TA0K&
33,FwB7,bW,FwB7bW
34,L8,;,L8;
35,@,2%}gf,@2%}gf
36,P\,O^,P\O^
37,i,N~,iN~
38,p,"J,>=Y","pJ,>=Y"
39,u<,D,u<D
40,R,Qs,RQs
41,3,`,3`
42,x,{,x{
43,_,S,_S
44,Uc,(,Uc(
45,Z,j,Zj
46,q,C,qC
47,M,v.,Mv.
48,X|,:n,X|:n
49,6,!-,6!-
50,5?,V4,5?V4
51,"h""",z',"h""z'"
52,),l,)l
53,t,y,ty
54,[,r,[r
55,m,I,mI
56,/,H,/H
57,ed,o,edo
58,E,G,EG
59,2%},gf,2%}gf
60,T,A0,TA0
61,L,8,L8
62,9,a,9a
63,N,~,N~
64,k,*,k*
65,b,W,bW
66,O,^,O^
67,u,<,u<
68,Fw,B7,FwB7
69,Q,s,Qs
70,+,#1,+#1
71,P,\,P\
72,K,&,K&
73,J,",>=Y","J,>=Y"
74,U,c,Uc
75,:,n,:n
76,V,4,V4
77,5,?,5?
78,v,.,v.
79,X,|,X|
80,z,',z'
81,h,"""","h"""
82,!,-,!-
83,e,d,ed
84,#,1,#1
85,B,7,B7
86,A,0,A0
87,g,f,gf
88,",>",=Y,",>=Y"
89,F,w,Fw
90,2%,},2%}
91,2,%,2%
92,=,Y,=Y
93,",",>,",>"
