,left,right,combine
0,zT8%Hdl*uFeV7x-Y/~b#ta)J}=o[`PmN>+5v'],"S{C:3r?@1;gWQy_sA\$jZM|iw 4<6LK9""UB!GE&kI(cDOh.X,fn^p2Rq0","zT8%Hdl*uFeV7x-Y/~b#ta)J}=o[`PmN>+5v']S{C:3r?@1;gWQy_sA\$jZM|iw 4<6LK9""UB!GE&kI(cDOh.X,fn^p2Rq0"
1,S{C:3r?@1;gWQy_sA\$jZM|,"iw 4<6LK9""UB!GE&kI(cDOh.X,fn^p2Rq0","S{C:3r?@1;gWQy_sA\$jZM|iw 4<6LK9""UB!GE&kI(cDOh.X,fn^p2Rq0"
2,zT8%Hdl*uFeV7x-Y,/~b#ta)J}=o[`PmN>+5v'],zT8%Hdl*uFeV7x-Y/~b#ta)J}=o[`PmN>+5v']
3,"iw 4<6LK9""UB!GE&","kI(cDOh.X,fn^p2Rq0","iw 4<6LK9""UB!GE&kI(cDOh.X,fn^p2Rq0"
4,S{C:3r?@1;gWQy,_sA\$jZM|,S{C:3r?@1;gWQy_sA\$jZM|
5,/~b#ta)J}=o[,`PmN>+5v'],/~b#ta)J}=o[`PmN>+5v']
6,zT8%Hdl*,uFeV7x-Y,zT8%Hdl*uFeV7x-Y
7,kI(cDOh.X,",fn^p2Rq0","kI(cDOh.X,fn^p2Rq0"
8,iw 4<,"6LK9""UB!GE&","iw 4<6LK9""UB!GE&"
9,_sA\$,jZM|,_sA\$jZM|
10,`PmN>+,5v'],`PmN>+5v']
11,S{C:3r?@1,;gWQy,S{C:3r?@1;gWQy
12,/~b#ta,)J}=o[,/~b#ta)J}=o[
13,uFeV,7x-Y,uFeV7x-Y
14,zT8%H,dl*,zT8%Hdl*
15,",fn^",p2Rq0,",fn^p2Rq0"
16,"6LK9""",UB!GE&,"6LK9""UB!GE&"
17,kI(c,DOh.X,kI(cDOh.X
18,iw, 4<,iw 4<
19,jZ,M|,jZM|
20,_sA,\$,_sA\$
21,`Pm,N>+,`PmN>+
22,S{C:3,r?@1,S{C:3r?@1
23,5v,'],5v']
24,;gW,Qy,;gWQy
25,)J},=o[,)J}=o[
26,/~,b#ta,/~b#ta
27,uF,eV,uFeV
28,7x,-Y,7x-Y
29,d,l*,dl*
30,z,T8%H,zT8%H
31,p2R,q0,p2Rq0
32,kI(,c,kI(c
33,6L,"K9""","6LK9"""
34,UB!,GE&,UB!GE&
35,DOh,.X,DOh.X
36,",fn",^,",fn^"
37, ,4<, 4<
38,\,$,\$
39,M,|,M|
40,j,Z,jZ
41,i,w,iw
42,_s,A,_sA
43,b#,ta,b#ta
44,`P,m,`Pm
45,5,v,5v
46,=,o[,=o[
47,r?,@1,r?@1
48,Q,y,Qy
49,S{C:,3,S{C:3
50,N>,+,N>+
51,',],']
52,),J},)J}
53,;,gW,;gW
54,-,Y,-Y
55,u,F,uF
56,l,*,l*
57,7,x,7x
58,/,~,/~
59,T8%,H,T8%H
60,e,V,eV
61,q,0,q0
62,K,"9""","K9"""
63,U,B!,UB!
64,",f",n,",fn"
65,GE,&,GE&
66,k,I(,kI(
67,p,2R,p2R
68,4,<,4<
69,.,X,.X
70,D,Oh,DOh
71,6,L,6L
72,@,1,@1
73,b,#,b#
74,N,>,N>
75,o,[,o[
76,S{C,:,S{C:
77,g,W,gW
78,r,?,r?
79,`,P,`P
80,_,s,_s
81,t,a,ta
82,J,},J}
83,T8,%,T8%
84,B,!,B!
85,",",f,",f"
86,G,E,GE
87,O,h,Oh
88,I,(,I(
89,2,R,2R
90,9,"""","9"""
91,S,{C,S{C
92,{,C,{C
93,T,8,T8
