,left,right,combine
0,"Dt!Xk[sYAN&dU9^;yu81x'C5V""iqw m$f.~lbW|","7@Rj}4vB0I,p`3]z*hZ>cr-aT2{?#L<OG\g/Sn6%(MQ=_PK+):HEJeoF","Dt!Xk[sYAN&dU9^;yu81x'C5V""iqw m$f.~lbW|7@Rj}4vB0I,p`3]z*hZ>cr-aT2{?#L<OG\g/Sn6%(MQ=_PK+):HEJeoF"
1,"7@Rj}4vB0I,p`3]z*hZ>cr-a",T2{?#L<OG\g/Sn6%(MQ=_PK+):HEJeoF,"7@Rj}4vB0I,p`3]z*hZ>cr-aT2{?#L<OG\g/Sn6%(MQ=_PK+):HEJeoF"
2,Dt!Xk[sYAN&dU9^;yu81x'C5,"V""iqw m$f.~lbW|","Dt!Xk[sYAN&dU9^;yu81x'C5V""iqw m$f.~lbW|"
3,T2{?#L<OG\g/,Sn6%(MQ=_PK+):HEJeoF,T2{?#L<OG\g/Sn6%(MQ=_PK+):HEJeoF
4,7@Rj}4vB0I,",p`3]z*hZ>cr-a","7@Rj}4vB0I,p`3]z*hZ>cr-a"
5,"V""iqw m$",f.~lbW|,"V""iqw m$f.~lbW|"
6,Dt!Xk[sYAN&dU9,^;yu81x'C5,Dt!Xk[sYAN&dU9^;yu81x'C5
7,Sn6%(M,Q=_PK+):HEJeoF,Sn6%(MQ=_PK+):HEJeoF
8,T2{?#,L<OG\g/,T2{?#L<OG\g/
9,",p`3]z*",hZ>cr-a,",p`3]z*hZ>cr-a"
10,7@Rj},4vB0I,7@Rj}4vB0I
11,f.~,lbW|,f.~lbW|
12,"V""iqw", m$,"V""iqw m$"
13,Q=_PK,+):HEJeoF,Q=_PK+):HEJeoF
14,Dt!Xk[,sYAN&dU9,Dt!Xk[sYAN&dU9
15,^;yu81,x'C5,^;yu81x'C5
16,Sn,6%(M,Sn6%(M
17,L<OG,\g/,L<OG\g/
18,",p",`3]z*,",p`3]z*"
19,4v,B0I,4vB0I
20,T2{,?#,T2{?#
21,hZ>c,r-a,hZ>cr-a
22,7@,Rj},7@Rj}
23,f,.~,f.~
24,lb,W|,lbW|
25, ,m$, m$
26,Dt!X,k[,Dt!Xk[
27,Q=,_PK,Q=_PK
28,x',C5,x'C5
29,sYAN,&dU9,sYAN&dU9
30,^;yu,81,^;yu81
31,"V""iq",w,"V""iqw"
32,+):H,EJeoF,+):HEJeoF
33,6,%(M,6%(M
34,S,n,Sn
35,\g,/,\g/
36,r-,a,r-a
37,?,#,?#
38,`3]z,*,`3]z*
39,R,j},Rj}
40,",",p,",p"
41,T,2{,T2{
42,4,v,4v
43,L<,OG,L<OG
44,hZ,>c,hZ>c
45,B,0I,B0I
46,W,|,W|
47,m,$,m$
48,l,b,lb
49,7,@,7@
50,.,~,.~
51,C,5,C5
52,_P,K,_PK
53,Q,=,Q=
54,^;,yu,^;yu
55,x,',x'
56,%(,M,%(M
57,EJe,oF,EJeoF
58,8,1,81
59,Dt,!X,Dt!X
60,sY,AN,sYAN
61,k,[,k[
62,&,dU9,&dU9
63,"V""",iq,"V""iq"
64,+):,H,+):H
65,L,<,L<
66,\,g,\g
67,0,I,0I
68,2,{,2{
69,r,-,r-
70,h,Z,hZ
71,O,G,OG
72,`3],z,`3]z
73,j,},j}
74,>,c,>c
75,s,Y,sY
76,i,q,iq
77,EJ,e,EJe
78,D,t,Dt
79,+,):,+):
80,^,;,^;
81,A,N,AN
82,o,F,oF
83,d,U9,dU9
84,V,"""","V"""
85,y,u,yu
86,!,X,!X
87,_,P,_P
88,%,(,%(
89,`,3],`3]
90,3,],3]
91,U,9,U9
92,E,J,EJ
93,),:,):
