,left,right,combine
0,"Et78hCgTlw&xjWX~""(1?^P0}bn.5B:\`QGk#-Sqp;","]e%OVa! i9[f,JuA4v*6|LI+o'd{Z@/yDm<MUr3K>HzFYs$Nc2R)=_","Et78hCgTlw&xjWX~""(1?^P0}bn.5B:\`QGk#-Sqp;]e%OVa! i9[f,JuA4v*6|LI+o'd{Z@/yDm<MUr3K>HzFYs$Nc2R)=_"
1,"]e%OVa! i9[f,JuA4v*6|LI",+o'd{Z@/yDm<MUr3K>HzFYs$Nc2R)=_,"]e%OVa! i9[f,JuA4v*6|LI+o'd{Z@/yDm<MUr3K>HzFYs$Nc2R)=_"
2,"Et78hCgTlw&xjWX~""(1?^",P0}bn.5B:\`QGk#-Sqp;,"Et78hCgTlw&xjWX~""(1?^P0}bn.5B:\`QGk#-Sqp;"
3,+o'd{Z@/yDm<MUr3,K>HzFYs$Nc2R)=_,+o'd{Z@/yDm<MUr3K>HzFYs$Nc2R)=_
4,]e%OVa! i9,"[f,JuA4v*6|LI","]e%OVa! i9[f,JuA4v*6|LI"
5,P0}bn.5B:\,`QGk#-Sqp;,P0}bn.5B:\`QGk#-Sqp;
6,Et78hCgTlw&xj,"WX~""(1?^","Et78hCgTlw&xjWX~""(1?^"
7,K>HzFYs$,Nc2R)=_,K>HzFYs$Nc2R)=_
8,+o'd{Z@/,yDm<MUr3,+o'd{Z@/yDm<MUr3
9,"[f,JuA4",v*6|LI,"[f,JuA4v*6|LI"
10,]e%O,Va! i9,]e%OVa! i9
11,`QGk,#-Sqp;,`QGk#-Sqp;
12,P0}b,n.5B:\,P0}bn.5B:\
13,"WX~""",(1?^,"WX~""(1?^"
14,Et78hC,gTlw&xj,Et78hCgTlw&xj
15,Nc2,R)=_,Nc2R)=_
16,K>Hz,FYs$,K>HzFYs$
17,yDm<,MUr3,yDm<MUr3
18,+o',d{Z@/,+o'd{Z@/
19,v*6,|LI,v*6|LI
20,"[f,",JuA4,"[f,JuA4"
21,Va!, i9,Va! i9
22,]e,%O,]e%O
23,#-Sq,p;,#-Sqp;
24,`Q,Gk,`QGk
25,n.,5B:\,n.5B:\
26,(1,?^,(1?^
27,P0,}b,P0}b
28,WX,"~""","WX~"""
29,gTlw&,xj,gTlw&xj
30,Et7,8hC,Et78hC
31,R),=_,R)=_
32,FY,s$,FYs$
33,Nc,2,Nc2
34,K>,Hz,K>Hz
35,y,Dm<,yDm<
36,MU,r3,MUr3
37,+o,',+o'
38,d{Z,@/,d{Z@/
39,v*,6,v*6
40, ,i9, i9
41,|,LI,|LI
42,Ju,A4,JuA4
43,[f,",","[f,"
44,V,a!,Va!
45,%,O,%O
46,],e,]e
47,5B,:\,5B:\
48,p,;,p;
49,G,k,Gk
50,#-,Sq,#-Sq
51,`,Q,`Q
52,n,.,n.
53,},b,}b
54,(,1,(1
55,?,^,?^
56,~,"""","~"""
57,P,0,P0
58,W,X,WX
59,x,j,xj
60,=,_,=_
61,Et,7,Et7
62,g,Tlw&,gTlw&
63,8,hC,8hC
64,R,),R)
65,F,Y,FY
66,s,$,s$
67,H,z,Hz
68,N,c,Nc
69,K,>,K>
70,D,m<,Dm<
71,+,o,+o
72,r,3,r3
73,@,/,@/
74,d{,Z,d{Z
75,M,U,MU
76,L,I,LI
77,[,f,[f
78,i,9,i9
79,v,*,v*
80,A,4,A4
81,J,u,Ju
82,a,!,a!
83,#,-,#-
84,:,\,:\
85,S,q,Sq
86,5,B,5B
87,E,t,Et
88,h,C,hC
89,Tlw,&,Tlw&
90,m,<,m<
91,d,{,d{
92,Tl,w,Tlw
93,T,l,Tl
