,left,right,combine
0,"p+lOk3Gi4"" WzU}9AE~HQwf{xt(oS1|`v\emy;*","Y%jFRK_rnuN=5c#.C!-0s2<Vq>B8:&DM/[JLI7]TPXadh6@',b$Z?^)g","p+lOk3Gi4"" WzU}9AE~HQwf{xt(oS1|`v\emy;*Y%jFRK_rnuN=5c#.C!-0s2<Vq>B8:&DM/[JLI7]TPXadh6@',b$Z?^)g"
1,Y%jFRK_rnuN=5c#.C!-0s2<V,"q>B8:&DM/[JLI7]TPXadh6@',b$Z?^)g","Y%jFRK_rnuN=5c#.C!-0s2<Vq>B8:&DM/[JLI7]TPXadh6@',b$Z?^)g"
2,"p+lOk3Gi4"" WzU}9AE~HQ",wf{xt(oS1|`v\emy;*,"p+lOk3Gi4"" WzU}9AE~HQwf{xt(oS1|`v\emy;*"
3,q>B8:&DM/[JLI7]T,"PXadh6@',b$Z?^)g","q>B8:&DM/[JLI7]TPXadh6@',b$Z?^)g"
4,Y%jFRK_rnuN=,5c#.C!-0s2<V,Y%jFRK_rnuN=5c#.C!-0s2<V
5,wf{xt(oS,1|`v\emy;*,wf{xt(oS1|`v\emy;*
6,"p+lOk3Gi4""", WzU}9AE~HQ,"p+lOk3Gi4"" WzU}9AE~HQ"
7,PXadh6@,"',b$Z?^)g","PXadh6@',b$Z?^)g"
8,q>B8:&D,M/[JLI7]T,q>B8:&DM/[JLI7]T
9,5c#.C!-0,s2<V,5c#.C!-0s2<V
10,Y%jFRK,_rnuN=,Y%jFRK_rnuN=
11,1|`v,\emy;*,1|`v\emy;*
12,wf{x,t(oS,wf{xt(oS
13,p+lOk3,"Gi4""","p+lOk3Gi4"""
14, Wz,U}9AE~HQ, WzU}9AE~HQ
15,"',b",$Z?^)g,"',b$Z?^)g"
16,PXad,h6@,PXadh6@
17,M/[JL,I7]T,M/[JLI7]T
18,q>B8,:&D,q>B8:&D
19,s2,<V,s2<V
20,5c#.C,!-0,5c#.C!-0
21,\em,y;*,\emy;*
22,Y%jF,RK,Y%jFRK
23,_rn,uN=,_rnuN=
24,t(,oS,t(oS
25,1|,`v,1|`v
26,wf,{x,wf{x
27, ,Wz, Wz
28,$Z?,^)g,$Z?^)g
29,Gi,"4""","Gi4"""
30,p+l,Ok3,p+lOk3
31,U}9,AE~HQ,U}9AE~HQ
32,',",b","',b"
33,h6,@,h6@
34,M/,[JL,M/[JL
35,I7,]T,I7]T
36,PX,ad,PXad
37,<,V,<V
38,q>,B8,q>B8
39,:&,D,:&D
40,!,-0,!-0
41,s,2,s2
42,5c#.,C,5c#.C
43,\,em,\em
44,y;,*,y;*
45,R,K,RK
46,_r,n,_rn
47,uN,=,uN=
48,Y,%jF,Y%jF
49,w,f,wf
50,1,|,1|
51,{,x,{x
52,t,(,t(
53,o,S,oS
54,`,v,`v
55,Ok,3,Ok3
56,^),g,^)g
57,G,i,Gi
58,4,"""","4"""
59,W,z,Wz
60,$Z,?,$Z?
61,",",b,",b"
62,AE~H,Q,AE~HQ
63,U},9,U}9
64,p,+l,p+l
65,B,8,B8
66,P,X,PX
67,M,/,M/
68,[J,L,[JL
69,],T,]T
70,:,&,:&
71,q,>,q>
72,I,7,I7
73,h,6,h6
74,a,d,ad
75,-,0,-0
76,5c,#.,5c#.
77,u,N,uN
78,%j,F,%jF
79,_,r,_r
80,y,;,y;
81,e,m,em
82,U,},U}
83,A,E~H,AE~H
84,O,k,Ok
85,^,),^)
86,$,Z,$Z
87,+,l,+l
88,[,J,[J
89,5,c,5c
90,%,j,%j
91,#,.,#.
92,E,~H,E~H
93,~,H,~H
