,left,right,combine
0,"J#)=[cBSWmru|M'{,&y*]}TpvtLa3Xo","z-fN_G<ZleQ2@i+qj06AV;InbK!$(?Ows gd:9^75xY/D`C~\h1>Uk.4FHP""8RE%","J#)=[cBSWmru|M'{,&y*]}TpvtLa3Xoz-fN_G<ZleQ2@i+qj06AV;InbK!$(?Ows gd:9^75xY/D`C~\h1>Uk.4FHP""8RE%"
1,z-fN_G<ZleQ2@i+qj06AV;InbK!$,"(?Ows gd:9^75xY/D`C~\h1>Uk.4FHP""8RE%","z-fN_G<ZleQ2@i+qj06AV;InbK!$(?Ows gd:9^75xY/D`C~\h1>Uk.4FHP""8RE%"
2,J#)=[cBSWmru|M,"'{,&y*]}TpvtLa3Xo","J#)=[cBSWmru|M'{,&y*]}TpvtLa3Xo"
3,(?Ows gd:9^75xY/D`C~,"\h1>Uk.4FHP""8RE%","(?Ows gd:9^75xY/D`C~\h1>Uk.4FHP""8RE%"
4,z-fN_G<ZleQ2@i+q,j06AV;InbK!$,z-fN_G<ZleQ2@i+qj06AV;InbK!$
5,"'{,&y*]}",TpvtLa3Xo,"'{,&y*]}TpvtLa3Xo"
6,J#)=[,cBSWmru|M,J#)=[cBSWmru|M
7,(?Ows gd:9,^75xY/D`C~,(?Ows gd:9^75xY/D`C~
8,\h1>Uk.4,"FHP""8RE%","\h1>Uk.4FHP""8RE%"
9,j06A,V;InbK!$,j06AV;InbK!$
10,TpvtL,a3Xo,TpvtLa3Xo
11,z-fN_G<Zle,Q2@i+q,z-fN_G<ZleQ2@i+q
12,cBSW,mru|M,cBSWmru|M
13,"'{,&",y*]},"'{,&y*]}"
14,J#,)=[,J#)=[
15,\h1>U,k.4,\h1>Uk.4
16,"FHP""",8RE%,"FHP""8RE%"
17,(?Ows, gd:9,(?Ows gd:9
18,^75,xY/D`C~,^75xY/D`C~
19,V;I,nbK!$,V;InbK!$
20,j0,6A,j06A
21,Tpv,tL,TpvtL
22,Q2@i,+q,Q2@i+q
23,a3,Xo,a3Xo
24,z-fN_G,<Zle,z-fN_G<Zle
25,cB,SW,cBSW
26,mru,|M,mru|M
27,y*,]},y*]}
28,'{,",&","'{,&"
29,),=[,)=[
30,J,#,J#
31,k.,4,k.4
32,nbK,!$,nbK!$
33,FHP,"""","FHP"""
34,8R,E%,8RE%
35,\h1,>U,\h1>U
36,(?O,ws,(?Ows
37,xY/,D`C~,xY/D`C~
38, ,gd:9, gd:9
39,^,75,^75
40,V,;I,V;I
41,j,0,j0
42,6,A,6A
43,<Z,le,<Zle
44,X,o,Xo
45,z-fN,_G,z-fN_G
46,+,q,+q
47,T,pv,Tpv
48,Q2,@i,Q2@i
49,a,3,a3
50,t,L,tL
51,],},]}
52,=,[,=[
53,S,W,SW
54,',{,'{
55,y,*,y*
56,mr,u,mru
57,c,B,cB
58,|,M,|M
59,",",&,",&"
60,!,$,!$
61,>,U,>U
62,FH,P,FHP
63,7,5,75
64,gd,:9,gd:9
65,\,h1,\h1
66,k,.,k.
67,D`C,~,D`C~
68,x,Y/,xY/
69,E,%,E%
70,;,I,;I
71,(?,O,(?O
72,nb,K,nbK
73,8,R,8R
74,w,s,ws
75,p,v,pv
76,z-f,N,z-fN
77,Q,2,Q2
78,<,Z,<Z
79,l,e,le
80,_,G,_G
81,@,i,@i
82,m,r,mr
83,F,H,FH
84,g,d,gd
85,h,1,h1
86,D`,C,D`C
87,n,b,nb
88,Y,/,Y/
89,:,9,:9
90,(,?,(?
91,z,-f,z-f
92,-,f,-f
93,D,`,D`
