,left,right,combine
0,IE)dtXcwk+-yjT(9l n8</.mQ`S]=36V:uv,"0""DRs&F!N\~;g,zpWhqeG4OJ>PM_#iaC%rU{*2xZ?5L@fHBKY^'}b1o[A7|$","IE)dtXcwk+-yjT(9l n8</.mQ`S]=36V:uv0""DRs&F!N\~;g,zpWhqeG4OJ>PM_#iaC%rU{*2xZ?5L@fHBKY^'}b1o[A7|$"
1,"0""DRs&F!N\~;g,zpWhqe",G4OJ>PM_#iaC%rU{*2xZ?5L@fHBKY^'}b1o[A7|$,"0""DRs&F!N\~;g,zpWhqeG4OJ>PM_#iaC%rU{*2xZ?5L@fHBKY^'}b1o[A7|$"
2,IE)dtXcwk+-yjT(,9l n8</.mQ`S]=36V:uv,IE)dtXcwk+-yjT(9l n8</.mQ`S]=36V:uv
3,G4OJ>PM_#iaC%rU{*2xZ,?5L@fHBKY^'}b1o[A7|$,G4OJ>PM_#iaC%rU{*2xZ?5L@fHBKY^'}b1o[A7|$
4,"0""DRs&F!N\~",";g,zpWhqe","0""DRs&F!N\~;g,zpWhqe"
5,9l n8</.,mQ`S]=36V:uv,9l n8</.mQ`S]=36V:uv
6,IE)dtXcw,k+-yjT(,IE)dtXcwk+-yjT(
7,?5L@fHBK,Y^'}b1o[A7|$,?5L@fHBKY^'}b1o[A7|$
8,G4OJ>PM_#i,aC%rU{*2xZ,G4OJ>PM_#iaC%rU{*2xZ
9,";g,zp",Whqe,";g,zpWhqe"
10,"0""DRs&F",!N\~,"0""DRs&F!N\~"
11,mQ`S]=,36V:uv,mQ`S]=36V:uv
12,9l ,n8</.,9l n8</.
13,k+-y,jT(,k+-yjT(
14,IE)d,tXcw,IE)dtXcw
15,Y^'}b1o[,A7|$,Y^'}b1o[A7|$
16,aC%rU{,*2xZ,aC%rU{*2xZ
17,?5L@,fHBK,?5L@fHBK
18,G4,OJ>PM_#i,G4OJ>PM_#i
19,";g,",zp,";g,zp"
20,Wh,qe,Whqe
21,!N,\~,!N\~
22,36V,:uv,36V:uv
23,mQ`,S]=,mQ`S]=
24,"0""DR",s&F,"0""DRs&F"
25,n8,</.,n8</.
26,tX,cw,tXcw
27,9l, ,9l 
28,j,T(,jT(
29,k+,-y,k+-y
30,IE,)d,IE)d
31,A7|,$,A7|$
32,Y^'},b1o[,Y^'}b1o[
33,?5,L@,?5L@
34,fH,BK,fHBK
35,aC%,rU{,aC%rU{
36,OJ>P,M_#i,OJ>PM_#i
37,*2,xZ,*2xZ
38,G,4,G4
39,z,p,zp
40,;g,",",";g,"
41,\,~,\~
42,W,h,Wh
43,q,e,qe
44,!,N,!N
45,s,&F,s&F
46,S],=,S]=
47,mQ,`,mQ`
48,"0""",DR,"0""DR"
49,:,uv,:uv
50,36,V,36V
51,</,.,</.
52,n,8,n8
53,k,+,k+
54,t,X,tX
55,c,w,cw
56,T,(,T(
57,9,l,9l
58,-,y,-y
59,),d,)d
60,I,E,IE
61,rU,{,rU{
62,aC,%,aC%
63,L,@,L@
64,x,Z,xZ
65,b1o,[,b1o[
66,B,K,BK
67,f,H,fH
68,*,2,*2
69,OJ>,P,OJ>P
70,?,5,?5
71,Y,^'},Y^'}
72,A,7|,A7|
73,M,_#i,M_#i
74,;,g,;g
75,u,v,uv
76,D,R,DR
77,S,],S]
78,&,F,&F
79,0,"""","0"""
80,<,/,</
81,m,Q,mQ
82,3,6,36
83,^,'},^'}
84,a,C,aC
85,r,U,rU
86,7,|,7|
87,b1,o,b1o
88,O,J>,OJ>
89,_#,i,_#i
90,_,#,_#
91,b,1,b1
92,J,>,J>
93,',},'}
