,left,right,combine
0,=+C&G3B/fdj`)r8sUV^D'K1w :e$<\X!R#,"}a%]pO6?h9.MHAxJuqiI7Yl-*c,y(bS_;kgvQ>{tF~2z0n|[NT4oPZ""ELmW@5","=+C&G3B/fdj`)r8sUV^D'K1w :e$<\X!R#}a%]pO6?h9.MHAxJuqiI7Yl-*c,y(bS_;kgvQ>{tF~2z0n|[NT4oPZ""ELmW@5"
1,}a%]pO6?h9.MHAxJuqiI7Yl-*,"c,y(bS_;kgvQ>{tF~2z0n|[NT4oPZ""ELmW@5","}a%]pO6?h9.MHAxJuqiI7Yl-*c,y(bS_;kgvQ>{tF~2z0n|[NT4oPZ""ELmW@5"
2,=+C&G3B/fdj`)r,8sUV^D'K1w :e$<\X!R#,=+C&G3B/fdj`)r8sUV^D'K1w :e$<\X!R#
3,"c,y(bS_;kgvQ>{","tF~2z0n|[NT4oPZ""ELmW@5","c,y(bS_;kgvQ>{tF~2z0n|[NT4oPZ""ELmW@5"
4,}a%]pO6?h9.MHA,xJuqiI7Yl-*,}a%]pO6?h9.MHAxJuqiI7Yl-*
5,8sUV^D'K1w, :e$<\X!R#,8sUV^D'K1w :e$<\X!R#
6,=+C&G3,B/fdj`)r,=+C&G3B/fdj`)r
7,tF~2z0n|[NT4,"oPZ""ELmW@5","tF~2z0n|[NT4oPZ""ELmW@5"
8,"c,y(bS_;",kgvQ>{,"c,y(bS_;kgvQ>{"
9,xJuq,iI7Yl-*,xJuqiI7Yl-*
10,}a%]p,O6?h9.MHA,}a%]pO6?h9.MHA
11, :e,$<\X!R#, :e$<\X!R#
12,8sUV,^D'K1w,8sUV^D'K1w
13,B/fd,j`)r,B/fdj`)r
14,=+C,&G3,=+C&G3
15,tF~2z0,n|[NT4,tF~2z0n|[NT4
16,"oPZ""EL",mW@5,"oPZ""ELmW@5"
17,kg,vQ>{,kgvQ>{
18,iI7,Yl-*,iI7Yl-*
19,"c,y(",bS_;,"c,y(bS_;"
20,xJ,uq,xJuq
21,O6?h,9.MHA,O6?h9.MHA
22,}a%,]p,}a%]p
23,$<\X,!R#,$<\X!R#
24, ,:e, :e
25,^D',K1w,^D'K1w
26,j`,)r,j`)r
27,B/,fd,B/fd
28,8s,UV,8sUV
29,&,G3,&G3
30,"oPZ""",EL,"oPZ""EL"
31,tF~,2z0,tF~2z0
32,mW,@5,mW@5
33,n|[,NT4,n|[NT4
34,=,+C,=+C
35,v,Q>{,vQ>{
36,k,g,kg
37,"c,",y(,"c,y("
38,Yl,-*,Yl-*
39,iI,7,iI7
40,bS,_;,bS_;
41,x,J,xJ
42,u,q,uq
43,9.MH,A,9.MHA
44,!R,#,!R#
45,],p,]p
46,}a,%,}a%
47,O6,?h,O6?h
48,K1,w,K1w
49,$,<\X,$<\X
50,:,e,:e
51,^,D',^D'
52,U,V,UV
53,f,d,fd
54,B,/,B/
55,),r,)r
56,j,`,j`
57,8,s,8s
58,G,3,G3
59,tF,~,tF~
60,@,5,@5
61,2,z0,2z0
62,+,C,+C
63,m,W,mW
64,E,L,EL
65,Q,>{,Q>{
66,NT,4,NT4
67,oP,"Z""","oPZ"""
68,n|,[,n|[
69,y,(,y(
70,_,;,_;
71,-,*,-*
72,i,I,iI
73,b,S,bS
74,Y,l,Yl
75,c,",","c,"
76,K,1,K1
77,O,6,O6
78,},a,}a
79,!,R,!R
80,?,h,?h
81,9.M,H,9.MH
82,<\,X,<\X
83,D,',D'
84,z,0,z0
85,>,{,>{
86,Z,"""","Z"""
87,N,T,NT
88,o,P,oP
89,t,F,tF
90,n,|,n|
91,<,\,<\
92,9.,M,9.M
93,9,.,9.
