,left,right,combine
0,",QCX.pdg[~_/T`s>wA]tRxG$6KYIn&9a fP23","jheq}iE)\N=@lB^O#4!mz7vu<'Job;S?:(15{""VcM-8*UL|H0DWrF%+kZy",",QCX.pdg[~_/T`s>wA]tRxG$6KYIn&9a fP23jheq}iE)\N=@lB^O#4!mz7vu<'Job;S?:(15{""VcM-8*UL|H0DWrF%+kZy"
1,jheq}iE)\N=@lB^O#4!mz7vu<'Jo,"b;S?:(15{""VcM-8*UL|H0DWrF%+kZy","jheq}iE)\N=@lB^O#4!mz7vu<'Job;S?:(15{""VcM-8*UL|H0DWrF%+kZy"
2,",QCX.pdg[~_/T`s>wA]tR",xG$6KYIn&9a fP23,",QCX.pdg[~_/T`s>wA]tRxG$6KYIn&9a fP23"
3,"b;S?:(15{""VcM-",8*UL|H0DWrF%+kZy,"b;S?:(15{""VcM-8*UL|H0DWrF%+kZy"
4,jheq}iE)\N=@,lB^O#4!mz7vu<'Jo,jheq}iE)\N=@lB^O#4!mz7vu<'Jo
5,xG$6KYIn&,9a fP23,xG$6KYIn&9a fP23
6,",QCX.pdg[~_/",T`s>wA]tR,",QCX.pdg[~_/T`s>wA]tR"
7,8*UL|H0D,WrF%+kZy,8*UL|H0DWrF%+kZy
8,b;S?:(15,"{""VcM-","b;S?:(15{""VcM-"
9,lB^O#4!m,z7vu<'Jo,lB^O#4!mz7vu<'Jo
10,jheq},iE)\N=@,jheq}iE)\N=@
11,9a ,fP23,9a fP23
12,T`s>w,A]tR,T`s>wA]tR
13,xG$6,KYIn&,xG$6KYIn&
14,",QCX.p",dg[~_/,",QCX.pdg[~_/"
15,WrF%,+kZy,WrF%+kZy
16,8*UL,|H0D,8*UL|H0D
17,"{""",VcM-,"{""VcM-"
18,b;S?:(,15,b;S?:(15
19,lB^,O#4!m,lB^O#4!m
20,iE),\N=@,iE)\N=@
21,z7v,u<'Jo,z7vu<'Jo
22,jh,eq},jheq}
23,fP,23,fP23
24,9a, ,9a 
25,A],tR,A]tR
26,KY,In&,KYIn&
27,dg,[~_/,dg[~_/
28,xG,$6,xG$6
29,T`,s>w,T`s>w
30,",",QCX.p,",QCX.p"
31,+k,Zy,+kZy
32,|H,0D,|H0D
33,Wr,F%,WrF%
34,Vc,M-,VcM-
35,8*,UL,8*UL
36,{,"""","{"""
37,1,5,15
38,l,B^,lB^
39,b;S?,:(,b;S?:(
40,u<',Jo,u<'Jo
41,\N,=@,\N=@
42,i,E),iE)
43,eq,},eq}
44,z7,v,z7v
45,O#4,!m,O#4!m
46,j,h,jh
47,f,P,fP
48,2,3,23
49,9,a,9a
50,T,`,T`
51,t,R,tR
52,s,>w,s>w
53,I,n&,In&
54,d,g,dg
55,x,G,xG
56,A,],A]
57,$,6,$6
58,K,Y,KY
59,QCX.,p,QCX.p
60,[~,_/,[~_/
61,Z,y,Zy
62,M,-,M-
63,U,L,UL
64,W,r,Wr
65,8,*,8*
66,F,%,F%
67,+,k,+k
68,|,H,|H
69,0,D,0D
70,V,c,Vc
71,J,o,Jo
72,e,q,eq
73,=,@,=@
74,b;S,?,b;S?
75,O#,4,O#4
76,:,(,:(
77,z,7,z7
78,u,<',u<'
79,!,m,!m
80,E,),E)
81,\,N,\N
82,B,^,B^
83,_,/,_/
84,[,~,[~
85,>,w,>w
86,n,&,n&
87,Q,CX.,QCX.
88,<,',<'
89,O,#,O#
90,b;,S,b;S
91,C,X.,CX.
92,X,.,X.
93,b,;,b;
