,left,right,combine
0,Mo If[)-`w4YF5vWLepE2{l^8z!bU7Si<\h,"D+,Hq9%}N$>@6&""rmByx(j|~K=s3CZkA?PT/a:;Q'G.#]Od_ngJu1VRtX*0c","Mo If[)-`w4YF5vWLepE2{l^8z!bU7Si<\hD+,Hq9%}N$>@6&""rmByx(j|~K=s3CZkA?PT/a:;Q'G.#]Od_ngJu1VRtX*0c"
1,"D+,Hq9%}N$>@6&""rmByx(j|~K=s",3CZkA?PT/a:;Q'G.#]Od_ngJu1VRtX*0c,"D+,Hq9%}N$>@6&""rmByx(j|~K=s3CZkA?PT/a:;Q'G.#]Od_ngJu1VRtX*0c"
2,Mo If[)-`w4YF5v,WLepE2{l^8z!bU7Si<\h,Mo If[)-`w4YF5vWLepE2{l^8z!bU7Si<\h
3,3CZkA?PT/a:;Q'G.,#]Od_ngJu1VRtX*0c,3CZkA?PT/a:;Q'G.#]Od_ngJu1VRtX*0c
4,"D+,Hq9%}N$",">@6&""rmByx(j|~K=s","D+,Hq9%}N$>@6&""rmByx(j|~K=s"
5,WLepE2{l^8z,!bU7Si<\h,WLepE2{l^8z!bU7Si<\h
6,Mo If[),-`w4YF5v,Mo If[)-`w4YF5v
7,#]Od_ng,Ju1VRtX*0c,#]Od_ngJu1VRtX*0c
8,3CZkA?P,T/a:;Q'G.,3CZkA?PT/a:;Q'G.
9,">@6&""rmB",yx(j|~K=s,">@6&""rmByx(j|~K=s"
10,"D+,Hq9",%}N$,"D+,Hq9%}N$"
11,!bU7,Si<\h,!bU7Si<\h
12,WLep,E2{l^8z,WLepE2{l^8z
13,-`w4,YF5v,-`w4YF5v
14,Mo ,If[),Mo If[)
15,Ju1VR,tX*0c,Ju1VRtX*0c
16,#]Od,_ng,#]Od_ng
17,T/a:,;Q'G.,T/a:;Q'G.
18,3CZ,kA?P,3CZkA?P
19,yx(,j|~K=s,yx(j|~K=s
20,>@6,"&""rmB",">@6&""rmB"
21,%},N$,%}N$
22,Si,<\h,Si<\h
23,!b,U7,!bU7
24,"D+,",Hq9,"D+,Hq9"
25,E2,{l^8z,E2{l^8z
26,YF,5v,YF5v
27,WL,ep,WLep
28,-`,w4,-`w4
29,Mo, ,Mo 
30,If,[),If[)
31,tX,*0c,tX*0c
32,Ju,1VR,Ju1VR
33,_n,g,_ng
34,kA,?P,kA?P
35,T/,a:,T/a:
36,#],Od,#]Od
37,;Q',G.,;Q'G.
38,3,CZ,3CZ
39,"&""",rmB,"&""rmB"
40,j|~K,=s,j|~K=s
41,yx,(,yx(
42,N,$,N$
43,>@,6,>@6
44,%,},%}
45,<,\h,<\h
46,{l^8,z,{l^8z
47,U,7,U7
48,S,i,Si
49,D,"+,","D+,"
50,Hq,9,Hq9
51,!,b,!b
52,5,v,5v
53,E,2,E2
54,Y,F,YF
55,w,4,w4
56,e,p,ep
57,W,L,WL
58,-,`,-`
59,1V,R,1VR
60,*,0c,*0c
61,t,X,tX
62,[,),[)
63,I,f,If
64,M,o,Mo
65,J,u,Ju
66,O,d,Od
67,#,],#]
68,?,P,?P
69,k,A,kA
70,_,n,_n
71,G,.,G.
72,a,:,a:
73,T,/,T/
74,;,Q',;Q'
75,C,Z,CZ
76,=,s,=s
77,r,mB,rmB
78,&,"""","&"""
79,y,x,yx
80,j|,~K,j|~K
81,>,@,>@
82,+,",","+,"
83,H,q,Hq
84,{l^,8,{l^8
85,\,h,\h
86,0,c,0c
87,1,V,1V
88,Q,',Q'
89,j,|,j|
90,~,K,~K
91,m,B,mB
92,{,l^,{l^
93,l,^,l^
