,left,right,combine
0,3eCFQ}GKWj7]^|`;qH:=#(R{4xo9gcuP?v65a$%>,"l-JT[@hrn""zADXf&1 YZE.bLwsp~*0dtSm'IVNOM/28y_i)\Uk,+!<B","3eCFQ}GKWj7]^|`;qH:=#(R{4xo9gcuP?v65a$%>l-JT[@hrn""zADXf&1 YZE.bLwsp~*0dtSm'IVNOM/28y_i)\Uk,+!<B"
1,"l-JT[@hrn""zADXf&1 YZE",".bLwsp~*0dtSm'IVNOM/28y_i)\Uk,+!<B","l-JT[@hrn""zADXf&1 YZE.bLwsp~*0dtSm'IVNOM/28y_i)\Uk,+!<B"
2,3eCFQ}GKWj7]^|`;qH:,=#(R{4xo9gcuP?v65a$%>,3eCFQ}GKWj7]^|`;qH:=#(R{4xo9gcuP?v65a$%>
3,.bLwsp~*0dtSm'IV,"NOM/28y_i)\Uk,+!<B",".bLwsp~*0dtSm'IVNOM/28y_i)\Uk,+!<B"
4,"l-JT[@hrn""",zADXf&1 YZE,"l-JT[@hrn""zADXf&1 YZE"
5,=#(R{4xo9g,cuP?v65a$%>,=#(R{4xo9gcuP?v65a$%>
6,3eCFQ}GK,Wj7]^|`;qH:,3eCFQ}GKWj7]^|`;qH:
7,NOM/28y_,"i)\Uk,+!<B","NOM/28y_i)\Uk,+!<B"
8,.bLwsp~*0,dtSm'IV,.bLwsp~*0dtSm'IV
9,zADX,f&1 YZE,zADXf&1 YZE
10,l-JT[@,"hrn""","l-JT[@hrn"""
11,cuP?v,65a$%>,cuP?v65a$%>
12,=#(R{,4xo9g,=#(R{4xo9g
13,3eCF,Q}GK,3eCFQ}GK
14,Wj7]^,|`;qH:,Wj7]^|`;qH:
15,"i)\Uk,",+!<B,"i)\Uk,+!<B"
16,NOM/,28y_,NOM/28y_
17,dtSm,'IV,dtSm'IV
18,.bL,wsp~*0,.bLwsp~*0
19,f&1, YZE,f&1 YZE
20,hr,"n""","hrn"""
21,zA,DX,zADX
22,65,a$%>,65a$%>
23,l-J,T[@,l-JT[@
24,cu,P?v,cuP?v
25,4x,o9g,4xo9g
26,=#(,R{,=#(R{
27,Wj,7]^,Wj7]^
28,+!,<B,+!<B
29,3e,CF,3eCF
30,Q},GK,Q}GK
31,|`;,qH:,|`;qH:
32,i),"\Uk,","i)\Uk,"
33,NO,M/,NOM/
34,28,y_,28y_
35,',IV,'IV
36,.,bL,.bL
37,wsp~,*0,wsp~*0
38, ,YZE, YZE
39,d,tSm,dtSm
40,f,&1,f&1
41,D,X,DX
42,z,A,zA
43,h,r,hr
44,n,"""","n"""
45,6,5,65
46,T[,@,T[@
47,P,?v,P?v
48,a$,%>,a$%>
49,l-,J,l-J
50,c,u,cu
51,o,9g,o9g
52,4,x,4x
53,R,{,R{
54,=#,(,=#(
55,<,B,<B
56,|,`;,|`;
57,W,j,Wj
58,+,!,+!
59,C,F,CF
60,qH,:,qH:
61,3,e,3e
62,7,]^,7]^
63,Q,},Q}
64,G,K,GK
65,\,"Uk,","\Uk,"
66,M,/,M/
67,N,O,NO
68,y,_,y_
69,i,),i)
70,2,8,28
71,I,V,IV
72,tS,m,tSm
73,YZ,E,YZE
74,*,0,*0
75,&,1,&1
76,b,L,bL
77,wsp,~,wsp~
78,l,-,l-
79,?,v,?v
80,%,>,%>
81,T,[,T[
82,a,$,a$
83,9,g,9g
84,U,"k,","Uk,"
85,`,;,`;
86,q,H,qH
87,=,#,=#
88,],^,]^
89,t,S,tS
90,Y,Z,YZ
91,ws,p,wsp
92,k,",","k,"
93,w,s,ws
