,left,right,combine
0,}S_T :swo)mA=H6pJ/*M`{Lj3%EC#q1$lybW,"VU5d;Rv+8.]|tn?2""^['(aP-GKzXFZ7kB9x@>gicfh<,~&0\Y4OeQN!uDrI","}S_T :swo)mA=H6pJ/*M`{Lj3%EC#q1$lybWVU5d;Rv+8.]|tn?2""^['(aP-GKzXFZ7kB9x@>gicfh<,~&0\Y4OeQN!uDrI"
1,"VU5d;Rv+8.]|tn?2""^['(aP-","GKzXFZ7kB9x@>gicfh<,~&0\Y4OeQN!uDrI","VU5d;Rv+8.]|tn?2""^['(aP-GKzXFZ7kB9x@>gicfh<,~&0\Y4OeQN!uDrI"
2,}S_T :swo)mA=,H6pJ/*M`{Lj3%EC#q1$lybW,}S_T :swo)mA=H6pJ/*M`{Lj3%EC#q1$lybW
3,GKzXFZ7kB9x@>gic,"fh<,~&0\Y4OeQN!uDrI","GKzXFZ7kB9x@>gicfh<,~&0\Y4OeQN!uDrI"
4,VU5d;Rv+8,".]|tn?2""^['(aP-","VU5d;Rv+8.]|tn?2""^['(aP-"
5,H6pJ/*M`{L,j3%EC#q1$lybW,H6pJ/*M`{Lj3%EC#q1$lybW
6,}S_T ,:swo)mA=,}S_T :swo)mA=
7,"fh<,~&0\Y4Oe",QN!uDrI,"fh<,~&0\Y4OeQN!uDrI"
8,GKzXFZ7,kB9x@>gic,GKzXFZ7kB9x@>gic
9,.]|tn?2,"""^['(aP-",".]|tn?2""^['(aP-"
10,VU5d;,Rv+8,VU5d;Rv+8
11,j3%EC#q1,$lybW,j3%EC#q1$lybW
12,H6pJ/,*M`{L,H6pJ/*M`{L
13,:swo),mA=,:swo)mA=
14,}S_,T ,}S_T 
15,QN!uD,rI,QN!uDrI
16,GKz,XFZ7,GKzXFZ7
17,kB9x,@>gic,kB9x@>gic
18,"fh<,~",&0\Y4Oe,"fh<,~&0\Y4Oe"
19,"""^[",'(aP-,"""^['(aP-"
20,Rv,+8,Rv+8
21,.],|tn?2,.]|tn?2
22,VU5,d;,VU5d;
23,$ly,bW,$lybW
24,j3%EC#,q1,j3%EC#q1
25,*M,`{L,*M`{L
26,H6,pJ/,H6pJ/
27,T, ,T 
28,mA,=,mA=
29,:s,wo),:swo)
30,},S_,}S_
31,r,I,rI
32,QN,!uD,QN!uD
33,'(aP,-,'(aP-
34,kB,9x,kB9x
35,fh<,",~","fh<,~"
36,&0\Y,4Oe,&0\Y4Oe
37,G,Kz,GKz
38,@>g,ic,@>gic
39,XF,Z7,XFZ7
40,"""",^[,"""^["
41,+,8,+8
42,.,],.]
43,|tn?,2,|tn?2
44,R,v,Rv
45,b,W,bW
46,*,M,*M
47,`{,L,`{L
48,j3,%EC#,j3%EC#
49,pJ,/,pJ/
50,$l,y,$ly
51,q,1,q1
52,d,;,d;
53,V,U5,VU5
54,H,6,H6
55,m,A,mA
56,S,_,S_
57,w,o),wo)
58,:,s,:s
59,!u,D,!uD
60,X,F,XF
61,@,>g,@>g
62,4O,e,4Oe
63,9,x,9x
64,^,[,^[
65,',(aP,'(aP
66,Q,N,QN
67,K,z,Kz
68,&,0\Y,&0\Y
69,i,c,ic
70,k,B,kB
71,",",~,",~"
72,Z,7,Z7
73,f,h<,fh<
74,|,tn?,|tn?
75,j,3,j3
76,$,l,$l
77,`,{,`{
78,%,EC#,%EC#
79,U,5,U5
80,p,J,pJ
81,o,),o)
82,>,g,>g
83,4,O,4O
84,h,<,h<
85,!,u,!u
86,(a,P,(aP
87,0,\Y,0\Y
88,t,n?,tn?
89,E,C#,EC#
90,C,#,C#
91,n,?,n?
92,(,a,(a
93,\,Y,\Y
