,left,right,combine
0,lV+K][kcLoz&F#A*D!Q~ZP-uf2x/>qX _C^@E836,"4Bj5WmR=S7Ge|y""'MrOg$0\,Iw%Nd)1<`pvh?9bnH({i:JtsTU;Y.a}","lV+K][kcLoz&F#A*D!Q~ZP-uf2x/>qX _C^@E8364Bj5WmR=S7Ge|y""'MrOg$0\,Iw%Nd)1<`pvh?9bnH({i:JtsTU;Y.a}"
1,"4Bj5WmR=S7Ge|y""'MrOg$0\,Iw%Nd)",1<`pvh?9bnH({i:JtsTU;Y.a},"4Bj5WmR=S7Ge|y""'MrOg$0\,Iw%Nd)1<`pvh?9bnH({i:JtsTU;Y.a}"
2,lV+K][kcLoz&F#A*D!Q~Z,P-uf2x/>qX _C^@E836,lV+K][kcLoz&F#A*D!Q~ZP-uf2x/>qX _C^@E836
3,1<`pvh?9bn,H({i:JtsTU;Y.a},1<`pvh?9bnH({i:JtsTU;Y.a}
4,4Bj5WmR=S7Ge,"|y""'MrOg$0\,Iw%Nd)","4Bj5WmR=S7Ge|y""'MrOg$0\,Iw%Nd)"
5,P-uf2x/>qX, _C^@E836,P-uf2x/>qX _C^@E836
6,lV+K][kcL,oz&F#A*D!Q~Z,lV+K][kcLoz&F#A*D!Q~Z
7,H({i:Jts,TU;Y.a},H({i:JtsTU;Y.a}
8,1<`pvh,?9bn,1<`pvh?9bn
9,"|y""'MrOg$0\,",Iw%Nd),"|y""'MrOg$0\,Iw%Nd)"
10,4Bj5,WmR=S7Ge,4Bj5WmR=S7Ge
11, _C^@,E836, _C^@E836
12,oz&F#A*,D!Q~Z,oz&F#A*D!Q~Z
13,P-uf2,x/>qX,P-uf2x/>qX
14,lV+K],[kcL,lV+K][kcL
15,H({i,:Jts,H({i:Jts
16,TU;Y,.a},TU;Y.a}
17,?9,bn,?9bn
18,1<`p,vh,1<`pvh
19,"|y""'Mr","Og$0\,","|y""'MrOg$0\,"
20,WmR=S,7Ge,WmR=S7Ge
21,Iw%,Nd),Iw%Nd)
22,4B,j5,4Bj5
23,E8,36,E836
24, _,C^@, _C^@
25,P-u,f2,P-uf2
26,oz,&F#A*,oz&F#A*
27,[k,cL,[kcL
28,D!,Q~Z,D!Q~Z
29,x/,>qX,x/>qX
30,l,V+K],lV+K]
31,TU,;Y,TU;Y
32,.,a},.a}
33,:J,ts,:Jts
34,H(,{i,H({i
35,b,n,bn
36,v,h,vh
37,?,9,?9
38,WmR,=S,WmR=S
39,|y,"""'Mr","|y""'Mr"
40,1<,`p,1<`p
41,Og$,"0\,","Og$0\,"
42,7G,e,7Ge
43,j,5,j5
44,N,d),Nd)
45,I,w%,Iw%
46,3,6,36
47,4,B,4B
48,E,8,E8
49, ,_, _
50,&,F#A*,&F#A*
51,C^,@,C^@
52,Q~,Z,Q~Z
53,P-,u,P-u
54,o,z,oz
55,V+,K],V+K]
56,f,2,f2
57,c,L,cL
58,D,!,D!
59,[,k,[k
60,x,/,x/
61,>q,X,>qX
62,H,(,H(
63,{,i,{i
64,:,J,:J
65,t,s,ts
66,;,Y,;Y
67,a,},a}
68,T,U,TU
69,"""'",Mr,"""'Mr"
70,1,<,1<
71,Og,$,Og$
72,w,%,w%
73,0\,",","0\,"
74,Wm,R,WmR
75,=,S,=S
76,d,),d)
77,|,y,|y
78,7,G,7G
79,`,p,`p
80,K,],K]
81,F#A,*,F#A*
82,C,^,C^
83,>,q,>q
84,V,+,V+
85,P,-,P-
86,Q,~,Q~
87,W,m,Wm
88,M,r,Mr
89,0,\,0\
90,"""",',"""'"
91,O,g,Og
92,F,#A,F#A
93,#,A,#A
