,left,right,combine
0,"tKM@6/D:1`<s5Gn0OUB!Su^4*ZTv'Y""az$wV7","r[JRAP=#{fQ_gh.93N8>;H?2Il|(ymXecL]oxq)p-~&\jCF,}%W +Eidbk","tKM@6/D:1`<s5Gn0OUB!Su^4*ZTv'Y""az$wV7r[JRAP=#{fQ_gh.93N8>;H?2Il|(ymXecL]oxq)p-~&\jCF,}%W +Eidbk"
1,r[JRAP=#{fQ_gh.93N8>;H?2I,"l|(ymXecL]oxq)p-~&\jCF,}%W +Eidbk","r[JRAP=#{fQ_gh.93N8>;H?2Il|(ymXecL]oxq)p-~&\jCF,}%W +Eidbk"
2,tKM@6/D:1`<s5Gn0OUB,"!Su^4*ZTv'Y""az$wV7","tKM@6/D:1`<s5Gn0OUB!Su^4*ZTv'Y""az$wV7"
3,l|(ymXecL]oxq)p-~&,"\jCF,}%W +Eidbk","l|(ymXecL]oxq)p-~&\jCF,}%W +Eidbk"
4,r[JRAP=#{fQ_g,h.93N8>;H?2I,r[JRAP=#{fQ_gh.93N8>;H?2I
5,!Su^4*ZT,"v'Y""az$wV7","!Su^4*ZTv'Y""az$wV7"
6,tKM@6/D:1`,<s5Gn0OUB,tKM@6/D:1`<s5Gn0OUB
7,"\jCF,}%W", +Eidbk,"\jCF,}%W +Eidbk"
8,l|(ymXecL,]oxq)p-~&,l|(ymXecL]oxq)p-~&
9,h.93N8,>;H?2I,h.93N8>;H?2I
10,r[JRA,P=#{fQ_g,r[JRAP=#{fQ_g
11,"v'Y""a",z$wV7,"v'Y""az$wV7"
12,!Su^,4*ZT,!Su^4*ZT
13,<s5G,n0OUB,<s5Gn0OUB
14,tKM@6,/D:1`,tKM@6/D:1`
15, +E,idbk, +Eidbk
16,\jCF,",}%W","\jCF,}%W"
17,]oxq),p-~&,]oxq)p-~&
18,l|,(ymXecL,l|(ymXecL
19,>;H?,2I,>;H?2I
20,P=#{,fQ_g,P=#{fQ_g
21,h.9,3N8,h.93N8
22,r[,JRA,r[JRA
23,z$w,V7,z$wV7
24,v'Y,"""a","v'Y""a"
25,4*,ZT,4*ZT
26,<s,5G,<s5G
27,n0,OUB,n0OUB
28,!S,u^,!Su^
29,/D:,1`,/D:1`
30,tKM,@6,tKM@6
31,id,bk,idbk
32, ,+E, +E
33,",}",%W,",}%W"
34,\j,CF,\jCF
35,p-,~&,p-~&
36,(ym,XecL,(ymXecL
37,]o,xq),]oxq)
38,2,I,2I
39,l,|,l|
40,>;,H?,>;H?
41,fQ,_g,fQ_g
42,h,.9,h.9
43,P=,#{,P=#{
44,3,N8,3N8
45,r,[,r[
46,J,RA,JRA
47,V,7,V7
48,z$,w,z$w
49,"""",a,"""a"
50,v',Y,v'Y
51,Z,T,ZT
52,O,UB,OUB
53,u,^,u^
54,n,0,n0
55,4,*,4*
56,<,s,<s
57,5,G,5G
58,!,S,!S
59,@,6,@6
60,tK,M,tKM
61,b,k,bk
62,1,`,1`
63,/,D:,/D:
64,i,d,id
65,+,E,+E
66,%,W,%W
67,\,j,\j
68,",",},",}"
69,C,F,CF
70,~,&,~&
71,(,ym,(ym
72,Xec,L,XecL
73,p,-,p-
74,],o,]o
75,x,q),xq)
76,H,?,H?
77,N,8,N8
78,f,Q,fQ
79,P,=,P=
80,.,9,.9
81,#,{,#{
82,_,g,_g
83,>,;,>;
84,R,A,RA
85,v,',v'
86,z,$,z$
87,U,B,UB
88,D,:,D:
89,t,K,tK
90,y,m,ym
91,q,),q)
92,Xe,c,Xec
93,X,e,Xe
