,left,right,combine
0,"UD8aSmYvKh+Xtl!~E[c`r6?}w&BfQ9.s>"",ik]z\n(",qo|@gejT=2{Hb5CO<V-*';^A/u NxGJW$:)P7_3d1%yIL0pM#ZRF4,"UD8aSmYvKh+Xtl!~E[c`r6?}w&BfQ9.s>"",ik]z\n(qo|@gejT=2{Hb5CO<V-*';^A/u NxGJW$:)P7_3d1%yIL0pM#ZRF4"
1,qo|@gejT=2{Hb5CO<V-*';^,A/u NxGJW$:)P7_3d1%yIL0pM#ZRF4,qo|@gejT=2{Hb5CO<V-*';^A/u NxGJW$:)P7_3d1%yIL0pM#ZRF4
2,UD8aSmYvKh+Xtl!~E[c`r6?,"}w&BfQ9.s>"",ik]z\n(","UD8aSmYvKh+Xtl!~E[c`r6?}w&BfQ9.s>"",ik]z\n("
3,A/u NxGJW$:),P7_3d1%yIL0pM#ZRF4,A/u NxGJW$:)P7_3d1%yIL0pM#ZRF4
4,qo|@gejT=2{Hb,5CO<V-*';^,qo|@gejT=2{Hb5CO<V-*';^
5,}w&BfQ9.s,">"",ik]z\n(","}w&BfQ9.s>"",ik]z\n("
6,UD8aSmYvK,h+Xtl!~E[c`r6?,UD8aSmYvKh+Xtl!~E[c`r6?
7,P7_3d1%yI,L0pM#ZRF4,P7_3d1%yIL0pM#ZRF4
8,A/u NxG,JW$:),A/u NxGJW$:)
9,5CO<,V-*';^,5CO<V-*';^
10,qo|@gej,T=2{Hb,qo|@gejT=2{Hb
11,">"",i",k]z\n(,">"",ik]z\n("
12,}w&Bf,Q9.s,}w&BfQ9.s
13,h+Xtl!,~E[c`r6?,h+Xtl!~E[c`r6?
14,UD8a,SmYvK,UD8aSmYvK
15,L0pM#,ZRF4,L0pM#ZRF4
16,P7_3,d1%yI,P7_3d1%yI
17,JW$,:),JW$:)
18,A/u, NxG,A/u NxG
19,V-*,';^,V-*';^
20,qo|@,gej,qo|@gej
21,T=2,{Hb,T=2{Hb
22,5C,O<,5CO<
23,k]z\,n(,k]z\n(
24,Q9,.s,Q9.s
25,">""",",i",">"",i"
26,}w&,Bf,}w&Bf
27,h+X,tl!,h+Xtl!
28,~E[,c`r6?,~E[c`r6?
29,Sm,YvK,SmYvK
30,UD,8a,UD8a
31,ZR,F4,ZRF4
32,P7,_3,P7_3
33,d1,%yI,d1%yI
34,L0p,M#,L0pM#
35,:,),:)
36,JW,$,JW$
37,';,^,';^
38, ,NxG, NxG
39,A/,u,A/u
40,V,-*,V-*
41,T,=2,T=2
42,qo,|@,qo|@
43,5,C,5C
44,O,<,O<
45,{,Hb,{Hb
46,g,ej,gej
47,n,(,n(
48,Q,9,Q9
49,B,f,Bf
50,",",i,",i"
51,k]z,\,k]z\
52,.,s,.s
53,>,"""",">"""
54,~E,[,~E[
55,},w&,}w&
56,tl,!,tl!
57,h+,X,h+X
58,Y,vK,YvK
59,c,`r6?,c`r6?
60,S,m,Sm
61,F,4,F4
62,U,D,UD
63,8,a,8a
64,Z,R,ZR
65,d,1,d1
66,%y,I,%yI
67,_,3,_3
68,M,#,M#
69,L0,p,L0p
70,P,7,P7
71,',;,';
72,-,*,-*
73,N,xG,NxG
74,J,W,JW
75,A,/,A/
76,H,b,Hb
77,|,@,|@
78,q,o,qo
79,e,j,ej
80,=,2,=2
81,k,]z,k]z
82,`r6,?,`r6?
83,w,&,w&
84,~,E,~E
85,t,l,tl
86,h,+,h+
87,v,K,vK
88,%,y,%y
89,L,0,L0
90,x,G,xG
91,],z,]z
92,`r,6,`r6
93,`,r,`r
