,left,right,combine
0,fLOz7N&.5%Jwk#8<t|9lxB@ {`^Uq6Gr?>Fs,"cYby(o""KRH!u$X)C;-e'0hPQD_*WTp]4}gVSMi~I[j\aZ3/nm1E=Av:2d,+","fLOz7N&.5%Jwk#8<t|9lxB@ {`^Uq6Gr?>FscYby(o""KRH!u$X)C;-e'0hPQD_*WTp]4}gVSMi~I[j\aZ3/nm1E=Av:2d,+"
1,"cYby(o""KRH!u$X)C;-e'","0hPQD_*WTp]4}gVSMi~I[j\aZ3/nm1E=Av:2d,+","cYby(o""KRH!u$X)C;-e'0hPQD_*WTp]4}gVSMi~I[j\aZ3/nm1E=Av:2d,+"
2,fLOz7N&.5%Jwk,#8<t|9lxB@ {`^Uq6Gr?>Fs,fLOz7N&.5%Jwk#8<t|9lxB@ {`^Uq6Gr?>Fs
3,0hPQD_*WTp]4}gVSMi~,"I[j\aZ3/nm1E=Av:2d,+","0hPQD_*WTp]4}gVSMi~I[j\aZ3/nm1E=Av:2d,+"
4,"cYby(o""KRH",!u$X)C;-e',"cYby(o""KRH!u$X)C;-e'"
5,#8<t|9lxB@ ,{`^Uq6Gr?>Fs,#8<t|9lxB@ {`^Uq6Gr?>Fs
6,fLOz7N,&.5%Jwk,fLOz7N&.5%Jwk
7,I[j\aZ3/n,"m1E=Av:2d,+","I[j\aZ3/nm1E=Av:2d,+"
8,0hPQD_*WTp,]4}gVSMi~,0hPQD_*WTp]4}gVSMi~
9,!u$X),C;-e',!u$X)C;-e'
10,{`^Uq6,Gr?>Fs,{`^Uq6Gr?>Fs
11,cYby(,"o""KRH","cYby(o""KRH"
12,#8<t|,9lxB@ ,#8<t|9lxB@ 
13,&.5,%Jwk,&.5%Jwk
14,fLO,z7N,fLOz7N
15,m1E=Av:2,"d,+","m1E=Av:2d,+"
16,0hPQD_*W,Tp,0hPQD_*WTp
17,]4}g,VSMi~,]4}gVSMi~
18,I[,j\aZ3/n,I[j\aZ3/n
19,C;,-e',C;-e'
20,!u,$X),!u$X)
21,{`^U,q6,{`^Uq6
22,cYb,y(,cYby(
23,Gr?,>Fs,Gr?>Fs
24,"o""",KRH,"o""KRH"
25,9lxB,@ ,9lxB@ 
26,#8<,t|,#8<t|
27,%J,wk,%Jwk
28,&,.5,&.5
29,z7,N,z7N
30,f,LO,fLO
31,d,",+","d,+"
32,0h,PQD_*W,0hPQD_*W
33,T,p,Tp
34,m1E=A,v:2,m1E=Av:2
35,I,[,I[
36,j\aZ3,/n,j\aZ3/n
37,]4,}g,]4}g
38,VSM,i~,VSMi~
39,-,e',-e'
40,$,X),$X)
41,!,u,!u
42,C,;,C;
43,cY,b,cYb
44,o,"""","o"""
45,9l,xB,9lxB
46,q,6,q6
47,{`,^U,{`^U
48,G,r?,Gr?
49,y,(,y(
50,K,RH,KRH
51,@, ,@ 
52,>F,s,>Fs
53,t,|,t|
54,.,5,.5
55,z,7,z7
56,#,8<,#8<
57,w,k,wk
58,L,O,LO
59,%,J,%J
60,",",+,",+"
61,e,',e'
62,0,h,0h
63,i,~,i~
64,v:,2,v:2
65,m1,E=A,m1E=A
66,V,SM,VSM
67,PQD_,*W,PQD_*W
68,j,\aZ3,j\aZ3
69,],4,]4
70,},g,}g
71,/,n,/n
72,X,),X)
73,x,B,xB
74,c,Y,cY
75,^,U,^U
76,>,F,>F
77,9,l,9l
78,r,?,r?
79,R,H,RH
80,{,`,{`
81,8,<,8<
82,*,W,*W
83,m,1,m1
84,S,M,SM
85,\a,Z3,\aZ3
86,PQ,D_,PQD_
87,v,:,v:
88,E=,A,E=A
89,E,=,E=
90,D,_,D_
91,P,Q,PQ
92,Z,3,Z3
93,\,a,\a
