,left,right,combine
0,;i\m/QA<J5hk+3#Sf}@v7Wl4x[r=MteV-R]1K_E!TH,"|D{* ~0&2zo:Y^ujy?LI.X'w)%ZCaN,8""Fb>9cBsg(`OU$pqdG6nP",";i\m/QA<J5hk+3#Sf}@v7Wl4x[r=MteV-R]1K_E!TH|D{* ~0&2zo:Y^ujy?LI.X'w)%ZCaN,8""Fb>9cBsg(`OU$pqdG6nP"
1,|D{* ~0&2zo:Y^ujy,"?LI.X'w)%ZCaN,8""Fb>9cBsg(`OU$pqdG6nP","|D{* ~0&2zo:Y^ujy?LI.X'w)%ZCaN,8""Fb>9cBsg(`OU$pqdG6nP"
2,;i\m/QA<J5hk+3#Sf},@v7Wl4x[r=MteV-R]1K_E!TH,;i\m/QA<J5hk+3#Sf}@v7Wl4x[r=MteV-R]1K_E!TH
3,"?LI.X'w)%ZCaN,8""Fb>9c",Bsg(`OU$pqdG6nP,"?LI.X'w)%ZCaN,8""Fb>9cBsg(`OU$pqdG6nP"
4,|D{* ~0,&2zo:Y^ujy,|D{* ~0&2zo:Y^ujy
5,@v7Wl4x[r=M,teV-R]1K_E!TH,@v7Wl4x[r=MteV-R]1K_E!TH
6,;i\m/QA<,J5hk+3#Sf},;i\m/QA<J5hk+3#Sf}
7,Bsg(`OU$pqd,G6nP,Bsg(`OU$pqdG6nP
8,?LI.X'w)%Z,"CaN,8""Fb>9c","?LI.X'w)%ZCaN,8""Fb>9c"
9,&2zo,:Y^ujy,&2zo:Y^ujy
10,|D{*, ~0,|D{* ~0
11,@v7Wl,4x[r=M,@v7Wl4x[r=M
12,teV-R]1,K_E!TH,teV-R]1K_E!TH
13,J5hk,+3#Sf},J5hk+3#Sf}
14,;i\m,/QA<,;i\m/QA<
15,G6,nP,G6nP
16,?LI.X',w)%Z,?LI.X'w)%Z
17,"CaN,8""Fb",>9c,"CaN,8""Fb>9c"
18,Bsg(`,OU$pqd,Bsg(`OU$pqd
19,:Y,^ujy,:Y^ujy
20,&2,zo,&2zo
21, ,~0, ~0
22,|D,{*,|D{*
23,@v7,Wl,@v7Wl
24,K_E!,TH,K_E!TH
25,4x,[r=M,4x[r=M
26,teV,-R]1,teV-R]1
27,+3#,Sf},+3#Sf}
28,J5,hk,J5hk
29,;i,\m,;i\m
30,/Q,A<,/QA<
31,n,P,nP
32,G,6,G6
33,Bs,g(`,Bsg(`
34,"CaN,8""",Fb,"CaN,8""Fb"
35,w),%Z,w)%Z
36,^,ujy,^ujy
37,>,9c,>9c
38,OU$p,qd,OU$pqd
39,?LI,.X',?LI.X'
40,:,Y,:Y
41,z,o,zo
42,&,2,&2
43,~,0,~0
44,te,V,teV
45,4,x,4x
46,K_,E!,K_E!
47,T,H,TH
48,-R,]1,-R]1
49,[r,=M,[r=M
50,W,l,Wl
51,Sf,},Sf}
52,|,D,|D
53,{,*,{*
54,@,v7,@v7
55,+,3#,+3#
56,J,5,J5
57,/,Q,/Q
58,h,k,hk
59,\,m,\m
60,;,i,;i
61,A,<,A<
62,q,d,qd
63,Ca,"N,8""","CaN,8"""
64,?,LI,?LI
65,uj,y,ujy
66,.,X',.X'
67,g(,`,g(`
68,B,s,Bs
69,F,b,Fb
70,%,Z,%Z
71,OU$,p,OU$p
72,9,c,9c
73,w,),w)
74,K,_,K_
75,t,e,te
76,S,f,Sf
77,v,7,v7
78,],1,]1
79,[,r,[r
80,=,M,=M
81,E,!,E!
82,-,R,-R
83,3,#,3#
84,X,',X'
85,C,a,Ca
86,u,j,uj
87,g,(,g(
88,L,I,LI
89,"N,","8""","N,8"""
90,OU,$,OU$
91,O,U,OU
92,N,",","N,"
93,8,"""","8"""
