,left,right,combine
0,p`3$IdN#V@w=s!JX/+_~UD-[7k1M>&jxZA6O,"%LRuT{)oB mC""0FSG5n\*},bcKr:2a]g.z|'?q84h9WylYfvPtE^;iQ(eH<","p`3$IdN#V@w=s!JX/+_~UD-[7k1M>&jxZA6O%LRuT{)oB mC""0FSG5n\*},bcKr:2a]g.z|'?q84h9WylYfvPtE^;iQ(eH<"
1,"%LRuT{)oB mC""0FSG5n\*},bcKr:2a]",g.z|'?q84h9WylYfvPtE^;iQ(eH<,"%LRuT{)oB mC""0FSG5n\*},bcKr:2a]g.z|'?q84h9WylYfvPtE^;iQ(eH<"
2,p`3$IdN#V@w=s!JX/+_,~UD-[7k1M>&jxZA6O,p`3$IdN#V@w=s!JX/+_~UD-[7k1M>&jxZA6O
3,g.z|'?q84h9W,ylYfvPtE^;iQ(eH<,g.z|'?q84h9WylYfvPtE^;iQ(eH<
4,%LRuT{)oB mC,"""0FSG5n\*},bcKr:2a]","%LRuT{)oB mC""0FSG5n\*},bcKr:2a]"
5,~UD-[7k,1M>&jxZA6O,~UD-[7k1M>&jxZA6O
6,p`3$IdN#V@,w=s!JX/+_,p`3$IdN#V@w=s!JX/+_
7,ylYfvPtE,^;iQ(eH<,ylYfvPtE^;iQ(eH<
8,g.z|',?q84h9W,g.z|'?q84h9W
9,"""0FSG5n\*","},bcKr:2a]","""0FSG5n\*},bcKr:2a]"
10,%LRuT{)o,B mC,%LRuT{)oB mC
11,1M>&,jxZA6O,1M>&jxZA6O
12,~UD,-[7k,~UD-[7k
13,p`3$,IdN#V@,p`3$IdN#V@
14,w=s!J,X/+_,w=s!JX/+_
15,^;i,Q(eH<,^;iQ(eH<
16,ylY,fvPtE,ylYfvPtE
17,?q8,4h9W,?q84h9W
18,g.,z|',g.z|'
19,"},bcKr",:2a],"},bcKr:2a]"
20,%LRu,T{)o,%LRuT{)o
21,jxZ,A6O,jxZA6O
22,"""0FS",G5n\*,"""0FSG5n\*"
23,B ,mC,B mC
24,1M,>&,1M>&
25,-[,7k,-[7k
26,~,UD,~UD
27,IdN#,V@,IdN#V@
28,w=s,!J,w=s!J
29,p`,3$,p`3$
30,X/,+_,X/+_
31,Q(,eH<,Q(eH<
32,y,lY,ylY
33,4h,9W,4h9W
34,^,;i,^;i
35,fv,PtE,fvPtE
36,?,q8,?q8
37,z|,',z|'
38,g,.,g.
39,:2a,],:2a]
40,A,6O,A6O
41,%,LRu,%LRu
42,"},bcK",r,"},bcKr"
43,"""0F",S,"""0FS"
44,G5n,\*,G5n\*
45,B, ,B 
46,m,C,mC
47,T{,)o,T{)o
48,j,xZ,jxZ
49,7,k,7k
50,>,&,>&
51,-,[,-[
52,1,M,1M
53,U,D,UD
54,3,$,3$
55,+,_,+_
56,w,=s,w=s
57,p,`,p`
58,!,J,!J
59,X,/,X/
60,Id,N#,IdN#
61,V,@,V@
62,e,H<,eH<
63,l,Y,lY
64,f,v,fv
65,q,8,q8
66,Q,(,Q(
67,9,W,9W
68,P,tE,PtE
69,;,i,;i
70,4,h,4h
71,z,|,z|
72,\,*,\*
73,"},bc",K,"},bcK"
74,G5,n,G5n
75,:,2a,:2a
76,),o,)o
77,LR,u,LRu
78,6,O,6O
79,"""0",F,"""0F"
80,x,Z,xZ
81,T,{,T{
82,=,s,=s
83,N,#,N#
84,I,d,Id
85,H,<,H<
86,t,E,tE
87,G,5,G5
88,L,R,LR
89,2,a,2a
90,"""",0,"""0"
91,"},",bc,"},bc"
92,},",","},"
93,b,c,bc
