,left,right,combine
0,"V_vW8Ew,4Qsm~H/be6U+fA*@9XdK(1oD'>#i\","k[$JcaB=:{C027gqR&?IT}%z3lyun]!NtZOjFPYrGL<-.|""^M h;`pSx5)","V_vW8Ew,4Qsm~H/be6U+fA*@9XdK(1oD'>#i\k[$JcaB=:{C027gqR&?IT}%z3lyun]!NtZOjFPYrGL<-.|""^M h;`pSx5)"
1,k[$JcaB=:{C027gqR&?IT,"}%z3lyun]!NtZOjFPYrGL<-.|""^M h;`pSx5)","k[$JcaB=:{C027gqR&?IT}%z3lyun]!NtZOjFPYrGL<-.|""^M h;`pSx5)"
2,"V_vW8Ew,4Qsm~H/",be6U+fA*@9XdK(1oD'>#i\,"V_vW8Ew,4Qsm~H/be6U+fA*@9XdK(1oD'>#i\"
3,}%z3lyun]!NtZOj,"FPYrGL<-.|""^M h;`pSx5)","}%z3lyun]!NtZOjFPYrGL<-.|""^M h;`pSx5)"
4,k[$JcaB=:{C,027gqR&?IT,k[$JcaB=:{C027gqR&?IT
5,be6U+fA*@9X,dK(1oD'>#i\,be6U+fA*@9XdK(1oD'>#i\
6,V_vW8E,"w,4Qsm~H/","V_vW8Ew,4Qsm~H/"
7,"FPYrGL<-.|""^M", h;`pSx5),"FPYrGL<-.|""^M h;`pSx5)"
8,}%z3ly,un]!NtZOj,}%z3lyun]!NtZOj
9,027gqR,&?IT,027gqR&?IT
10,dK(1o,D'>#i\,dK(1oD'>#i\
11,k[$Jc,aB=:{C,k[$JcaB=:{C
12,be6,U+fA*@9X,be6U+fA*@9X
13,"w,4Qs",m~H/,"w,4Qsm~H/"
14,V_,vW8E,V_vW8E
15,un]!N,tZOj,un]!NtZOj
16,FPYrGL<,"-.|""^M","FPYrGL<-.|""^M"
17, h;,`pSx5), h;`pSx5)
18,}%z,3ly,}%z3ly
19,&?,IT,&?IT
20,02,7gqR,027gqR
21,dK,(1o,dK(1o
22,k[,$Jc,k[$Jc
23,D'>,#i\,D'>#i\
24,aB=,:{C,aB=:{C
25,U+fA*,@9X,U+fA*@9X
26,b,e6,be6
27,m~,H/,m~H/
28,"w,4",Qs,"w,4Qs"
29,vW,8E,vW8E
30,V,_,V_
31,3l,y,3ly
32,"-.|""",^M,"-.|""^M"
33, ,h;, h;
34,un,]!N,un]!N
35,`p,Sx5),`pSx5)
36,FP,YrGL<,FPYrGL<
37,tZO,j,tZOj
38,},%z,}%z
39,&,?,&?
40,I,T,IT
41,7,gqR,7gqR
42,:,{C,:{C
43,a,B=,aB=
44,d,K,dK
45,@9,X,@9X
46,k,[,k[
47,$J,c,$Jc
48,0,2,02
49,D',>,D'>
50,U+fA,*,U+fA*
51,#,i\,#i\
52,(1,o,(1o
53,e,6,e6
54,H,/,H/
55,v,W,vW
56,Q,s,Qs
57,8,E,8E
58,m,~,m~
59,w,",4","w,4"
60,^,M,^M
61,t,ZO,tZO
62,F,P,FP
63,u,n,un
64,`,p,`p
65,%,z,%z
66,3,l,3l
67,Sx5,),Sx5)
68,h,;,h;
69,]!,N,]!N
70,Yr,GL<,YrGL<
71,-,".|""","-.|"""
72,g,qR,gqR
73,D,',D'
74,{,C,{C
75,i,\,i\
76,(,1,(1
77,$,J,$J
78,U+f,A,U+fA
79,B,=,B=
80,@,9,@9
81,",",4,",4"
82,S,x5,Sx5
83,Y,r,Yr
84,],!,]!
85,q,R,qR
86,.|,"""",".|"""
87,GL,<,GL<
88,Z,O,ZO
89,U,+f,U+f
90,+,f,+f
91,.,|,.|
92,G,L,GL
93,x,5,x5
