,left,right,combine
0,(d0OX`Wy$)oviU]F~HuMEp'A*2Zt#qrh:86,",nz{+mQ&=\Cj}?5RsTKIl;f>eb-/_1Jc[ g^9kG.!SNa3<4LYxw@P%""|BDV7","(d0OX`Wy$)oviU]F~HuMEp'A*2Zt#qrh:86,nz{+mQ&=\Cj}?5RsTKIl;f>eb-/_1Jc[ g^9kG.!SNa3<4LYxw@P%""|BDV7"
1,",nz{+mQ&=\Cj}?5RsTKIl;","f>eb-/_1Jc[ g^9kG.!SNa3<4LYxw@P%""|BDV7",",nz{+mQ&=\Cj}?5RsTKIl;f>eb-/_1Jc[ g^9kG.!SNa3<4LYxw@P%""|BDV7"
2,(d0OX`Wy$)oviU]F~,HuMEp'A*2Zt#qrh:86,(d0OX`Wy$)oviU]F~HuMEp'A*2Zt#qrh:86
3,f>eb-/_1Jc[ g^9k,"G.!SNa3<4LYxw@P%""|BDV7","f>eb-/_1Jc[ g^9kG.!SNa3<4LYxw@P%""|BDV7"
4,",nz{+mQ&=\Cj",}?5RsTKIl;,",nz{+mQ&=\Cj}?5RsTKIl;"
5,HuMEp'A,*2Zt#qrh:86,HuMEp'A*2Zt#qrh:86
6,(d0OX`Wy,$)oviU]F~,(d0OX`Wy$)oviU]F~
7,G.!SNa3<,"4LYxw@P%""|BDV7","G.!SNa3<4LYxw@P%""|BDV7"
8,f>eb-/_1,Jc[ g^9k,f>eb-/_1Jc[ g^9k
9,}?5RsT,KIl;,}?5RsTKIl;
10,*2Zt#q,rh:86,*2Zt#qrh:86
11,",nz{+",mQ&=\Cj,",nz{+mQ&=\Cj"
12,$)ovi,U]F~,$)oviU]F~
13,HuME,p'A,HuMEp'A
14,(d0O,X`Wy,(d0OX`Wy
15,Jc[, g^9k,Jc[ g^9k
16,G.!SN,a3<,G.!SNa3<
17,"4LYxw@P%""",|BDV7,"4LYxw@P%""|BDV7"
18,f>,eb-/_1,f>eb-/_1
19,KI,l;,KIl;
20,}?5,RsT,}?5RsT
21,*2Zt,#q,*2Zt#q
22,mQ&,=\Cj,mQ&=\Cj
23,rh,:86,rh:86
24,",n",z{+,",nz{+"
25,$)o,vi,$)ovi
26,Hu,ME,HuME
27,p',A,p'A
28,X`,Wy,X`Wy
29,U],F~,U]F~
30,(d,0O,(d0O
31,|,BDV7,|BDV7
32,4LYxw,"@P%""","4LYxw@P%"""
33,eb-,/_1,eb-/_1
34,J,c[,Jc[
35,a,3<,a3<
36,G.,!SN,G.!SN
37, ,g^9k, g^9k
38,l,;,l;
39,f,>,f>
40,R,sT,RsT
41,K,I,KI
42,}?,5,}?5
43,r,h,rh
44,",",n,",n"
45,m,Q&,mQ&
46,*2,Zt,*2Zt
47,:,86,:86
48,z{,+,z{+
49,=\,Cj,=\Cj
50,#,q,#q
51,F,~,F~
52,v,i,vi
53,M,E,ME
54,$,)o,$)o
55,W,y,Wy
56,X,`,X`
57,H,u,Hu
58,U,],U]
59,p,',p'
60,0,O,0O
61,!S,N,!SN
62,3,<,3<
63,/,_1,/_1
64,4L,Yxw,4LYxw
65,G,.,G.
66,g,^9k,g^9k
67,BDV,7,BDV7
68,(,d,(d
69,e,b-,eb-
70,c,[,c[
71,@P,"%""","@P%"""
72,s,T,sT
73,Z,t,Zt
74,8,6,86
75,Q,&,Q&
76,*,2,*2
77,C,j,Cj
78,z,{,z{
79,=,\,=\
80,},?,}?
81,),o,)o
82,b,-,b-
83,_,1,_1
84,4,L,4L
85,^,9k,^9k
86,BD,V,BDV
87,@,P,@P
88,%,"""","%"""
89,!,S,!S
90,Yx,w,Yxw
91,Y,x,Yx
92,9,k,9k
93,B,D,BD
