,left,right,combine
0,"%{8>J*m=N\pB<Idx@$""o/Uf_KY M)u1'l#","V(6[OeFDb4P~n7QAiC9-:RwGg30,yXH+a?tTvs`;hjS|q2Z]Lr}.czW!k5E^&","%{8>J*m=N\pB<Idx@$""o/Uf_KY M)u1'l#V(6[OeFDb4P~n7QAiC9-:RwGg30,yXH+a?tTvs`;hjS|q2Z]Lr}.czW!k5E^&"
1,"V(6[OeFDb4P~n7QAiC9-:RwGg30,yXH+a",?tTvs`;hjS|q2Z]Lr}.czW!k5E^&,"V(6[OeFDb4P~n7QAiC9-:RwGg30,yXH+a?tTvs`;hjS|q2Z]Lr}.czW!k5E^&"
2,%{8>J*m=N\pB<Idx@,"$""o/Uf_KY M)u1'l#","%{8>J*m=N\pB<Idx@$""o/Uf_KY M)u1'l#"
3,?tTvs`;hjS|q,2Z]Lr}.czW!k5E^&,?tTvs`;hjS|q2Z]Lr}.czW!k5E^&
4,V(6[OeFDb4P~n7,"QAiC9-:RwGg30,yXH+a","V(6[OeFDb4P~n7QAiC9-:RwGg30,yXH+a"
5,"$""o/Uf_KY", M)u1'l#,"$""o/Uf_KY M)u1'l#"
6,%{8>J*m,=N\pB<Idx@,%{8>J*m=N\pB<Idx@
7,2Z]Lr}.c,zW!k5E^&,2Z]Lr}.czW!k5E^&
8,?tTvs`,;hjS|q,?tTvs`;hjS|q
9,V(6[Oe,FDb4P~n7,V(6[OeFDb4P~n7
10,"QAiC9-:RwGg30,",yXH+a,"QAiC9-:RwGg30,yXH+a"
11, M)u,1'l#, M)u1'l#
12,"$""o/U",f_KY,"$""o/Uf_KY"
13,=N\pB,<Idx@,=N\pB<Idx@
14,%{,8>J*m,%{8>J*m
15,2Z]L,r}.c,2Z]Lr}.c
16,zW!k,5E^&,zW!k5E^&
17,;h,jS|q,;hjS|q
18,?tT,vs`,?tTvs`
19,yX,H+a,yXH+a
20,QAiC9-:Rw,"Gg30,","QAiC9-:RwGg30,"
21,FD,b4P~n7,FDb4P~n7
22,V(6,[Oe,V(6[Oe
23,1',l#,1'l#
24,f_,KY,f_KY
25, M,)u, M)u
26,"$""",o/U,"$""o/U"
27,<I,dx@,<Idx@
28,=N,\pB,=N\pB
29,8>,J*m,8>J*m
30,%,{,%{
31,jS,|q,jS|q
32,r},.c,r}.c
33,2Z,]L,2Z]L
34,zW,!k,zW!k
35,5E,^&,5E^&
36,;,h,;h
37,vs,`,vs`
38,F,D,FD
39,H,+a,H+a
40,b4P~,n7,b4P~n7
41,?t,T,?tT
42,QAiC,9-:Rw,QAiC9-:Rw
43,V(,6,V(6
44,y,X,yX
45,[O,e,[Oe
46,Gg3,"0,","Gg30,"
47,l,#,l#
48,f,_,f_
49,),u,)u
50,K,Y,KY
51,1,',1'
52, ,M, M
53,o/,U,o/U
54,$,"""","$"""
55,J,*m,J*m
56,=,N,=N
57,d,x@,dx@
58,\,pB,\pB
59,8,>,8>
60,<,I,<I
61,!,k,!k
62,|,q,|q
63,j,S,jS
64,.,c,.c
65,^,&,^&
66,z,W,zW
67,5,E,5E
68,],L,]L
69,r,},r}
70,2,Z,2Z
71,v,s,vs
72,Gg,3,Gg3
73,?,t,?t
74,b4,P~,b4P~
75,V,(,V(
76,QA,iC,QAiC
77,+,a,+a
78,9-:R,w,9-:Rw
79,[,O,[O
80,0,",","0,"
81,n,7,n7
82,p,B,pB
83,o,/,o/
84,x,@,x@
85,*,m,*m
86,i,C,iC
87,G,g,Gg
88,b,4,b4
89,Q,A,QA
90,P,~,P~
91,9-,:R,9-:R
92,9,-,9-
93,:,R,:R
