,left,right,combine
0,"U@>~O2Z=J\obF#""EK_M}0*RlQY<q%&dGpX|^v","sjm:D7W]f$waHxC'9n;-BT!ey[6ug3h`c,./I4tSi?Nr)LAzVPk(81+ 5{","U@>~O2Z=J\obF#""EK_M}0*RlQY<q%&dGpX|^vsjm:D7W]f$waHxC'9n;-BT!ey[6ug3h`c,./I4tSi?Nr)LAzVPk(81+ 5{"
1,sjm:D7W]f$waHxC'9n;-BT!ey[6,"ug3h`c,./I4tSi?Nr)LAzVPk(81+ 5{","sjm:D7W]f$waHxC'9n;-BT!ey[6ug3h`c,./I4tSi?Nr)LAzVPk(81+ 5{"
2,"U@>~O2Z=J\obF#""",EK_M}0*RlQY<q%&dGpX|^v,"U@>~O2Z=J\obF#""EK_M}0*RlQY<q%&dGpX|^v"
3,"ug3h`c,./I4tSi?",Nr)LAzVPk(81+ 5{,"ug3h`c,./I4tSi?Nr)LAzVPk(81+ 5{"
4,sjm:D7W]f$waHx,C'9n;-BT!ey[6,sjm:D7W]f$waHxC'9n;-BT!ey[6
5,EK_M}0*RlQY,<q%&dGpX|^v,EK_M}0*RlQY<q%&dGpX|^v
6,U@>~O2Z,"=J\obF#""","U@>~O2Z=J\obF#"""
7,Nr)LAzVPk,(81+ 5{,Nr)LAzVPk(81+ 5{
8,"ug3h`c,.",/I4tSi?,"ug3h`c,./I4tSi?"
9,C'9n;,-BT!ey[6,C'9n;-BT!ey[6
10,sjm:D7W],f$waHx,sjm:D7W]f$waHx
11,<q%&,dGpX|^v,<q%&dGpX|^v
12,EK_M},0*RlQY,EK_M}0*RlQY
13,U@>~,O2Z,U@>~O2Z
14,=J\o,"bF#""","=J\obF#"""
15,/I4t,Si?,/I4tSi?
16,Nr)LA,zVPk,Nr)LAzVPk
17,(81+, 5{,(81+ 5{
18,-BT!,ey[6,-BT!ey[6
19,ug3,"h`c,.","ug3h`c,."
20,C'9,n;,C'9n;
21,f$wa,Hx,f$waHx
22,dGpX,|^v,dGpX|^v
23,sjm:D7,W],sjm:D7W]
24,<q,%&,<q%&
25,0*R,lQY,0*RlQY
26,EK,_M},EK_M}
27,=J,\o,=J\o
28,U@,>~,U@>~
29,bF,"#""","bF#"""
30,O,2Z,O2Z
31,Nr,)LA,Nr)LA
32,zV,Pk,zVPk
33,/I,4t,/I4t
34,Si,?,Si?
35, ,5{, 5{
36,(8,1+,(81+
37,-B,T!,-BT!
38,h`c,",.","h`c,."
39,ey,[6,ey[6
40,ug,3,ug3
41,C',9,C'9
42,n,;,n;
43,H,x,Hx
44,dG,pX,dGpX
45,|^,v,|^v
46,f$w,a,f$wa
47,W,],W]
48,sj,m:D7,sjm:D7
49,%,&,%&
50,lQ,Y,lQY
51,<,q,<q
52,0*,R,0*R
53,_M,},_M}
54,\,o,\o
55,U,@,U@
56,#,"""","#"""
57,=,J,=J
58,>,~,>~
59,b,F,bF
60,2,Z,2Z
61,E,K,EK
62,S,i,Si
63,N,r,Nr
64,z,V,zV
65,/,I,/I
66,(,8,(8
67,1,+,1+
68,4,t,4t
69,P,k,Pk
70,),LA,)LA
71,5,{,5{
72,[,6,[6
73,h,`c,h`c
74,-,B,-B
75,",",.,",."
76,u,g,ug
77,e,y,ey
78,T,!,T!
79,C,',C'
80,d,G,dG
81,m,:D7,m:D7
82,|,^,|^
83,f,$w,f$w
84,p,X,pX
85,s,j,sj
86,0,*,0*
87,l,Q,lQ
88,_,M,_M
89,L,A,LA
90,`,c,`c
91,$,w,$w
92,:D,7,:D7
93,:,D,:D
