,left,right,combine
0,-3URd%{F@#y}SH~<>ePoqr+0&GuJ2W\hnjk`Q[.,"_EVwMT""l$aI|:vpA5gbL*,Y7NmZ8!)fzxX^t'4(D/B9 cC;KsO=61?]i","-3URd%{F@#y}SH~<>ePoqr+0&GuJ2W\hnjk`Q[._EVwMT""l$aI|:vpA5gbL*,Y7NmZ8!)fzxX^t'4(D/B9 cC;KsO=61?]i"
1,"_EVwMT""l$aI|:vpA5gbL*,Y7NmZ8",!)fzxX^t'4(D/B9 cC;KsO=61?]i,"_EVwMT""l$aI|:vpA5gbL*,Y7NmZ8!)fzxX^t'4(D/B9 cC;KsO=61?]i"
2,-3URd%{F@#y}SH~<>,ePoqr+0&GuJ2W\hnjk`Q[.,-3URd%{F@#y}SH~<>ePoqr+0&GuJ2W\hnjk`Q[.
3,!)fzxX^t'4(D/B9, cC;KsO=61?]i,!)fzxX^t'4(D/B9 cC;KsO=61?]i
4,"_EVwMT""l$","aI|:vpA5gbL*,Y7NmZ8","_EVwMT""l$aI|:vpA5gbL*,Y7NmZ8"
5,ePoqr+0&GuJ,2W\hnjk`Q[.,ePoqr+0&GuJ2W\hnjk`Q[.
6,-3URd%{F,@#y}SH~<>,-3URd%{F@#y}SH~<>
7, cC;Ks,O=61?]i, cC;KsO=61?]i
8,!)fzxX^t,'4(D/B9,!)fzxX^t'4(D/B9
9,aI|:vpA5gbL,"*,Y7NmZ8","aI|:vpA5gbL*,Y7NmZ8"
10,_EVw,"MT""l$","_EVwMT""l$"
11,ePoqr,+0&GuJ,ePoqr+0&GuJ
12,2W\hnjk,`Q[.,2W\hnjk`Q[.
13,@#y},SH~<>,@#y}SH~<>
14,-3UR,d%{F,-3URd%{F
15,O=6,1?]i,O=61?]i
16, c,C;Ks, cC;Ks
17,"*,Y7N",mZ8,"*,Y7NmZ8"
18,'4(D/,B9,'4(D/B9
19,!)fzx,X^t,!)fzxX^t
20,aI|,:vpA5gbL,aI|:vpA5gbL
21,MT,"""l$","MT""l$"
22,_E,Vw,_EVw
23,+0&,GuJ,+0&GuJ
24,ePo,qr,ePoqr
25,`Q,[.,`Q[.
26,2W\,hnjk,2W\hnjk
27,SH,~<>,SH~<>
28,@#,y},@#y}
29,1?,]i,1?]i
30,-3U,R,-3UR
31,d%,{F,d%{F
32,O,=6,O=6
33, ,c, c
34,C,;Ks,C;Ks
35,:vpA5,gbL,:vpA5gbL
36,',4(D/,'4(D/
37,B,9,B9
38,*,",Y7N","*,Y7N"
39,!),fzx,!)fzx
40,X^,t,X^t
41,m,Z8,mZ8
42,a,I|,aI|
43,V,w,Vw
44,"""l",$,"""l$"
45,M,T,MT
46,_,E,_E
47,2,W\,2W\
48,hn,jk,hnjk
49,G,uJ,GuJ
50,+,0&,+0&
51,~,<>,~<>
52,`,Q,`Q
53,q,r,qr
54,e,Po,ePo
55,[,.,[.
56,S,H,SH
57,1,?,1?
58,-,3U,-3U
59,d,%,d%
60,@,#,@#
61,],i,]i
62,{,F,{F
63,=,6,=6
64,y,},y}
65,;K,s,;Ks
66,Z,8,Z8
67,!,),!)
68,X,^,X^
69,I,|,I|
70,4(D,/,4(D/
71,gb,L,gbL
72,:v,pA5,:vpA5
73,fz,x,fzx
74,",",Y7N,",Y7N"
75,"""",l,"""l"
76,0,&,0&
77,P,o,Po
78,u,J,uJ
79,j,k,jk
80,h,n,hn
81,<,>,<>
82,W,\,W\
83,3,U,3U
84,;,K,;K
85,g,b,gb
86,f,z,fz
87,Y7,N,Y7N
88,:,v,:v
89,p,A5,pA5
90,4(,D,4(D
91,4,(,4(
92,Y,7,Y7
93,A,5,A5
