,left,right,combine
0,mv&yzEO|HtcCB7[@9L/qMAN%rZ1:>4UIYXl_DT#RhJ{e,"bK+G*w-W6Vxgk<p(o`Q0\5"";fu!.]an$d2=?s~)'i3P 8,^Fj}S","mv&yzEO|HtcCB7[@9L/qMAN%rZ1:>4UIYXl_DT#RhJ{ebK+G*w-W6Vxgk<p(o`Q0\5"";fu!.]an$d2=?s~)'i3P 8,^Fj}S"
1,bK+G*w-W6Vxgk<p(o`Q0\5,""";fu!.]an$d2=?s~)'i3P 8,^Fj}S","bK+G*w-W6Vxgk<p(o`Q0\5"";fu!.]an$d2=?s~)'i3P 8,^Fj}S"
2,mv&yzEO|HtcCB7[@9L/qMAN%r,Z1:>4UIYXl_DT#RhJ{e,mv&yzEO|HtcCB7[@9L/qMAN%rZ1:>4UIYXl_DT#RhJ{e
3,""";fu!.]an$d2=","?s~)'i3P 8,^Fj}S",""";fu!.]an$d2=?s~)'i3P 8,^Fj}S"
4,bK+G*w-W6V,xgk<p(o`Q0\5,bK+G*w-W6Vxgk<p(o`Q0\5
5,Z1:>4UIYXl_,DT#RhJ{e,Z1:>4UIYXl_DT#RhJ{e
6,mv&yzEO|HtcCB,7[@9L/qMAN%r,mv&yzEO|HtcCB7[@9L/qMAN%r
7,?s~)'i3,"P 8,^Fj}S","?s~)'i3P 8,^Fj}S"
8,xgk<p(,o`Q0\5,xgk<p(o`Q0\5
9,""";fu!.",]an$d2=,""";fu!.]an$d2="
10,bK+G*,w-W6V,bK+G*w-W6V
11,DT#R,hJ{e,DT#RhJ{e
12,P 8,",^Fj}S","P 8,^Fj}S"
13,mv&yzEO|H,tcCB,mv&yzEO|HtcCB
14,7[@9L,/qMAN%r,7[@9L/qMAN%r
15,Z1:>4U,IYXl_,Z1:>4UIYXl_
16,?s~,)'i3,?s~)'i3
17,""";f",u!.,""";fu!."
18,o`Q,0\5,o`Q0\5
19,xgk,<p(,xgk<p(
20,w-,W6V,w-W6V
21,]an,$d2=,]an$d2=
22,bK,+G*,bK+G*
23,DT,#R,DT#R
24,hJ,{e,hJ{e
25,/qMAN,%r,/qMAN%r
26,mv&yzE,O|H,mv&yzEO|H
27,",^",Fj}S,",^Fj}S"
28,7[@,9L,7[@9L
29,IY,Xl_,IYXl_
30,Z1:>,4U,Z1:>4U
31,tc,CB,tcCB
32,P ,8,P 8
33,),'i3,)'i3
34,x,gk,xgk
35,o`,Q,o`Q
36,<,p(,<p(
37,w,-,w-
38,W6,V,W6V
39,]a,n,]an
40,""";",f,""";f"
41,?,s~,?s~
42,0,\5,0\5
43,$d,2=,$d2=
44,u,!.,u!.
45,+,G*,+G*
46,h,J,hJ
47,b,K,bK
48,#,R,#R
49,{,e,{e
50,D,T,DT
51,9,L,9L
52,O|,H,O|H
53,Xl,_,Xl_
54,7[,@,7[@
55,/qM,AN,/qMAN
56,4,U,4U
57,C,B,CB
58,t,c,tc
59,",",^,",^"
60,mv&,yzE,mv&yzE
61,P, ,P 
62,%,r,%r
63,Z1:,>,Z1:>
64,I,Y,IY
65,F,j}S,Fj}S
66,',i3,'i3
67,g,k,gk
68,2,=,2=
69,s,~,s~
70,o,`,o`
71,$,d,$d
72,\,5,\5
73,p,(,p(
74,"""",;,""";"
75,W,6,W6
76,G,*,G*
77,],a,]a
78,!,.,!.
79,i,3,i3
80,A,N,AN
81,O,|,O|
82,7,[,7[
83,m,v&,mv&
84,/,qM,/qM
85,j},S,j}S
86,X,l,Xl
87,yz,E,yzE
88,Z1,:,Z1:
89,Z,1,Z1
90,j,},j}
91,q,M,qM
92,y,z,yz
93,v,&,v&
