,left,right,combine
0,"yJe^41DWgh<N,;HIMB.E( U)?XL:[Tw!KC'/G3","#nsq5]cuZorFR{A&Yb807}9p6jtd2lzmxkfO=@|\*_""i>SPv-$+`VQ%a~","yJe^41DWgh<N,;HIMB.E( U)?XL:[Tw!KC'/G3#nsq5]cuZorFR{A&Yb807}9p6jtd2lzmxkfO=@|\*_""i>SPv-$+`VQ%a~"
1,#nsq5]cuZorFR{A&Yb8,"07}9p6jtd2lzmxkfO=@|\*_""i>SPv-$+`VQ%a~","#nsq5]cuZorFR{A&Yb807}9p6jtd2lzmxkfO=@|\*_""i>SPv-$+`VQ%a~"
2,"yJe^41DWgh<N,;HIM",B.E( U)?XL:[Tw!KC'/G3,"yJe^41DWgh<N,;HIMB.E( U)?XL:[Tw!KC'/G3"
3,07}9p6jtd2lzmxkfO=@,"|\*_""i>SPv-$+`VQ%a~","07}9p6jtd2lzmxkfO=@|\*_""i>SPv-$+`VQ%a~"
4,#nsq5]cuZo,rFR{A&Yb8,#nsq5]cuZorFR{A&Yb8
5,B.E( U)?X,L:[Tw!KC'/G3,B.E( U)?XL:[Tw!KC'/G3
6,yJe^41D,"Wgh<N,;HIM","yJe^41DWgh<N,;HIM"
7,"|\*_""i>SPv-",$+`VQ%a~,"|\*_""i>SPv-$+`VQ%a~"
8,07}9p6jtd,2lzmxkfO=@,07}9p6jtd2lzmxkfO=@
9,rFR{,A&Yb8,rFR{A&Yb8
10,#nsq5,]cuZo,#nsq5]cuZo
11,L:[Tw!,KC'/G3,L:[Tw!KC'/G3
12,B.E( ,U)?X,B.E( U)?X
13,Wgh<,"N,;HIM","Wgh<N,;HIM"
14,yJe^,41D,yJe^41D
15,$+`V,Q%a~,$+`VQ%a~
16,"|\*_""",i>SPv-,"|\*_""i>SPv-"
17,2lzmx,kfO=@,2lzmxkfO=@
18,07}9,p6jtd,07}9p6jtd
19,A&,Yb8,A&Yb8
20,]cu,Zo,]cuZo
21,rF,R{,rFR{
22,KC',/G3,KC'/G3
23,#n,sq5,#nsq5
24,L:,[Tw!,L:[Tw!
25,U),?X,U)?X
26,B.,E( ,B.E( 
27,"N,;",HIM,"N,;HIM"
28,Wg,h<,Wgh<
29,4,1D,41D
30,yJ,e^,yJe^
31,$+,`V,$+`V
32,Q%,a~,Q%a~
33,i,>SPv-,i>SPv-
34,p6j,td,p6jtd
35,07,}9,07}9
36,2l,zmx,2lzmx
37,kf,O=@,kfO=@
38,|\,"*_""","|\*_"""
39,Y,b8,Yb8
40,r,F,rF
41,A,&,A&
42,R,{,R{
43,Z,o,Zo
44,]c,u,]cu
45,[Tw,!,[Tw!
46,#,n,#n
47,KC,',KC'
48,s,q5,sq5
49,/,G3,/G3
50,?,X,?X
51,L,:,L:
52,U,),U)
53,E(, ,E( 
54,N,",;","N,;"
55,H,IM,HIM
56,B,.,B.
57,W,g,Wg
58,h,<,h<
59,1,D,1D
60,e,^,e^
61,y,J,yJ
62,>SPv,-,>SPv-
63,a,~,a~
64,`,V,`V
65,Q,%,Q%
66,$,+,$+
67,zm,x,zmx
68,k,f,kf
69,0,7,07
70,2,l,2l
71,O,=@,O=@
72,t,d,td
73,*_,"""","*_"""
74,b,8,b8
75,},9,}9
76,p6,j,p6j
77,|,\,|\
78,],c,]c
79,K,C,KC
80,q,5,q5
81,[,Tw,[Tw
82,G,3,G3
83,I,M,IM
84,",",;,",;"
85,E,(,E(
86,>,SPv,>SPv
87,p,6,p6
88,=,@,=@
89,z,m,zm
90,*,_,*_
91,T,w,Tw
92,SP,v,SPv
93,S,P,SP
