,left,right,combine
0,"eJTi|})alrA8G""$1-U4w2Cg3Q(~Bfo%5Y_{'Ipqk","zO=Vu0RP.<F9HXdD^#S\s@t]KmZ>`/+,?;:!N7[hv6 xMbLcyj*&EWn","eJTi|})alrA8G""$1-U4w2Cg3Q(~Bfo%5Y_{'IpqkzO=Vu0RP.<F9HXdD^#S\s@t]KmZ>`/+,?;:!N7[hv6 xMbLcyj*&EWn"
1,zO=Vu0RP.<F9HXdD^#S\s,"@t]KmZ>`/+,?;:!N7[hv6 xMbLcyj*&EWn","zO=Vu0RP.<F9HXdD^#S\s@t]KmZ>`/+,?;:!N7[hv6 xMbLcyj*&EWn"
2,"eJTi|})alrA8G""$1-",U4w2Cg3Q(~Bfo%5Y_{'Ipqk,"eJTi|})alrA8G""$1-U4w2Cg3Q(~Bfo%5Y_{'Ipqk"
3,"@t]KmZ>`/+,?;:",!N7[hv6 xMbLcyj*&EWn,"@t]KmZ>`/+,?;:!N7[hv6 xMbLcyj*&EWn"
4,zO=Vu0RP.<F9H,XdD^#S\s,zO=Vu0RP.<F9HXdD^#S\s
5,U4w2Cg3Q(,~Bfo%5Y_{'Ipqk,U4w2Cg3Q(~Bfo%5Y_{'Ipqk
6,eJTi|})a,"lrA8G""$1-","eJTi|})alrA8G""$1-"
7,!N7[hv6 ,xMbLcyj*&EWn,!N7[hv6 xMbLcyj*&EWn
8,@t]KmZ,">`/+,?;:","@t]KmZ>`/+,?;:"
9,XdD^,#S\s,XdD^#S\s
10,zO=Vu0,RP.<F9H,zO=Vu0RP.<F9H
11,~Bfo,%5Y_{'Ipqk,~Bfo%5Y_{'Ipqk
12,U4w2C,g3Q(,U4w2Cg3Q(
13,eJTi,|})a,eJTi|})a
14,lrA8G,"""$1-","lrA8G""$1-"
15,xMb,Lcyj*&EWn,xMbLcyj*&EWn
16,!N7[h,v6 ,!N7[hv6 
17,>`/+,",?;:",">`/+,?;:"
18,@t]K,mZ,@t]KmZ
19,#S,\s,#S\s
20,Xd,D^,XdD^
21,%5Y_{,'Ipqk,%5Y_{'Ipqk
22,zO,=Vu0,zO=Vu0
23,RP.<F,9H,RP.<F9H
24,g3,Q(,g3Q(
25,~B,fo,~Bfo
26,U4w,2C,U4w2C
27,lrA,8G,lrA8G
28,Lcyj*&,EWn,Lcyj*&EWn
29,|}),a,|})a
30,eJT,i,eJTi
31,"""$",1-,"""$1-"
32,x,Mb,xMb
33,v6, ,v6 
34,>`,/+,>`/+
35,",?",;:,",?;:"
36,!N7,[h,!N7[h
37,\,s,\s
38,@t,]K,@t]K
39,m,Z,mZ
40,#,S,#S
41,D,^,D^
42,X,d,Xd
43,RP,.<F,RP.<F
44,=V,u0,=Vu0
45,z,O,zO
46,9,H,9H
47,%,5Y_{,%5Y_{
48,'Ip,qk,'Ipqk
49,U4,w,U4w
50,~,B,~B
51,f,o,fo
52,g,3,g3
53,2,C,2C
54,Q,(,Q(
55,"""",$,"""$"
56,8,G,8G
57,M,b,Mb
58,1,-,1-
59,Lc,yj*&,Lcyj*&
60,e,JT,eJT
61,E,Wn,EWn
62,lr,A,lrA
63,|,}),|})
64,v,6,v6
65,/,+,/+
66,;,:,;:
67,[,h,[h
68,!N,7,!N7
69,>,`,>`
70,",",?,",?"
71,],K,]K
72,@,t,@t
73,.,<F,.<F
74,',Ip,'Ip
75,5Y_,{,5Y_{
76,R,P,RP
77,u,0,u0
78,q,k,qk
79,=,V,=V
80,U,4,U4
81,L,c,Lc
82,W,n,Wn
83,l,r,lr
84,J,T,JT
85,},),})
86,y,j*&,yj*&
87,!,N,!N
88,I,p,Ip
89,<,F,<F
90,5Y,_,5Y_
91,j,*&,j*&
92,*,&,*&
93,5,Y,5Y
