,left,right,combine
0,"(^ZXxoR>./]-k|aQfNBK,M1!@PD0=O+e3VA<5LW","T""IsUhw%_ Ep?:8`9'ctqzduivG$427~&gSn*)l6;yrHC}jFJ{mY#b[\","(^ZXxoR>./]-k|aQfNBK,M1!@PD0=O+e3VA<5LWT""IsUhw%_ Ep?:8`9'ctqzduivG$427~&gSn*)l6;yrHC}jFJ{mY#b[\"
1,"T""IsUhw%_ Ep?:8`9'ctq",zduivG$427~&gSn*)l6;yrHC}jFJ{mY#b[\,"T""IsUhw%_ Ep?:8`9'ctqzduivG$427~&gSn*)l6;yrHC}jFJ{mY#b[\"
2,"(^ZXxoR>./]-k|aQfNBK,M",1!@PD0=O+e3VA<5LW,"(^ZXxoR>./]-k|aQfNBK,M1!@PD0=O+e3VA<5LW"
3,zduivG$427~,&gSn*)l6;yrHC}jFJ{mY#b[\,zduivG$427~&gSn*)l6;yrHC}jFJ{mY#b[\
4,"T""IsUhw%_ E",p?:8`9'ctq,"T""IsUhw%_ Ep?:8`9'ctq"
5,1!@PD0=O,+e3VA<5LW,1!@PD0=O+e3VA<5LW
6,(^ZXxoR>./]-,"k|aQfNBK,M","(^ZXxoR>./]-k|aQfNBK,M"
7,&gSn*)l6;yrHC}j,FJ{mY#b[\,&gSn*)l6;yrHC}jFJ{mY#b[\
8,zduivG,$427~,zduivG$427~
9,"T""IsUhw",%_ E,"T""IsUhw%_ E"
10,p?:8`,9'ctq,p?:8`9'ctq
11,+e3V,A<5LW,+e3VA<5LW
12,1!@P,D0=O,1!@PD0=O
13,k|aQfN,"BK,M","k|aQfNBK,M"
14,&gSn*)l6,;yrHC}j,&gSn*)l6;yrHC}j
15,FJ{mY,#b[\,FJ{mY#b[\
16,(^ZXx,oR>./]-,(^ZXxoR>./]-
17,$4,27~,$427~
18,zdui,vG,zduivG
19,9',ctq,9'ctq
20,p?,:8`,p?:8`
21,%_, E,%_ E
22,"T""Is",Uhw,"T""IsUhw"
23,A,<5LW,A<5LW
24,BK,",M","BK,M"
25,+e,3V,+e3V
26,1!,@P,1!@P
27,D0,=O,D0=O
28,oR>,./]-,oR>./]-
29,FJ,{mY,FJ{mY
30,;yr,HC}j,;yrHC}j
31,k|,aQfN,k|aQfN
32,(^,ZXx,(^ZXx
33,#,b[\,#b[\
34,&gSn*,)l6,&gSn*)l6
35,$,4,$4
36,27,~,27~
37,v,G,vG
38,p,?,p?
39,U,hw,Uhw
40,ct,q,ctq
41,<5,LW,<5LW
42,zd,ui,zdui
43,"T""",Is,"T""Is"
44,9,',9'
45, ,E, E
46,:8,`,:8`
47,%,_,%_
48,",",M,",M"
49,+,e,+e
50,D,0,D0
51,1,!,1!
52,=,O,=O
53,3,V,3V
54,B,K,BK
55,@,P,@P
56,),l6,)l6
57,b,[\,b[\
58,aQf,N,aQfN
59,&g,Sn*,&gSn*
60,HC},j,HC}j
61,;,yr,;yr
62,(,^,(^
63,{,mY,{mY
64,k,|,k|
65,F,J,FJ
66,Z,Xx,ZXx
67,.,/]-,./]-
68,o,R>,oR>
69,2,7,27
70,:,8,:8
71,z,d,zd
72,c,t,ct
73,u,i,ui
74,<,5,<5
75,T,"""","T"""
76,I,s,Is
77,L,W,LW
78,h,w,hw
79,S,n*,Sn*
80,[,\,[\
81,l,6,l6
82,a,Qf,aQf
83,R,>,R>
84,X,x,Xx
85,m,Y,mY
86,&,g,&g
87,y,r,yr
88,HC,},HC}
89,/],-,/]-
90,/,],/]
91,n,*,n*
92,Q,f,Qf
93,H,C,HC
