,left,right,combine
0,#+[S}(-1yCqfBTO'/j_? K74Y5FHl%$\vG:i~A@,"P)ZtkV2*L6wrMsJW.uDpo3,|]Xc""<aeUQn8mhzb0E=!`g>xI;&^Nd{9R","#+[S}(-1yCqfBTO'/j_? K74Y5FHl%$\vG:i~A@P)ZtkV2*L6wrMsJW.uDpo3,|]Xc""<aeUQn8mhzb0E=!`g>xI;&^Nd{9R"
1,P)ZtkV2*L6wrMsJW.uDpo3,",|]Xc""<aeUQn8mhzb0E=!`g>xI;&^Nd{9R","P)ZtkV2*L6wrMsJW.uDpo3,|]Xc""<aeUQn8mhzb0E=!`g>xI;&^Nd{9R"
2,#+[S}(-1yCqfBTO'/j_? ,K74Y5FHl%$\vG:i~A@,#+[S}(-1yCqfBTO'/j_? K74Y5FHl%$\vG:i~A@
3,",|]Xc""<aeUQn8mhzb0",E=!`g>xI;&^Nd{9R,",|]Xc""<aeUQn8mhzb0E=!`g>xI;&^Nd{9R"
4,P)ZtkV2*L6wr,MsJW.uDpo3,P)ZtkV2*L6wrMsJW.uDpo3
5,K74Y5FHl%,$\vG:i~A@,K74Y5FHl%$\vG:i~A@
6,#+[S}(-1,yCqfBTO'/j_? ,#+[S}(-1yCqfBTO'/j_? 
7,E=!`g>xI,;&^Nd{9R,E=!`g>xI;&^Nd{9R
8,",|]Xc""<aeUQn",8mhzb0,",|]Xc""<aeUQn8mhzb0"
9,MsJW.,uDpo3,MsJW.uDpo3
10,P)ZtkV,2*L6wr,P)ZtkV2*L6wr
11,$\vG:,i~A@,$\vG:i~A@
12,yCqfBTO',/j_? ,yCqfBTO'/j_? 
13,K74Y,5FHl%,K74Y5FHl%
14,#+[S,}(-1,#+[S}(-1
15,;&^N,d{9R,;&^Nd{9R
16,E=!`,g>xI,E=!`g>xI
17,8mh,zb0,8mhzb0
18,",|]Xc","""<aeUQn",",|]Xc""<aeUQn"
19,uD,po3,uDpo3
20,2*L,6wr,2*L6wr
21,P)Z,tkV,P)ZtkV
22,Ms,JW.,MsJW.
23,i~,A@,i~A@
24,/j,_? ,/j_? 
25,yCq,fBTO',yCqfBTO'
26,K,74Y,K74Y
27,$\v,G:,$\vG:
28,5F,Hl%,5FHl%
29,}(,-1,}(-1
30,d{,9R,d{9R
31,g>,xI,g>xI
32,#+,[S,#+[S
33,;&,^N,;&^N
34,zb,0,zb0
35,"""<aeU",Qn,"""<aeUQn"
36,E=,!`,E=!`
37,8m,h,8mh
38,",|]",Xc,",|]Xc"
39,p,o3,po3
40,u,D,uD
41,M,s,Ms
42,P),Z,P)Z
43,tk,V,tkV
44,2*,L,2*L
45,J,W.,JW.
46,6w,r,6wr
47,A,@,A@
48,i,~,i~
49,74,Y,74Y
50,$,\v,$\v
51,Hl,%,Hl%
52,5,F,5F
53,/,j,/j
54,G,:,G:
55,_?, ,_? 
56,fB,TO',fBTO'
57,yC,q,yCq
58,-,1,-1
59,9,R,9R
60,d,{,d{
61,#,+,#+
62,;,&,;&
63,g,>,g>
64,},(,}(
65,x,I,xI
66,[,S,[S
67,^,N,^N
68,z,b,zb
69,Q,n,Qn
70,",|",],",|]"
71,!,`,!`
72,o,3,o3
73,E,=,E=
74,"""<",aeU,"""<aeU"
75,X,c,Xc
76,8,m,8m
77,6,w,6w
78,P,),P)
79,W,.,W.
80,2,*,2*
81,t,k,tk
82,_,?,_?
83,y,C,yC
84,H,l,Hl
85,7,4,74
86,\,v,\v
87,T,O',TO'
88,f,B,fB
89,"""",<,"""<"
90,",",|,",|"
91,ae,U,aeU
92,O,',O'
93,a,e,ae
