,left,right,combine
0,"u7l>o/+zm.$E!=4d_Ga""~{wW\k&bq[rvM]}@Q^)f'?-","YPntBK,#xAy6U 1TpLHZOh|;X<F9(*8`sNe%iDRCg:SJ0Ij3V5c2","u7l>o/+zm.$E!=4d_Ga""~{wW\k&bq[rvM]}@Q^)f'?-YPntBK,#xAy6U 1TpLHZOh|;X<F9(*8`sNe%iDRCg:SJ0Ij3V5c2"
1,"YPntBK,#xAy6U 1TpLHZOh|;X<F",9(*8`sNe%iDRCg:SJ0Ij3V5c2,"YPntBK,#xAy6U 1TpLHZOh|;X<F9(*8`sNe%iDRCg:SJ0Ij3V5c2"
2,"u7l>o/+zm.$E!=4d_Ga""~",{wW\k&bq[rvM]}@Q^)f'?-,"u7l>o/+zm.$E!=4d_Ga""~{wW\k&bq[rvM]}@Q^)f'?-"
3,9(*8`sNe%iDRC,g:SJ0Ij3V5c2,9(*8`sNe%iDRCg:SJ0Ij3V5c2
4,"YPntBK,#xAy6U ",1TpLHZOh|;X<F,"YPntBK,#xAy6U 1TpLHZOh|;X<F"
5,{wW\k&bq[rvM,]}@Q^)f'?-,{wW\k&bq[rvM]}@Q^)f'?-
6,u7l>o/+zm.$,"E!=4d_Ga""~","u7l>o/+zm.$E!=4d_Ga""~"
7,g:SJ0I,j3V5c2,g:SJ0Ij3V5c2
8,9(*8`,sNe%iDRC,9(*8`sNe%iDRC
9,1TpLH,ZOh|;X<F,1TpLHZOh|;X<F
10,YPntBK,",#xAy6U ","YPntBK,#xAy6U "
11,]}@Q^,)f'?-,]}@Q^)f'?-
12,u7l>o,/+zm.$,u7l>o/+zm.$
13,E!=4d,"_Ga""~","E!=4d_Ga""~"
14,{wW\,k&bq[rvM,{wW\k&bq[rvM
15,j3V,5c2,j3V5c2
16,sNe%,iDRC,sNe%iDRC
17,g:S,J0I,g:SJ0I
18,9(,*8`,9(*8`
19,ZOh|;,X<F,ZOh|;X<F
20,YPn,tBK,YPntBK
21,",#xAy",6U ,",#xAy6U "
22,1T,pLH,1TpLH
23,)f',?-,)f'?-
24,]}@,Q^,]}@Q^
25,/+z,m.$,/+zm.$
26,u7l,>o,u7l>o
27,k&bq[,rvM,k&bq[rvM
28,E!=,4d,E!=4d
29,_Ga,"""~","_Ga""~"
30,{w,W\,{wW\
31,5c,2,5c2
32,j3,V,j3V
33,g,:S,g:S
34,iD,RC,iDRC
35,sN,e%,sNe%
36,J,0I,J0I
37,9,(,9(
38,*8,`,*8`
39,X<,F,X<F
40,6U, ,6U 
41,p,LH,pLH
42,ZO,h|;,ZOh|;
43,YP,n,YPn
44,t,BK,tBK
45,",#",xAy,",#xAy"
46,1,T,1T
47,Q,^,Q^
48,),f',)f'
49,?,-,?-
50,]},@,]}@
51,W,\,W\
52,4,d,4d
53,rv,M,rvM
54,k,&bq[,k&bq[
55,{,w,{w
56,"""",~,"""~"
57,/,+z,/+z
58,>,o,>o
59,m,.$,m.$
60,u,7l,u7l
61,_,Ga,_Ga
62,E,!=,E!=
63,5,c,5c
64,j,3,j3
65,i,D,iD
66,0,I,0I
67,:,S,:S
68,s,N,sN
69,e,%,e%
70,R,C,RC
71,*,8,*8
72,Z,O,ZO
73,L,H,LH
74,xA,y,xAy
75,X,<,X<
76,h|,;,h|;
77,6,U,6U
78,B,K,BK
79,Y,P,YP
80,",",#,",#"
81,f,',f'
82,.,$,.$
83,],},]}
84,r,v,rv
85,+,z,+z
86,&,bq[,&bq[
87,7,l,7l
88,!,=,!=
89,G,a,Ga
90,h,|,h|
91,x,A,xA
92,b,q[,bq[
93,q,[,q[
