,left,right,combine
0,"z_?1t7V5og"").W+&LUH([vlm~C<36#'d`\XI","]P8B;|DkjafO-N4:REM%0@p^*hJc/Gn=y9>,qxF2eSTib!Ku{ZAs$QYrw} ","z_?1t7V5og"").W+&LUH([vlm~C<36#'d`\XI]P8B;|DkjafO-N4:REM%0@p^*hJc/Gn=y9>,qxF2eSTib!Ku{ZAs$QYrw} "
1,]P8B;|DkjafO-N4:REM%0@p^*h,"Jc/Gn=y9>,qxF2eSTib!Ku{ZAs$QYrw} ","]P8B;|DkjafO-N4:REM%0@p^*hJc/Gn=y9>,qxF2eSTib!Ku{ZAs$QYrw} "
2,"z_?1t7V5og"").W+&",LUH([vlm~C<36#'d`\XI,"z_?1t7V5og"").W+&LUH([vlm~C<36#'d`\XI"
3,"Jc/Gn=y9>,qxF2",eSTib!Ku{ZAs$QYrw} ,"Jc/Gn=y9>,qxF2eSTib!Ku{ZAs$QYrw} "
4,]P8B;|DkjafO-,N4:REM%0@p^*h,]P8B;|DkjafO-N4:REM%0@p^*h
5,LUH([vlm~,C<36#'d`\XI,LUH([vlm~C<36#'d`\XI
6,z_?1t7,"V5og"").W+&","z_?1t7V5og"").W+&"
7,eSTib!Ku{Z,As$QYrw} ,eSTib!Ku{ZAs$QYrw} 
8,Jc/G,"n=y9>,qxF2","Jc/Gn=y9>,qxF2"
9,N4:REM,%0@p^*h,N4:REM%0@p^*h
10,C<36#',d`\XI,C<36#'d`\XI
11,]P8B;,|DkjafO-,]P8B;|DkjafO-
12,LUH,([vlm~,LUH([vlm~
13,"V5og"")",.W+&,"V5og"").W+&"
14,z_,?1t7,z_?1t7
15,As$QYr,w} ,As$QYrw} 
16,n=y9>,",qxF2","n=y9>,qxF2"
17,eSTib,!Ku{Z,eSTib!Ku{Z
18,Jc,/G,Jc/G
19,%0@,p^*h,%0@p^*h
20,C<3,6#',C<36#'
21,d`,\XI,d`\XI
22,N4:R,EM,N4:REM
23,|Dkja,fO-,|DkjafO-
24,]P,8B;,]P8B;
25,([,vlm~,([vlm~
26,.W,+&,.W+&
27,?1,t7,?1t7
28,V5og,""")","V5og"")"
29,L,UH,LUH
30,z,_,z_
31,w}, ,w} 
32,eST,ib,eSTib
33,As$,QYr,As$QYr
34,n=y,9>,n=y9>
35,",qx",F2,",qxF2"
36,!Ku,{Z,!Ku{Z
37,J,c,Jc
38,p^*,h,p^*h
39,/,G,/G
40,%0,@,%0@
41,d,`,d`
42,N4,:R,N4:R
43,f,O-,fO-
44,8,B;,8B;
45,],P,]P
46,|Dkj,a,|Dkja
47,vl,m~,vlm~
48,C,<3,C<3
49,E,M,EM
50,6,#',6#'
51,\X,I,\XI
52,?,1,?1
53,(,[,([
54,"""",),""")"
55,U,H,UH
56,.,W,.W
57,V5o,g,V5og
58,t,7,t7
59,+,&,+&
60,w,},w}
61,9,>,9>
62,",q",x,",qx"
63,As,$,As$
64,F,2,F2
65,QY,r,QYr
66,{,Z,{Z
67,i,b,ib
68,n=,y,n=y
69,eS,T,eST
70,!,Ku,!Ku
71,p,^*,p^*
72,B,;,B;
73,O,-,O-
74,m,~,m~
75,N,4,N4
76,\,X,\X
77,<,3,<3
78,%,0,%0
79,|,Dkj,|Dkj
80,:,R,:R
81,v,l,vl
82,#,',#'
83,V5,o,V5o
84,",",q,",q"
85,^,*,^*
86,A,s,As
87,K,u,Ku
88,Q,Y,QY
89,n,=,n=
90,e,S,eS
91,D,kj,Dkj
92,k,j,kj
93,V,5,V5
