,left,right,combine
0,"uRo""?vTkp>SFO\!iXn=dIW0L$)1V%GM'DeU ghJ","3~({[5b},+^9jz8QCfm@Ht4/;Aw6Y#yq.s2&K`ZB<x_al7r*NEcP|-:]","uRo""?vTkp>SFO\!iXn=dIW0L$)1V%GM'DeU ghJ3~({[5b},+^9jz8QCfm@Ht4/;Aw6Y#yq.s2&K`ZB<x_al7r*NEcP|-:]"
1,"3~({[5b},+^9jz8QCfm@Ht4/;Aw6",Y#yq.s2&K`ZB<x_al7r*NEcP|-:],"3~({[5b},+^9jz8QCfm@Ht4/;Aw6Y#yq.s2&K`ZB<x_al7r*NEcP|-:]"
2,"uRo""?vTkp>SFO\!iXn=dI",W0L$)1V%GM'DeU ghJ,"uRo""?vTkp>SFO\!iXn=dIW0L$)1V%GM'DeU ghJ"
3,Y#yq.s2&K`ZB,<x_al7r*NEcP|-:],Y#yq.s2&K`ZB<x_al7r*NEcP|-:]
4,"3~({[5b},+^9j",z8QCfm@Ht4/;Aw6,"3~({[5b},+^9jz8QCfm@Ht4/;Aw6"
5,W0L$)1V%,GM'DeU ghJ,W0L$)1V%GM'DeU ghJ
6,"uRo""?vTkp",>SFO\!iXn=dI,"uRo""?vTkp>SFO\!iXn=dI"
7,<x_al7r,*NEcP|-:],<x_al7r*NEcP|-:]
8,Y#yq,.s2&K`ZB,Y#yq.s2&K`ZB
9,3~({[5b,"},+^9j","3~({[5b},+^9j"
10,z8QCf,m@Ht4/;Aw6,z8QCfm@Ht4/;Aw6
11,GM'DeU, ghJ,GM'DeU ghJ
12,W0L$,)1V%,W0L$)1V%
13,>SFO,\!iXn=dI,>SFO\!iXn=dI
14,"uRo""",?vTkp,"uRo""?vTkp"
15,*NEc,P|-:],*NEcP|-:]
16,<x_a,l7r,<x_al7r
17,.s2&,K`ZB,.s2&K`ZB
18,Y#,yq,Y#yq
19,m@Ht4/,;Aw6,m@Ht4/;Aw6
20, ,ghJ, ghJ
21,"},+",^9j,"},+^9j"
22,z8Q,Cf,z8QCf
23,3~,({[5b,3~({[5b
24,GM,'DeU,GM'DeU
25,W0,L$,W0L$
26,)1,V%,)1V%
27,\!iXn=,dI,\!iXn=dI
28,>S,FO,>SFO
29,uR,"o""","uRo"""
30,?v,Tkp,?vTkp
31,P|-,:],P|-:]
32,*,NEc,*NEc
33,l7,r,l7r
34,K`,ZB,K`ZB
35,<x,_a,<x_a
36,.s,2&,.s2&
37,y,q,yq
38,Y,#,Y#
39,g,hJ,ghJ
40,C,f,Cf
41,z8,Q,z8Q
42,'D,eU,'DeU
43,m@,Ht4/,m@Ht4/
44,;A,w6,;Aw6
45,},",+","},+"
46,3,~,3~
47,^,9j,^9j
48,({,[5b,({[5b
49,),1,)1
50,G,M,GM
51,W,0,W0
52,d,I,dI
53,V,%,V%
54,L,$,L$
55,\!iX,n=,\!iXn=
56,N,Ec,NEc
57,u,R,uR
58,o,"""","o"""
59,F,O,FO
60,Tk,p,Tkp
61,:,],:]
62,P|,-,P|-
63,>,S,>S
64,?,v,?v
65,l,7,l7
66,<,x,<x
67,2,&,2&
68,_,a,_a
69,K,`,K`
70,Z,B,ZB
71,.,s,.s
72,e,U,eU
73,w,6,w6
74,',D,'D
75,;,A,;A
76,9,j,9j
77,(,{,({
78,h,J,hJ
79,",",+,",+"
80,z,8,z8
81,m,@,m@
82,[5,b,[5b
83,Ht4,/,Ht4/
84,n,=,n=
85,E,c,Ec
86,T,k,Tk
87,P,|,P|
88,\,!iX,\!iX
89,[,5,[5
90,Ht,4,Ht4
91,!,iX,!iX
92,i,X,iX
93,H,t,Ht
